strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,1,0,0,2.98428,17.6728,0.346106,77.946,0.551756,0.609968,184.42,20.23,1.23054,35.049,104.596,5.91846,2.04842,403.66,0.553152,0.37281,206.268,17.2463,208.38,114.975,4.08,False,True,0,inf,inf,inf
heuristic,1,0,1,2.98428,17.6728,0.346106,80,0.554416,0.609963,184.419,20.23,1.22972,35.0257,104.526,5.91452,2.04705,402.855,0.555547,0.372493,205.664,16.9308,208.375,115.527,4.08,False,True,0,inf,inf,inf
heuristic,1,0,2,2.98428,17.6728,0.346106,63.946,0.556188,0.610006,184.432,20.23,1.23593,35.2024,105.054,5.94437,2.05738,408.985,0.555053,0.374596,209.821,19.3992,208.409,115.915,4.08,False,True,0,inf,inf,inf
heuristic,1,0,3,2.98428,17.6728,0.57944,77.946,0.723542,0.612083,185.06,20.23,1.13558,32.3443,96.5245,5.46174,3.16475,317.236,0.727859,0.190541,113.897,9.17942,208.181,150.628,4.08,False,True,0,inf,inf,inf
heuristic,1,0,4,2.98428,17.6728,0.25,77.946,0.475642,0.611209,184.796,20.23,1.26204,35.9462,107.274,6.06996,1.51749,435.459,0.478548,0.551929,260.484,25.2484,208.465,99.1547,4.08,False,True,0,inf,inf,inf
heuristic,1,0,5,3.99928,17.6728,0.346106,77.946,0.639603,0.611609,184.917,20.23,1.24886,26.543,106.153,6.00656,2.07891,234.954,0.63862,0.37368,129.117,11.5087,208.229,133.184,4.06,False,True,0,inf,inf,inf
heuristic,1,0,6,1.96928,17.6728,0.346106,77.946,0.600265,0.609184,184.183,20.23,1.19009,51.3677,101.158,5.7239,1.98108,838.549,0.601923,0.360511,346.187,30.8263,208.641,125.24,4.06,False,True,0,inf,inf,inf
heuristic,1,0,7,2.98428,18.3333,0.346106,77.946,0.54051,0.610023,184.437,20.23,1.24489,35.4576,105.815,5.77175,1.99764,417.944,0.541561,0.385052,212.242,17.9033,208.39,112.637,4.08,False,True,0,inf,inf,inf
heuristic,1,0,8,2.98428,13.0062,0.346106,77.946,0.644172,0.610312,184.524,20.23,1.09632,31.226,93.1873,7.16484,2.4798,285.456,0.646998,0.288338,157.787,12.6788,208.287,134.173,4.08,False,True,0,inf,inf,inf
heuristic,1,1,9,2.98428,17.6728,0.462773,77.946,0.650191,0.610452,184.566,20.23,1.1851,33.7546,100.733,5.69989,2.63775,360.569,0.653635,0.256682,152.645,12.1292,208.274,135.418,4.08,False,True,0,inf,inf,inf
heuristic,1,1,10,2.98428,17.6728,0.25,77.946,0.475642,0.611209,184.796,20.23,1.26204,35.9462,107.274,6.06996,1.51749,435.459,0.478548,0.551929,260.484,25.2484,208.465,99.1547,4.08,False,True,0,inf,inf,inf
heuristic,1,1,11,2.98428,17.6728,0.346106,80,0.554416,0.609963,184.419,20.23,1.22972,35.0257,104.526,5.91452,2.04705,402.855,0.555547,0.372493,205.664,16.9308,208.375,115.527,4.08,False,True,0,inf,inf,inf
heuristic,1,1,12,2.98428,17.6728,0.346106,70.946,0.547539,0.609993,184.428,20.23,1.23329,35.1271,104.829,5.93166,2.05299,406.367,0.544077,0.373878,208.216,18.3409,208.395,114.104,4.08,False,True,0,inf,inf,inf
heuristic,1,1,13,3.49178,17.6728,0.346106,77.946,0.579931,0.610806,184.673,20.23,1.24121,30.2147,105.503,5.96979,2.06618,302.589,0.579596,0.37392,161.776,13.8523,208.293,120.796,4.08,False,True,0,inf,inf,inf
heuristic,1,1,14,2.47678,17.6728,0.346106,77.946,0.592398,0.609274,184.211,20.23,1.21484,41.6916,103.261,5.84292,2.02227,563.877,0.591795,0.369237,266.89,22.4029,208.494,123.512,4.08,False,True,0,inf,inf,inf
heuristic,1,1,15,2.68668,12.3279,0.268373,70.1405,0.590952,0.609464,184.268,20.23,1.09714,34.7107,93.2565,7.56466,2.03015,352.985,0.588522,0.386226,230.188,20.4369,208.445,123.181,4.08,False,True,0,inf,inf,inf
heuristic,1,1,16,2.68668,16.9946,0.268373,70.1405,0.506271,0.610566,184.601,20.23,1.23792,39.1648,105.223,6.19157,1.66165,507.051,0.504625,0.484443,279.932,27.5422,208.518,105.567,4.08,False,True,0,inf,inf,inf
heuristic,1,1,17,2.68668,7.66125,0.268373,70.1405,0.713957,0.610308,184.523,20.23,0.870292,27.534,73.9749,9.65572,2.59133,176.186,0.712555,0.283958,155.412,13.289,208.305,148.721,4.06,False,True,0,inf,inf,inf
heuristic,1,2,18,2.68668,12.3279,0.268373,80,0.604149,0.60939,184.246,20.23,1.09183,34.5429,92.8057,7.5281,2.02034,347.891,0.6047,0.387095,228.883,18.7206,208.424,125.919,4.08,False,True,0,inf,inf,inf
heuristic,1,2,19,2.68668,12.3279,0.268373,56.1405,0.604282,0.609451,184.264,20.23,1.10426,34.936,93.8617,7.61375,2.04332,359.902,0.601671,0.385372,237.578,22.6631,208.472,125.976,4.08,False,True,0,inf,inf,inf
heuristic,1,2,20,2.68668,12.3279,0.501706,70.1405,0.774089,0.612438,185.167,20.23,0.995202,31.4858,84.5922,6.86184,3.44263,263.457,0.781751,0.170396,110.378,9.64683,208.201,161.166,4.08,False,True,0,inf,inf,inf
heuristic,1,2,21,2.68668,12.3279,0.25,70.1405,0.569024,0.609645,184.323,20.23,1.10387,34.9239,93.8292,7.61112,1.90278,359.528,0.565845,0.421585,243.854,22.1953,208.467,118.623,4.08,False,True,0,inf,inf,inf
