seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
1,1,10,3.84595,15.4717,0.674045,80,0.797184,0.615338,186.044,20.23,1.05773,23.377,89.9069,5.81104,3.91691,154.355,0.787998,0.124186,45.1157,4.83478,207.994,165.81,4.08,True,0.0235029,0.774392,185.101,0.0453148
1,1,11,1.59055,5,0.916667,80,0.938171,0.616132,186.284,20.23,0.414414,22.1466,35.2252,7.04503,6.45795,54.2771,0.981221,0.0575325,41.8656,25.2505,208.251,195.375,4.06,True,0.0235029,0.774392,185.101,0.0453148
1,1,12,4.39278,18.3333,0.678014,80,0.786684,0.615266,186.022,20.23,1.14403,22.137,97.2428,5.30416,3.59629,149.708,0.777209,0.14369,44.6617,4.9286,208.001,163.631,4.06,True,0.0235029,0.774392,185.101,0.0453148
1,1,13,4.33966,5,0.916667,80,0.938546,0.615889,186.21,20.23,0.478986,9.3818,40.7138,8.14277,7.4642,11.2581,0.99046,0.0382854,17.7972,8.43329,207.836,195.064,4.08,True,0.0235029,0.774392,185.101,0.0382854
1,1,14,4.06638,5,0.73574,77.4295,0.930952,0.615872,186.205,20.23,0.528739,11.0523,44.9428,8.98856,6.61324,17.2471,0.957068,0.046594,15.9514,9.53998,207.891,193.537,4.08,True,0.0235029,0.774392,185.101,0.0382854
1,1,15,4.35671,5,0.7934,40,0.899219,0.615483,186.088,20.23,0.514644,10.0408,43.7447,8.74895,6.94142,13.8551,0.946828,0.0477913,16.5017,11.3552,207.953,186.996,4.08,True,0.0235029,0.774392,185.101,0.0382854
1,1,16,4.4,18.3333,0.916667,80,0.839715,0.615646,186.137,20.23,1.04391,20.1664,88.732,4.83992,4.4366,113.366,0.830233,0.0937401,27.6732,6.90457,207.963,174.63,4.08,True,0.0235029,0.774392,185.101,0.0382854
1,1,17,3.77623,13.5823,0.68337,79.5612,0.825037,0.61556,186.111,20.23,0.985326,22.1789,83.7527,6.1663,4.21386,129.428,0.816624,0.107876,37.7712,5.876,207.979,171.591,4.06,True,0.023644,0.774392,185.101,0.0382854
1,2,18,4.4,14.4852,0.916667,40,0.823802,0.61533,186.041,20.23,0.917275,17.7201,77.9683,5.38264,4.93409,76.9129,0.820448,0.087507,25.5144,9.21486,208.025,171.372,4.08,True,0.0238655,0.774392,185.101,0.0382854
1,2,19,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,0.0238655,0.774392,185.101,0.0382854
1,2,20,4.4,18.3333,0.916667,40,0.79092,0.61515,185.987,20.23,1.0449,20.1856,88.8168,4.84455,4.44084,113.692,0.782329,0.105997,34.1444,6.97728,208.047,164.549,4.06,True,0.0244799,0.774392,185.101,0.0382854
1,2,21,4.4,10.0904,0.916667,40,0.86672,0.615386,186.058,20.23,0.742832,14.3502,63.1407,6.25752,5.73606,40.8482,0.874811,0.0670485,16.6116,10.3662,207.986,180.266,4.08,True,0.0244799,0.774392,185.101,0.0382854
1,2,22,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,0.0244799,0.774392,185.101,0.0382854
1,2,23,2.47729,13.2423,0.916667,40,0.847014,0.61373,185.558,20.23,0.817114,28.0365,69.4547,5.2449,4.80782,171.514,0.845946,0.0965951,58.5991,13.0749,208.245,176.386,4.06,True,0.0244799,0.774392,185.101,0.0382854
1,2,24,4.4,5,0.876206,51.4874,0.915497,0.615643,186.136,20.23,0.490897,9.48324,41.7262,8.34525,7.31216,11.7889,0.966785,0.0428943,17.3966,10.5963,207.926,190.356,4.08,True,0.0244799,0.774392,185.101,0.0382854
1,2,25,1.5,5,0.4694,40,0.854487,0.610408,184.553,20.23,0.562914,31.8985,47.8477,9.56954,4.49195,152.95,0.850243,0.115807,125.59,18.8589,208.485,178.148,4.06,True,0.0244799,0.774392,184.553,0.0382854
1,2,26,2.80063,11.7445,0.603103,60.9101,0.801198,0.61402,185.645,20.23,0.926052,28.106,78.7144,6.70224,4.04214,195.345,0.809073,0.128512,73.4628,7.89988,208.149,166.768,4.08,True,0.0244799,0.774392,184.553,0.0382854
1,3,27,3.08962,5,0.916667,40,0.827382,0.615493,186.091,20.23,0.461572,12.6985,39.2336,7.84673,7.19284,19.8754,0.873661,0.0410012,19.7091,16.443,208.065,172.149,4.06,True,0.025027,0.774392,184.553,0.0382854
1,3,28,2.88963,5,0.916667,80,0.913435,0.615795,186.182,20.23,0.457448,13.4561,38.8831,7.77662,7.12857,22.1181,0.948275,0.0412326,20.1694,12.9485,207.82,189.83,4.1,True,0.025027,0.774392,184.553,0.0382854
1,3,29,4.4,13.7873,0.667182,40,0.783849,0.615088,185.968,20.23,1.01778,19.6616,86.5111,6.27469,4.18636,105.065,0.774043,0.119264,37.0106,6.04796,208.048,163.079,4.06,True,0.0250803,0.774392,184.553,0.0382854
1,3,30,4.4,5,0.451794,40,0.856971,0.615462,186.081,20.23,0.635694,12.2805,54.034,10.8068,4.88245,25.6004,0.85324,0.0915597,17.8876,9.62149,207.979,178.232,4.08,True,0.0250803,0.774392,184.553,0.0382854
1,3,31,3.41143,5,0.916667,80,0.927579,0.615791,186.181,20.23,0.466974,11.6353,39.6928,7.93857,7.27702,16.8816,0.982461,0.0391642,19.0096,10.518,207.8,192.751,4.1,True,0.0250803,0.774392,184.553,0.0382854
1,3,32,3.62556,18.3333,0.916667,40,0.796034,0.614621,185.827,20.23,1.0271,24.0799,87.3033,4.762,4.36517,159.035,0.79635,0.11154,47.1077,6.71376,208.104,165.658,4.06,True,0.0250803,0.774392,184.553,0.0382854
1,3,33,4.4,12.6566,0.70199,40,0.804854,0.615233,186.012,20.23,0.951949,18.3899,80.9157,6.39317,4.48794,85.9692,0.795748,0.104803,30.7825,7.75118,208.033,167.436,4.08,True,0.025103,0.774392,184.553,0.0382854
1,3,34,2.38063,14.0628,0.916667,80,0.885316,0.615113,185.976,20.23,0.839505,29.9744,71.3579,5.07423,4.65137,201.416,0.886997,0.0966807,63.9443,9.33083,208.09,184.226,4.08,True,0.025103,0.774392,184.553,0.0382854
1,3,35,4.4,13.8192,0.630195,40,0.773118,0.614989,185.938,20.23,1.03725,20.0378,88.1664,6.38,4.02064,111.213,0.765145,0.128788,40.4877,6.13089,208.056,160.852,4.06,True,0.0253011,0.773118,184.553,0.0382854
1,4,36,3.12323,5,0.504624,40,0.861885,0.615208,186.005,20.23,0.599594,16.3182,50.9654,10.1931,5.14368,42.6354,0.854783,0.0850442,25.4572,15.1405,208.073,179.335,4.08,True,0.0253011,0.773118,184.553,0.0382854
1,4,37,3.46755,10.6643,0.570171,40,0.813778,0.614474,185.782,20.23,0.9147,22.422,77.7495,7.29062,4.1569,122.799,0.819222,0.124555,50.8147,6.90925,208.106,169.352,4.06,True,0.0253011,0.773118,184.553,0.0382854
1,4,38,3.00462,5,0.727902,40,0.84453,0.615189,185.999,20.23,0.515912,14.595,43.8525,8.77051,6.38407,29.3464,0.863921,0.0537965,17.7084,16.084,208.08,175.73,4.08,True,0.0253011,0.773118,184.553,0.0382854
1,4,39,3.5436,5,0.916667,43.3568,0.871334,0.615384,186.058,20.23,0.469172,11.254,39.8796,7.97593,7.31127,15.8677,0.948716,0.0414079,18.8538,13.6584,207.997,181.235,4.06,True,0.0253011,0.773118,184.553,0.0382854
1,4,40,3.2285,7.76658,0.505605,40,0.844314,0.614657,185.838,20.23,0.786209,20.6993,66.8278,8.60453,4.3505,89.9535,0.850908,0.116373,45.7492,9.73983,208.102,175.703,4.06,True,0.0253011,0.773118,184.553,0.0382854
1,4,41,3.04858,5,0.461007,40,0.868493,0.615128,185.98,20.23,0.615993,17.175,52.3594,10.4719,4.82761,48.522,0.866559,0.0968368,31.6201,15.2261,208.083,180.718,4.06,True,0.0253011,0.773118,184.553,0.0382854
1,4,42,3.64123,13.8097,0.64595,40,0.788269,0.61437,185.751,20.23,1.01563,23.7086,86.3287,6.2513,4.03803,152.447,0.790129,0.12976,54.1539,7.01429,208.111,164.047,4.06,True,0.0253011,0.773118,184.553,0.0382854
1,4,43,4.4,16.576,0.916667,40,0.805838,0.615237,186.013,20.23,0.989071,19.1071,84.071,5.07185,4.6492,96.4237,0.799356,0.0974923,30.0995,8.10619,208.037,167.644,4.08,True,0.0254325,0.773118,184.553,0.0382854
1,4,44,3.24301,5,0.564929,40,0.859881,0.61522,186.008,20.23,0.578068,15.1513,49.1358,9.82716,5.55165,35.4362,0.872501,0.0725844,19.4504,14.1645,208.056,178.903,4.08,True,0.0254325,0.773118,184.553,0.0382854
