strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,3,0,0,2.26781,15.0039,0.54924,52.8159,0.762575,0.609676,184.332,20.23,1.05236,39.4436,89.4507,5.96182,3.27447,437.206,0.761693,0.186051,166.016,16.1524,208.399,158.92,4.06,False,True,0,inf,inf,inf
lhs,3,0,1,4.39393,17.6124,0.731792,43.4136,0.753908,0.614848,185.896,20.23,1.10708,21.4163,94.1019,5.34293,3.90992,135.593,0.744837,0.133869,44.3193,6.13353,208.065,156.862,4.06,True,True,0.0208593,0.753908,185.896,0.133869
lhs,3,0,2,3.64377,6.7441,0.792352,49.3185,0.887022,0.615194,186,20.23,0.611207,14.2579,51.9526,7.70341,6.10381,33.1794,0.909072,0.0590001,16.8161,12.7526,208.005,184.505,4.08,True,True,0.0212721,0.753908,185.896,0.0590001
lhs,3,0,3,2.89003,5.41873,0.520551,60.4833,0.867551,0.615482,186.087,20.23,0.617089,18.1495,52.4525,9.67987,5.03886,54.2808,0.882321,0.0850046,30.4385,14.3209,208.07,180.512,4.08,True,True,0.0222235,0.753908,185.896,0.0590001
lhs,3,0,4,1.9328,15.7708,0.876723,48.6287,0.809699,0.610993,184.73,20.23,0.890312,39.1539,75.6765,4.79852,4.20697,364.469,0.807396,0.123192,122.201,14.3893,208.396,168.738,4.06,False,True,0.0222235,0.753908,185.896,0.0590001
lhs,3,0,5,1.75768,8.26712,0.690024,63.7209,0.826252,0.613489,185.485,20.23,0.667254,32.2678,56.7166,6.8605,4.73391,185.524,0.833827,0.102182,90.4714,15.888,208.324,172.128,4.06,True,True,0.0235322,0.753908,185.485,0.0590001
lhs,3,0,6,2.53809,12.234,0.805981,74.8682,0.874704,0.615319,186.038,20.23,0.830144,27.8013,70.5623,5.76771,4.64866,171.338,0.881592,0.0966636,57.025,10.1306,208.093,182.019,4.08,True,True,0.0235322,0.753908,185.485,0.0590001
lhs,3,0,7,2.98027,15.4572,0.377789,76.3637,0.620672,0.610093,184.458,20.23,1.16261,33.1587,98.8219,6.39326,2.4153,341.349,0.623568,0.296888,169.416,13.7733,208.313,129.294,4.08,False,True,0.0235322,0.753908,185.485,0.0590001
lhs,3,0,8,3.90632,15.0944,0.67656,50.9955,0.759877,0.614731,185.86,20.23,1.04939,22.8344,89.1984,5.90938,3.99805,146.112,0.754147,0.127903,48.0149,6.18613,208.072,158.109,4.06,True,True,0.0239282,0.753908,185.485,0.0590001
lhs,3,1,9,2.83412,11.0024,0.831894,74.4723,0.881886,0.615892,186.211,20.23,0.78008,23.3959,66.3068,6.02655,5.01345,114.022,0.891458,0.0811049,36.8036,13.8409,208.054,183.48,4.06,True,True,0.0239482,0.753908,185.485,0.0590001
lhs,3,1,10,2.2843,13.1014,0.713959,56.1599,0.807755,0.612707,185.248,20.23,0.90048,33.5074,76.5408,5.84217,4.17107,269.975,0.804382,0.124243,96.4343,10.5942,208.267,168.229,4.08,False,True,0.0239482,0.753908,185.485,0.0590001
lhs,3,1,11,3.21238,8.92335,0.740689,57.6868,0.857034,0.61547,186.084,20.23,0.737395,19.5116,62.6786,7.02411,5.20268,74.9641,0.86462,0.0783258,28.429,12.1074,208.077,178.329,4.08,True,True,0.0243091,0.753908,185.485,0.0590001
lhs,3,1,12,4.1519,17.9203,0.894745,79.8699,0.833914,0.615628,186.131,20.23,1.03692,21.2285,88.1386,4.91836,4.40068,124.782,0.824612,0.0963848,30.6461,7.00432,207.968,173.428,4.08,True,True,0.0244431,0.753908,185.485,0.0590001
lhs,3,1,13,1.84166,16.469,0.429687,58.4219,0.624506,0.608397,183.945,20.23,1.12724,52.0269,95.8158,5.81793,2.49989,814.785,0.62465,0.262592,298.384,30.2607,208.638,130.296,4.06,False,True,0.0244431,0.753908,185.485,0.0590001
lhs,3,1,14,1.78602,17.0297,0.403883,69.1585,0.605433,0.608502,183.977,20.23,1.14305,54.3998,97.1589,5.70525,2.30425,903.29,0.603774,0.29108,333.642,31.7308,208.665,126.333,4.06,False,True,0.0244431,0.753908,185.485,0.0590001
lhs,3,1,15,3.09949,8.63056,0.327745,71.496,0.720974,0.612561,185.204,20.23,0.912851,25.0339,77.5924,8.99042,2.94656,152.766,0.726595,0.226373,104.465,9.24231,208.174,150.088,4.08,False,True,0.0244431,0.753908,185.485,0.0590001
lhs,3,1,16,4.21175,13.5316,0.252209,40.7387,0.564899,0.611361,184.841,20.23,1.17701,23.754,100.046,7.39349,1.8647,177.346,0.565077,0.483321,147.699,15.0876,208.283,117.659,4.06,False,True,0.0244431,0.753908,185.485,0.0590001
lhs,3,1,17,3.37119,17.2596,0.344713,49.8039,0.563879,0.610315,184.525,20.23,1.23844,31.2257,105.268,6.09906,2.10242,322.455,0.563033,0.378207,184.557,17.4937,208.36,117.49,4.08,False,True,0.0244431,0.753908,185.485,0.0590001
lhs,3,2,18,4.0915,18.0993,0.397347,72.5606,0.651436,0.612029,185.043,20.23,1.24312,25.8255,105.665,5.83809,2.31974,221.401,0.649094,0.318277,110.625,10.156,208.195,135.626,4.06,False,True,0.0244431,0.753908,185.485,0.0590001
