strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,9,0,0,28.3874,105.435,75.9965,8.87041,5.03361,0.830783,195.908,21.3431,0.806481,True,0.799431,0.830783,195.908
lhs,9,0,1,33.3686,81.0272,46.7575,9.49557,5.2613,0.690976,195.608,21.33,0.817401,True,3.84229,0.690976,195.608
lhs,9,0,2,32.7146,71.0206,67.7715,8.6949,3.41783,0.696275,182.418,19.9107,0.9604,True,6.10946,0.690976,182.418
lhs,9,0,3,31.3397,87.3394,51.4385,9.78347,3.22634,0.737442,175.459,19.1438,0.848262,True,7.01925,0.690976,175.459
lhs,9,0,4,25.3001,106.135,73.347,11.169,4.39702,0.846011,180.229,19.6404,0.731008,True,7.01925,0.690976,175.459
lhs,9,0,5,33.7863,89.5719,53.8283,10.8461,3.54932,0.729385,175.436,19.1436,0.784582,True,7.07845,0.690976,175.436
lhs,9,0,6,27.3458,99.4362,65.0247,7.70119,4.37534,0.812121,195.823,21.3374,0.90044,True,7.07845,0.690976,175.436
lhs,9,0,7,39.1407,108.435,77.8191,8.64454,4.02597,0.776665,188.119,20.5168,0.833001,True,7.07845,0.690976,175.436
lhs,9,0,8,30.6762,68.8564,63.5754,6.48689,3.07422,0.692561,189.573,20.688,1.14797,True,7.10086,0.690976,175.436
lhs,9,1,9,25.5155,97.0542,66.4563,7.56734,5.18092,0.821022,205.654,22.4002,0.88267,True,7.10086,0.690976,175.436
lhs,9,1,10,32.3886,72.2647,40.2595,10.3879,3.36109,0.651687,175.035,19.11,0.84983,True,9.14789,0.651687,175.035
lhs,9,1,11,33.2418,79.8289,55.4727,9.33211,4.30698,0.704019,187.66,20.4748,0.861197,True,9.14789,0.651687,175.035
lhs,9,1,12,35.9241,85.6388,41.537,11.4012,3.02529,0.671795,170.602,18.616,0.770255,True,10.0184,0.651687,170.602
lhs,9,1,13,36.9488,64.5547,44.4281,11.1038,4.94065,0.613687,186.814,20.4003,0.795581,True,11.1766,0.613687,170.602
lhs,9,1,14,29.9476,62.9103,45.9972,8.36818,3.65238,0.643467,185.348,20.2345,0.993289,True,11.1886,0.613687,170.602
lhs,9,1,15,26.4284,61.6737,58.1965,9.58161,3.72524,0.707227,181.305,19.7845,0.94336,True,11.1886,0.613687,170.602
lhs,9,1,16,28.9296,76.1916,79.258,9.09886,4.96844,0.776985,196.002,21.3611,0.878964,True,11.1886,0.613687,170.602
lhs,9,1,17,34.3813,88.1272,70.341,7.32676,4.75124,0.742888,204.999,22.346,0.926088,True,11.1886,0.613687,170.602
lhs,9,2,18,30.043,109.54,72.519,10.6925,5.32647,0.824824,189.764,20.6778,0.718706,True,11.1886,0.613687,170.602
lhs,9,2,19,35.7795,93.7063,60.1792,9.94808,4.58204,0.736107,187.398,20.4405,0.789115,True,11.1886,0.613687,170.602
lhs,9,2,20,28.0139,98.172,69.9833,7.46739,4.16546,0.81176,195.171,21.2683,0.926283,True,11.1886,0.613687,170.602
lhs,9,2,21,39.7577,100.89,68.3144,6.10982,5.47275,0.728474,224.021,24.4113,0.905284,True,11.1886,0.613687,170.602
lhs,9,2,22,38.5415,73.0988,50.4833,8.04742,4.66707,0.607167,199.561,21.7798,0.914752,True,11.3042,0.607167,170.602
lhs,9,2,23,35.1047,102.374,56.6922,11.9791,4.60051,0.760166,180.04,19.6377,0.696024,True,11.3042,0.607167,170.602
lhs,9,2,24,26.8746,66.2731,59.0566,10.2319,3.91517,0.724926,180.581,19.7024,0.886879,True,11.3042,0.607167,170.602
lhs,9,2,25,31.9296,82.8422,55.9457,7.12729,4.47473,0.71973,202.363,22.0624,0.965453,True,11.3042,0.607167,170.602
lhs,9,2,26,37.8519,68.1484,71.9227,7.86501,4.84198,0.641661,205.329,22.3967,0.946982,True,11.3042,0.607167,170.602
lhs,9,3,27,26.2354,84.7253,44.9294,10.1565,4.22805,0.766814,182.225,19.8676,0.820151,True,11.3042,0.607167,170.602
lhs,9,3,28,27.8285,92.3757,77.6166,6.93827,5.39934,0.814542,214.066,23.3149,0.914882,True,11.3042,0.607167,170.602
lhs,9,3,29,36.2911,95.55,49.8489,6.76308,3.80754,0.708049,196.127,21.3925,0.974675,True,11.3042,0.607167,170.602
lhs,9,3,30,38.0968,77.8819,48.4196,11.5577,3.31874,0.637787,172.708,18.8553,0.777951,True,11.535,0.607167,170.602
lhs,9,3,31,34.6057,78.9393,61.2523,6.61112,5.12501,0.692575,215.774,23.5217,0.965953,True,11.535,0.607167,170.602
lhs,9,3,32,37.2063,103.696,74.5203,8.1857,3.18857,0.770159,181.128,19.7562,0.89718,True,11.535,0.607167,170.602
lhs,9,3,33,39.4487,60.4928,42.4525,11.8147,3.56207,0.523554,174.245,19.0362,0.798733,True,15.6023,0.523554,170.602
lhs,9,3,34,29.4356,91.7456,53.0386,10.5336,4.09334,0.770103,180.147,19.6462,0.786835,True,15.6023,0.523554,170.602
lhs,9,3,35,31.201,74.4484,62.3191,6.28112,3.86731,0.706171,202.193,22.0493,1.08953,True,15.6023,0.523554,170.602
