strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
random,0,0,0,34.5544,73.4893,41.6389,6.09917,5.03318,0.685203,218.182,23.7959,1.00754,True,0,0.685203,218.182
random,0,0,1,38.6913,90.3318,69.1799,9.26175,5.33768,0.718979,199.224,21.7229,0.801804,True,2.69554,0.685203,199.224
random,0,0,2,37.2378,60.1369,74.2962,6.20151,4.82414,0.628938,220.548,24.051,1.06829,True,2.69554,0.628938,199.224
random,0,0,3,27.6348,103.159,61.6584,7.79827,4.05672,0.813027,191.384,20.8581,0.896643,True,3.12783,0.628938,191.384
random,0,0,4,25.4248,66.2142,66.825,9.88314,4.53846,0.753569,187.668,20.4572,0.892871,True,4.01989,0.628938,187.668
random,0,0,5,30.7552,109.86,79.2334,10.1133,4.62615,0.830422,186.283,20.3025,0.755818,True,4.07215,0.628938,186.283
random,0,0,6,35.3267,79.4461,45.4039,10.3289,4.31339,0.665125,183.345,20.0134,0.808198,True,6.89261,0.628938,183.345
random,0,0,7,29.6536,84.2918,75.5795,11.6043,3.89449,0.784879,176.442,19.2444,0.774419,True,7.4676,0.628938,176.442
random,0,0,8,33.5729,76.0935,63.772,8.02747,3.97905,0.699085,191.595,20.9038,0.956824,True,7.4676,0.628938,176.442
random,0,1,9,38.3541,71.3579,64.9275,6.50409,5.08161,0.639604,218.323,23.8094,0.987477,True,7.4676,0.628938,176.442
random,0,1,10,36.8065,71.9685,75.0594,6.35141,3.84029,0.670031,203.649,22.2165,1.08818,True,7.4676,0.628938,176.442
random,0,1,11,27.2542,82.517,71.853,7.38385,3.13005,0.787704,183.785,20.0422,1.02848,True,7.4676,0.628938,176.442
random,0,1,12,31.0683,69.9257,43.6301,9.48199,3.74674,0.662718,181.241,19.7851,0.897936,True,7.80642,0.628938,176.442
random,0,1,13,35.0799,69.9758,77.6845,8.19066,3.26374,0.688465,183.836,20.0674,1.00427,True,7.80642,0.628938,176.442
random,0,1,14,34.4366,106.358,57.6151,11.7275,4.24974,0.774034,178.057,19.4206,0.703405,True,7.84094,0.628938,176.442
random,0,1,15,31.3784,91.0107,79.8039,11.6937,4.15011,0.796383,178.068,19.419,0.748833,True,7.84094,0.628938,176.442
random,0,1,16,36.3659,84.8711,61.1725,10.7147,4.03664,0.707163,180.323,19.6805,0.791601,True,7.90231,0.628938,176.442
random,0,1,17,36.0173,95.5571,77.2824,6.6896,4.82254,0.763015,211.095,23.0044,0.935913,True,7.90231,0.628938,176.442
random,0,2,18,38.9114,108.396,40.5883,11.1818,5.45299,0.71767,188.693,20.5792,0.685779,True,7.90231,0.628938,176.442
random,0,2,19,39.3582,67.4382,78.9052,11.3396,5.05593,0.652763,189.828,20.7173,0.796883,True,8.17572,0.628938,176.442
random,0,2,20,32.1998,71.6186,72.0752,11.5412,3.66533,0.71748,175.725,19.1799,0.814425,True,8.52068,0.628938,175.725
random,0,2,21,33.084,82.1376,77.2407,6.24306,4.83002,0.748834,215.871,23.5218,1.00482,True,8.52068,0.628938,175.725
random,0,2,22,34.2156,61.4183,68.7688,6.09595,4.89488,0.663254,220.712,24.0672,1.07202,True,8.52068,0.628938,175.725
random,0,2,23,32.6914,106.455,42.6433,11.0479,3.16673,0.76001,171.742,18.7297,0.742797,True,8.9515,0.628938,171.742
random,0,2,24,30.1646,81.5149,78.6425,9.37339,3.64716,0.777681,181.316,19.7761,0.888811,True,8.9515,0.628938,171.742
random,0,2,25,28.6251,104.406,49.0348,6.74733,3.72083,0.789283,193.849,21.1287,0.969322,True,8.9515,0.628938,171.742
random,0,2,26,33.7918,87.7045,72.3884,9.36286,3.72105,0.754375,182.09,19.8649,0.861858,True,8.9515,0.628938,171.742
random,0,3,27,31.1934,100.906,65.0603,11.7545,3.92351,0.794909,175.748,19.1664,0.72359,True,8.9515,0.628938,171.742
random,0,3,28,33.2892,89.6962,73.9316,6.87284,4.01628,0.761514,199.084,21.7047,0.988718,True,8.9515,0.628938,171.742
random,0,3,29,38.6494,62.1533,72.9083,8.4923,5.07451,0.607334,204.949,22.3595,0.923915,True,9.51222,0.607334,171.742
random,0,3,30,25.1493,78.2523,43.1452,9.91569,3.68462,0.755666,178.432,19.4609,0.86435,True,9.51222,0.607334,171.742
random,0,3,31,35.5398,107.19,45.0727,11.1887,3.14866,0.744831,171.518,18.7066,0.733717,True,9.60036,0.607334,171.518
random,0,3,32,30.7116,81.4887,59.554,11.8588,4.93923,0.745084,183.372,19.9974,0.746093,True,9.60036,0.607334,171.518
random,0,3,33,29.6329,73.4918,74.5248,11.2878,4.27677,0.753753,180.736,19.7146,0.810769,True,9.60036,0.607334,171.518
random,0,3,34,30.1644,109.746,52.6377,7.09627,5.20025,0.790789,209.279,22.7998,0.864618,True,9.60036,0.607334,171.518
random,0,3,35,37.185,93.3945,78.3365,11.5543,4.87062,0.761625,184.646,20.1389,0.729078,True,9.60036,0.607334,171.518
