strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
sobol,1,2,22,3.68808,17.518,0.300683,48.6595,0.516152,0.610909,184.705,20.23,1.26366,29.1238,107.411,6.13147,1.84363,286.216,0.516526,0.464086,186.168,18.358,208.351,107.541,4.06,False,True,0.0262834,0.733299,184.974,0.0581076
sobol,1,2,23,1.55188,8.34441,0.614626,62.6294,0.78837,0.611198,184.792,20.23,0.690053,37.7958,58.6545,7.02919,4.32033,263.232,0.793405,0.122224,135.01,15.4163,208.429,164.319,4.06,False,True,0.0262834,0.733299,184.974,0.0581076
sobol,1,2,24,1.77992,14.543,0.275413,72.0902,0.527974,0.609804,184.371,20.23,1.12765,53.8508,95.85,6.5908,1.81519,873.225,0.52513,0.391616,383.262,40.2803,208.728,110.203,4.06,False,True,0.0262834,0.733299,184.974,0.0581076
sobol,1,2,25,4.0038,5.38247,0.642418,56.6989,0.895459,0.615454,186.079,20.23,0.586367,12.4485,49.8412,9.2599,5.94873,24.2644,0.905926,0.0604905,14.5162,11.3779,207.972,186.23,4.08,True,True,0.0262834,0.733299,184.974,0.0581076
sobol,1,2,26,3.53442,15.1061,0.446386,61.5751,0.645002,0.612287,185.121,20.23,1.14089,27.4375,96.9757,6.41965,2.86564,229.351,0.644286,0.231378,103.925,9.85792,208.194,134.286,4.08,False,True,0.0262834,0.733299,184.974,0.0581076
sobol,1,3,27,2.83835,10.9586,0.802359,47.1359,0.82951,0.614702,185.851,20.23,0.793138,23.7521,67.4168,6.15198,4.93609,119.487,0.833591,0.0901379,42.5992,12.0313,208.155,172.667,4.06,True,True,0.0268194,0.733299,184.974,0.0581076
sobol,1,3,28,2.25464,17.3898,0.681586,43.4927,0.794662,0.609853,184.386,20.23,1.0577,39.8753,89.9045,5.16994,3.52376,449.097,0.793504,0.164817,154.668,15.8681,208.401,165.609,4.06,False,True,0.0268194,0.733299,184.974,0.0581076
sobol,1,3,29,3.03133,9.87238,0.403086,67.7965,0.747846,0.613107,185.369,20.23,0.945125,26.5017,80.3356,8.13741,3.28007,177.258,0.753676,0.186932,94.0647,8.7067,208.157,155.669,4.08,True,True,0.0268194,0.733299,184.974,0.0581076
sobol,1,3,30,4.14792,12.9594,0.851744,52.6846,0.82988,0.615388,186.059,20.23,0.885441,18.1446,75.2625,5.80756,4.94656,77.8439,0.827201,0.0842667,25.7426,7.70835,208.028,172.639,4.08,True,True,0.0271113,0.733299,184.974,0.0581076
sobol,1,3,31,1.99899,7.12161,0.563514,78.5264,0.901194,0.61472,185.857,20.23,0.672786,28.6078,57.1868,8.03005,4.52504,147.033,0.903916,0.108459,79.6507,8.8923,208.154,187.587,4.08,True,True,0.0271113,0.733299,184.974,0.0581076
sobol,1,3,32,1.96646,16.9513,0.364499,63.5403,0.583609,0.60901,184.13,20.23,1.17499,50.7888,99.8743,5.89185,2.14757,809.356,0.583334,0.323767,321.178,32.1347,208.644,121.766,4.06,False,True,0.0271113,0.733299,184.974,0.0581076
sobol,1,3,33,4.18046,9.43213,0.72011,47.6707,0.843195,0.615414,186.067,20.23,0.79146,16.0925,67.2741,7.13245,5.13615,54.7327,0.843777,0.080422,21.8221,8.46508,208.017,175.399,4.08,True,True,0.0272513,0.733299,184.974,0.0581076
sobol,1,3,34,2.97336,12.5143,0.524379,72.7908,0.776157,0.613641,185.531,20.23,1.00112,28.6191,85.0949,6.79979,3.56566,218.96,0.781693,0.157643,86.3218,7.75346,208.126,161.538,4.08,True,True,0.0272513,0.733299,184.974,0.0581076
sobol,1,3,35,2.31263,6.67487,0.891102,58.4984,0.848943,0.615135,185.983,20.23,0.54085,19.8788,45.9723,6.88736,6.13735,57.0725,0.856738,0.0589766,26.867,20.7304,208.225,176.771,4.08,True,True,0.0281726,0.733299,184.974,0.0581076
sobol,1,4,36,2.80296,14.9833,0.603021,52.1208,0.770079,0.61227,185.116,20.23,1.04876,31.8036,89.1442,5.94959,3.58773,283.267,0.772862,0.160122,103.057,10.5441,208.237,160.359,4.08,False,True,0.0281726,0.733299,184.974,0.0581076
sobol,1,4,37,3.56981,5.82105,0.315074,76.5902,0.798779,0.615142,185.984,20.23,0.74174,17.6614,63.0479,10.831,3.41258,61.7833,0.795154,0.17288,51.4041,5.5199,208.009,166.153,4.08,True,True,0.0281726,0.733299,184.974,0.0581076
sobol,1,4,38,3.94862,15.5528,0.763388,41.7033,0.784368,0.614839,185.893,20.23,1.02363,22.0351,87.0085,5.59439,4.27069,132.722,0.778336,0.115225,42.3405,6.28455,208.075,163.207,4.06,True,True,0.0282982,0.733299,184.974,0.0581076
sobol,1,4,39,1.83508,11.4036,0.485253,67.0858,0.769033,0.608757,184.054,20.23,0.922501,42.7299,78.4126,6.87612,3.33666,449.779,0.773008,0.182291,198.799,17.7875,208.459,160.312,4.06,False,True,0.0282982,0.733299,184.974,0.0581076
sobol,1,4,40,1.51937,12.3952,0.832197,77.6451,0.870293,0.610578,184.605,20.23,0.756082,42.2986,64.267,5.18484,4.31481,361.235,0.875494,0.121716,154.568,13.5163,208.389,181.359,4.06,False,True,0.0282982,0.733299,184.974,0.0581076
sobol,1,4,41,3.7206,8.20691,0.418967,53.6438,0.774862,0.614657,185.838,20.23,0.863928,19.7371,73.4339,8.94781,3.74884,89.87,0.766669,0.148315,49.4543,6.2364,208.061,161.219,4.06,True,True,0.0282982,0.733299,184.974,0.0581076
sobol,1,4,42,3.43247,17.9582,0.659455,68.6876,0.728023,0.613955,185.626,20.23,1.12348,27.8213,95.496,5.31768,3.50677,232.215,0.724932,0.159053,75.9923,7.30806,208.108,151.507,4.08,True,True,0.028967,0.728023,184.974,0.0581076
sobol,1,4,43,2.75906,8.78296,0.255955,42.5232,0.698818,0.609174,184.18,20.23,0.95311,29.3631,81.0144,9.22404,2.36094,219.439,0.697077,0.33501,195.261,18.3447,208.406,145.638,4.06,False,True,0.028967,0.728023,184.974,0.0581076
sobol,1,4,44,2.53784,16.206,0.551849,46.85,0.76038,0.609998,184.429,20.23,1.10051,36.8594,93.5434,5.77214,3.18535,399.264,0.759626,0.195294,154.834,15.07,208.364,158.436,4.06,False,True,0.028967,0.728023,184.974,0.0581076
