strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
sobol,3,0,0,3.52828,12.1292,0.530215,55.5018,0.82663,0.614937,185.923,20.23,1.00159,24.1293,85.1348,7.01897,3.72156,155.72,True,True,0.00192082,0.82663,185.923,0.614937
sobol,3,0,1,2.6469,7.9843,0.799818,62.1206,0.791887,0.615724,186.16,20.23,0.650032,20.8745,55.2527,6.92017,5.53487,75.637,True,True,0.00297354,0.791887,185.923,0.614937
sobol,3,0,2,1.85054,17.5358,0.343968,46.9831,0.628214,0.615302,186.033,20.23,1.20364,55.2863,102.309,5.83431,2.00682,982.425,False,True,0.00297354,0.791887,185.923,0.614937
sobol,3,0,3,3.77428,8.38584,0.658021,70.3255,0.85107,0.615978,186.237,20.23,0.757143,17.0515,64.3572,7.6745,5.04998,58.7858,True,True,0.00297354,0.791887,185.923,0.614937
sobol,3,0,4,4.15208,15.1664,0.912279,75.1476,0.862438,0.61573,186.162,20.23,0.937976,19.2019,79.7279,5.25687,4.79573,92.3526,True,True,0.00297354,0.791887,185.923,0.614937
sobol,3,0,5,2.18178,10.97,0.43469,42.2398,0.696801,0.614275,185.723,20.23,0.960578,37.4232,81.6492,7.44292,3.23537,359.238,False,True,0.00297354,0.791887,185.923,0.614937
sobol,3,0,6,2.31423,14.7649,0.713216,67.4162,0.745137,0.613959,185.627,20.23,0.963595,35.3921,81.9056,5.54732,3.95644,322.312,False,True,0.00297354,0.791887,185.923,0.614937
sobol,3,0,7,3.1519,5.56346,0.27446,50.2847,0.806947,0.614794,185.879,20.23,0.738687,19.9208,62.7884,11.2858,3.09752,78.2785,True,True,0.00300066,0.791887,185.879,0.614794
sobol,3,0,8,3.12708,17.2368,0.675361,44.5099,0.792998,0.614643,185.834,20.23,1.09231,29.691,92.8462,5.38652,3.63785,257.137,False,True,0.00300066,0.791887,185.879,0.614794
sobol,3,1,9,2.51473,9.75908,0.322731,77.8866,0.772434,0.615235,186.013,20.23,0.954347,32.2577,81.1195,8.3122,2.68261,265.18,False,True,0.00300066,0.791887,185.879,0.614794
sobol,3,1,10,1.88924,12.6425,0.866801,53.0237,0.681037,0.613082,185.362,20.23,0.78396,35.2716,66.6366,5.27085,4.56877,260.444,False,True,0.00300066,0.791887,185.879,0.614794
sobol,3,1,11,4.26895,6.82653,0.469753,69.6864,0.863449,0.615853,186.2,20.23,0.756435,15.0615,64.2969,9.41869,4.42445,45.8225,True,True,0.00300066,0.791887,185.879,0.614794
sobol,3,1,12,3.93203,13.3923,0.392214,64.8601,0.845579,0.615581,186.117,20.23,1.11384,24.0782,94.6762,7.06946,2.77274,172.44,False,True,0.00300066,0.791887,185.879,0.614794
sobol,3,1,13,1.50578,5.86188,0.620191,57.7726,0.631334,0.612875,185.299,20.23,0.551495,31.1313,46.8771,7.99694,4.95963,142.727,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,1,14,2.89679,16.3248,0.565303,72.5963,0.799338,0.614982,185.936,20.23,1.10464,32.4133,93.8943,5.75163,3.25141,309.909,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,1,15,3.4654,10.4562,0.754314,49.7226,0.827511,0.615709,186.156,20.23,0.810656,19.8839,68.9057,6.58996,4.9709,85.5873,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,1,16,3.35031,15.8594,0.309649,65.4574,0.818064,0.615913,186.218,20.23,1.21142,30.7347,102.971,6.49274,2.01047,305.579,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,1,17,2.82985,10.0614,0.704068,51.9196,0.791467,0.614844,185.894,20.23,0.798441,23.9827,67.8674,6.74531,4.74916,122.633,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,18,1.66618,13.792,0.482834,77.0961,0.641603,0.61466,185.839,20.23,0.992898,50.6527,84.3963,6.11923,2.95457,680.265,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,19,3.95366,6.32233,0.838094,40.5945,0.861461,0.616587,186.422,20.23,0.576378,12.3916,48.9922,7.74906,6.49444,23.6337,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,20,4.3352,13.0899,0.591606,45.1823,0.849953,0.615394,186.061,20.23,1.02679,20.1322,87.2772,6.66751,3.94454,111.131,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,21,2.00364,7.23927,0.405174,72.4309,0.714655,0.613859,185.597,20.23,0.7572,32.1226,64.362,8.89068,3.60227,208.641,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,22,2.49379,16.829,0.782898,57.2934,0.754231,0.614018,185.645,20.23,1.00672,34.3137,85.5711,5.08474,3.98083,316.528,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,23,2.96736,9.30666,0.552342,60.006,0.803615,0.614708,185.853,20.23,0.840318,24.0709,71.4271,7.67483,4.23913,130.016,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,24,3.3123,14.3009,0.828565,74.5351,0.831802,0.615166,185.992,20.23,0.926311,23.7709,78.7364,5.50571,4.56184,139.771,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,25,2.33586,5.16892,0.517092,48.0677,0.755973,0.614973,185.934,20.23,0.58831,21.4081,50.0063,9.67442,5.00256,71.9996,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,2,26,2.0667,15.566,0.629273,62.8914,0.702145,0.614127,185.678,20.23,1.01569,41.7737,86.3336,5.54631,3.49014,473.299,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,27,4.08515,11.4291,0.357091,59.3976,0.847701,0.615528,186.101,20.23,1.05568,21.9656,89.7329,7.85129,2.80363,136.016,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,28,3.75334,17.9818,0.447609,54.8056,0.829663,0.615638,186.135,20.23,1.22064,27.6433,103.755,5.76997,2.58269,249.078,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,29,1.69083,8.79839,0.883735,67.5622,0.672756,0.613453,185.474,20.23,0.610574,30.6943,51.8988,5.89867,5.21286,153.611,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,30,2.71316,11.7217,0.261541,42.6993,0.749826,0.615621,186.129,20.23,1.08954,34.1341,92.6113,7.90086,2.0664,338.994,False,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,31,3.64268,7.53331,0.74176,79.9822,0.85428,0.616292,186.332,20.23,0.672632,15.6955,57.1738,7.58946,5.62956,44.2485,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,32,3.596,17.836,0.863114,61.0735,0.833923,0.615072,185.963,20.23,1.03794,24.5342,88.225,4.94647,4.26937,166.834,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,33,2.75976,8.74323,0.468311,56.3248,0.783839,0.614357,185.747,20.23,0.848833,26.1438,72.1508,8.25219,3.8646,154.928,True,True,0.00852221,0.631334,185.299,0.612875
sobol,3,3,34,1.73768,12.4083,0.679371,71.461,0.662166,0.61338,185.452,20.23,0.851229,41.6386,72.3545,5.83114,3.96151,394.102,False,True,0.00852221,0.631334,185.299,0.612875
