strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
sobol,1,0,0,1.95085,12.85,0.655021,49.696,0.676141,0.613441,185.47,20.23,0.904161,39.395,76.8537,5.98085,3.91758,374.711,False,True,0,inf,inf,inf
sobol,1,0,1,4.06579,7.02272,0.262912,64.015,0.851593,0.61548,186.087,20.23,0.854671,17.8679,72.6471,10.3446,2.71971,72.8642,False,True,0,inf,inf,inf
sobol,1,0,2,3.09647,16.8507,0.815557,58.9807,0.806289,0.614627,185.829,20.23,1.01589,27.8867,86.3504,5.12443,4.17926,210.965,True,True,0.00257864,0.806289,185.829,0.614627
sobol,1,0,3,2.3311,9.36983,0.433248,74.8085,0.755213,0.614363,185.749,20.23,0.880502,32.1061,74.8427,7.98762,3.46062,242.367,True,True,0.00421749,0.755213,185.749,0.614363
sobol,1,0,4,2.92614,15.6452,0.395829,75.815,0.800994,0.615618,186.128,20.23,1.15927,33.6749,98.5378,6.29826,2.49304,351.048,False,True,0.00421749,0.755213,185.749,0.614363
sobol,1,0,5,3.58823,11.461,0.688944,50.3961,0.830711,0.615325,186.04,20.23,0.890765,21.1009,75.7151,6.60629,4.55136,105.91,True,True,0.00421749,0.755213,185.749,0.614363
sobol,1,0,6,3.933,14.6525,0.555551,65.3535,0.847494,0.615254,186.018,20.23,1.08694,23.491,92.3902,6.30543,3.50298,160.169,True,True,0.00421749,0.755213,185.749,0.614363
sobol,1,0,7,1.72044,5.48131,0.859768,40.9357,0.758944,0.614955,185.928,20.23,0.462988,22.8743,39.3539,7.17965,6.17284,64.6894,True,True,0.00421749,0.755213,185.749,0.614363
sobol,1,0,8,1.67365,18.2394,0.541348,53.7942,0.606206,0.614719,185.857,20.23,1.10607,56.1738,94.0156,5.15452,2.79039,932.003,False,True,0.00421749,0.755213,185.749,0.614363
sobol,1,1,9,3.79853,9.08129,0.876494,79.9949,0.8589,0.616345,186.348,20.23,0.70163,15.7004,59.6386,6.56719,5.7561,46.185,True,True,0.00421749,0.755213,185.749,0.614363
sobol,1,1,10,3.36307,12.2402,0.36796,44.8806,0.804578,0.615298,186.032,20.23,1.07692,27.2186,91.5379,7.47848,2.75178,213.05,False,True,0.00421749,0.755213,185.749,0.614363
sobol,1,1,11,2.60755,8.09504,0.714128,68.8303,0.790289,0.615181,185.996,20.23,0.688211,22.4341,58.4979,7.22639,5.16056,92.4927,True,True,0.00421749,0.755213,185.749,0.614363
sobol,1,1,12,2.46838,13.5891,0.759359,60.5387,0.759477,0.613998,185.639,20.23,0.904116,31.1337,76.8499,5.65526,4.29437,234.02,True,True,0.00426451,0.755213,185.639,0.613998
