strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,0,0,0,3.34719,8.59716,0.277316,40.6611,0.706963,0.611026,184.74,20.23,0.943635,23.9631,80.209,9.32971,2.58728,144.697,0.706894,0.296637,129.45,12.4625,208.267,147.237,4.08,False,True,0,inf,inf,inf
heuristic,0,0,1,3.34719,13.2638,0.277316,40.6611,0.582079,0.610125,184.468,20.23,1.15172,29.2472,97.896,7.38068,2.04678,263.078,0.580767,0.409704,189.845,18.3872,208.373,121.29,4.08,False,True,0,inf,inf,inf
heuristic,0,0,2,3.34719,5,0.277316,40.6611,0.825882,0.613786,185.575,20.23,0.695001,17.6492,59.0751,11.815,3.27649,57.81,0.829256,0.203563,70.8128,7.92526,208.123,171.885,4.08,True,True,0.00538397,0.825882,185.575,0.203563
heuristic,0,0,3,3.34719,5,0.510649,40.6611,0.860831,0.615272,186.024,20.23,0.600719,15.2549,51.0611,10.2122,5.21486,37.3301,0.864165,0.0821705,22.1547,13.7861,208.045,179.092,4.08,True,True,0.00923278,0.825882,185.575,0.0821705
heuristic,0,0,4,4.36219,5,0.510649,40.6611,0.867605,0.615421,186.069,20.23,0.612562,11.9362,52.0678,10.4136,5.31767,23.305,0.872253,0.0777106,15.1525,9.80993,207.973,180.438,4.08,True,True,0.00934397,0.825882,185.575,0.0777106
heuristic,0,0,5,4.36219,5,0.510649,54.6611,0.874244,0.615589,186.12,20.23,0.611902,11.9233,52.0117,10.4023,5.31194,23.2297,0.875538,0.0745394,14.8177,9.76549,207.974,181.82,4.08,True,True,0.00940198,0.825882,185.575,0.0745394
heuristic,0,0,6,4.4,5,0.510649,54.6611,0.87446,0.615593,186.121,20.23,0.612254,11.8276,52.0416,10.4083,5.31499,22.8715,0.875601,0.0743885,14.657,9.68679,207.973,181.864,4.08,True,True,0.00940471,0.825882,185.575,0.0743885
heuristic,0,0,7,4.4,5,0.743982,54.6611,0.914885,0.615762,186.172,20.23,0.530424,10.2468,45.086,9.01721,6.70864,14.872,0.94203,0.0490779,15.8296,10.414,207.919,190.222,4.08,True,True,0.00940471,0.825882,185.575,0.0490779
heuristic,0,0,8,4.4,5,0.743982,68.6611,0.926775,0.615869,186.204,20.23,0.530139,10.2413,45.0618,9.01237,6.70504,14.8481,0.947137,0.0468942,15.8249,10.4212,207.9,192.676,4.08,True,True,0.00940471,0.825882,185.575,0.0468942
heuristic,0,1,9,4.4,9.66667,0.743982,68.6611,0.865335,0.615802,186.184,20.23,0.794845,15.355,67.5618,6.98916,5.19981,50.0436,0.85982,0.0718803,18.1297,9.67001,207.989,179.98,4.08,True,True,0.00951269,0.825882,185.575,0.0468942
heuristic,0,1,10,3.385,5,0.743982,68.6611,0.925635,0.615767,186.173,20.23,0.51687,12.979,43.9339,8.78678,6.53721,23.2505,0.963682,0.0492257,17.1137,13.5754,207.933,192.47,4.08,True,True,0.00951269,0.825882,185.575,0.0468942
heuristic,0,1,11,4.4,5,0.916667,68.6611,0.938151,0.615785,186.179,20.23,0.479749,9.26788,40.7787,8.15573,7.47609,11.0038,0.984313,0.0393857,17.7529,10.3216,207.865,195.009,4.08,True,True,0.00951269,0.825882,185.575,0.0393857
heuristic,0,1,12,4.4,9.66667,0.916667,68.6611,0.88628,0.615692,186.151,20.23,0.723834,13.9832,61.5259,6.36475,5.83435,37.7936,0.885427,0.0585723,16.344,10.0162,207.982,184.33,4.08,True,True,0.00959595,0.825882,185.575,0.0393857
heuristic,0,1,13,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,0.00959595,0.825882,185.575,0.0382891
heuristic,0,1,14,4.4,5,0.683333,80,0.923248,0.615852,186.199,20.23,0.549399,10.6134,46.6989,9.33978,6.38218,16.5258,0.93318,0.0488762,14.8178,8.40082,207.909,191.952,4.08,True,True,0.00959595,0.825882,185.575,0.0382891
