strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,7,0,0,37.2395,74.0316,64.6937,6.12913,4.57638,0.648776,214.953,23.4416,1.0371,True,0.51303,0.648776,214.953
lhs,7,0,1,36.7194,72.4927,66.8653,7.53382,5.39806,0.663724,212.796,23.2027,0.921906,True,0.954026,0.648776,212.796
lhs,7,0,2,36.1237,106.836,48.6057,6.59249,3.86774,0.736291,197.645,21.5522,0.954308,True,2.95216,0.648776,197.645
lhs,7,0,3,38.5194,75.284,76.897,11.063,3.48688,0.682377,176.24,19.24,0.821492,True,7.74587,0.648776,176.24
lhs,7,0,4,29.077,62.5553,70.4305,8.49268,5.21974,0.709234,203.505,22.1836,0.940824,True,7.74587,0.648776,176.24
lhs,7,0,5,39.3688,91.2969,50.092,7.22846,5.25596,0.668101,210.954,23.0039,0.880775,True,7.77217,0.648776,176.24
lhs,7,0,6,28.1263,79.1007,54.4313,9.46793,4.68805,0.747993,190.054,20.7182,0.854556,True,7.77217,0.648776,176.24
lhs,7,0,7,25.7497,60.8756,75.5514,7.02833,4.30872,0.74136,202.815,22.1041,1.08842,True,7.77217,0.648776,176.24
lhs,7,0,8,36.5552,108.777,43.878,10.6921,4.48335,0.740817,182.595,19.917,0.724989,True,7.77217,0.648776,176.24
lhs,7,1,9,33.0243,93.2063,40.5098,11.4154,3.70338,0.722721,174.69,19.0609,0.746353,True,7.99761,0.648776,174.69
lhs,7,1,10,28.5995,67.5025,62.1564,11.6021,4.85257,0.720897,184.179,20.0869,0.801033,True,7.99761,0.648776,174.69
lhs,7,1,11,38.2708,101.922,72.9117,6.83688,3.44514,0.754057,191.726,20.9119,0.977665,True,7.99761,0.648776,174.69
lhs,7,1,12,25.1646,79.9472,49.2484,8.64154,4.01109,0.767998,186.6,20.3429,0.918469,True,7.99761,0.648776,174.69
lhs,7,1,13,34.9002,83.0521,76.5592,10.5054,3.05451,0.737968,173.391,18.9178,0.836223,True,8.16678,0.648776,173.391
lhs,7,1,14,25.9701,94.305,79.0288,9.5563,5.35197,0.834056,195.422,21.2878,0.79854,True,8.16678,0.648776,173.391
lhs,7,1,15,39.6479,76.7431,44.5512,11.7384,4.44823,0.613687,180.343,19.6957,0.748037,True,10.5597,0.613687,173.391
lhs,7,1,16,32.0031,107.322,66.053,10.1366,4.18861,0.801557,182.37,19.8838,0.766549,True,10.5597,0.613687,173.391
lhs,7,1,17,32.6493,89.7643,58.4708,9.26484,3.1917,0.74493,176.895,19.2997,0.870773,True,10.5597,0.613687,173.391
lhs,7,2,18,27.9008,83.783,60.5914,10.4087,3.81096,0.773936,178.536,19.4719,0.823843,True,10.5597,0.613687,173.391
lhs,7,2,19,30.5203,66.9094,57.3642,9.99494,4.93591,0.685737,191.335,20.8683,0.857789,True,10.5597,0.613687,173.391
lhs,7,2,20,33.347,81.3087,51.7464,11.246,3.35605,0.702737,173.28,18.9121,0.791625,True,10.6547,0.613687,173.28
lhs,7,2,21,29.4399,88.3468,47.0181,11.9408,4.97784,0.754749,182.545,19.9034,0.723706,True,10.6547,0.613687,173.28
lhs,7,2,22,35.5145,69.8484,72.0544,8.17776,3.97186,0.672315,192.121,20.9665,0.970612,True,10.6547,0.613687,173.28
lhs,7,2,23,31.3529,99.152,55.4036,7.93018,5.02672,0.769673,201.84,21.9955,0.855675,True,10.6547,0.613687,173.28
lhs,7,2,24,39.1607,103.572,68.0078,6.4145,3.29682,0.741643,192.515,20.9995,1.00855,True,10.6547,0.613687,173.28
lhs,7,2,25,30.3223,86.1132,59.5965,6.30343,4.08708,0.747766,203.792,22.215,1.03438,True,10.6547,0.613687,173.28
lhs,7,2,26,34.1883,105.037,69.6221,10.9547,3.62833,0.788594,175.744,19.1674,0.748824,True,10.6547,0.613687,173.28
lhs,7,3,27,35.2315,72.5272,56.0939,9.07981,4.7433,0.655502,194.228,21.1931,0.8755,True,10.6547,0.613687,173.28
lhs,7,3,28,26.7738,64.7491,62.8593,8.85364,3.59641,0.723349,182.916,19.9572,0.978277,True,10.6547,0.613687,173.28
lhs,7,3,29,30.8655,64.0712,78.4111,7.41341,4.11452,0.708558,198.707,21.6688,1.04784,True,10.6547,0.613687,173.28
lhs,7,3,30,37.8121,86.6583,41.4706,8.71382,3.09517,0.653976,177.666,19.3922,0.894688,True,10.7308,0.613687,173.28
lhs,7,3,31,26.2618,69.2602,64.0019,8.13285,3.27426,0.74635,182.249,19.8813,1.0191,True,10.7308,0.613687,173.28
lhs,7,3,32,27.4113,100.395,73.5109,9.8146,4.62474,0.826844,187.355,20.4172,0.790533,True,10.7308,0.613687,173.28
lhs,7,3,33,33.967,96.674,45.9341,7.78222,4.32213,0.727005,194.911,21.2557,0.889979,True,10.7308,0.613687,173.28
lhs,7,3,34,29.8059,95.2387,52.6275,10.3027,5.4957,0.774215,192.913,21.0226,0.754399,True,10.7308,0.613687,173.28
lhs,7,3,35,32.3285,97.8277,42.4275,6.71167,5.14492,0.731543,212.155,23.1219,0.908675,True,10.7308,0.613687,173.28
