strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
random,7,0,0,34.3764,104.861,71.0274,7.35124,3.75042,0.784619,191.513,20.8823,0.925971,True,2.1538,0.784619,191.513
random,7,0,1,38.1033,60.2633,72.8491,10.7824,4.16984,0.605589,184.119,20.1082,0.86246,True,8.71049,0.605589,184.119
random,7,0,2,29.5455,73.9213,50.1948,8.67046,4.26137,0.706781,189.964,20.7198,0.91887,True,8.71049,0.605589,184.119
random,7,0,3,33.3025,109.775,71.7065,9.73308,5.4724,0.804787,195.915,21.3479,0.745362,True,8.71049,0.605589,184.119
random,7,0,4,28.2296,68.0106,64.5016,6.26365,3.0892,0.716315,191.013,20.8391,1.17858,True,8.71049,0.605589,184.119
random,7,0,5,32.7233,83.3103,76.6867,9.77536,4.28529,0.760551,186.083,20.2948,0.841924,True,8.71049,0.605589,184.119
random,7,0,6,32.4531,72.3757,40.4718,7.15441,4.73008,0.644651,204.895,22.3456,0.974653,True,8.71049,0.605589,184.119
random,7,0,7,28.0091,78.4768,40.1494,10.9803,3.38615,0.722371,173.448,18.9263,0.813789,True,10.2662,0.605589,173.448
random,7,0,8,29.014,104.017,60.3916,11.0829,4.59929,0.808364,182.239,19.8653,0.729843,True,10.2662,0.605589,173.448
random,7,1,9,36.1266,64.5748,61.6458,9.04663,5.17835,0.620231,200.454,21.8716,0.88576,True,10.2662,0.605589,173.448
random,7,1,10,30.419,89.9092,42.3701,8.32579,3.80759,0.735139,185.885,20.2745,0.90129,True,10.2662,0.605589,173.448
random,7,1,11,27.253,100.817,55.1778,11.8725,4.47498,0.80836,178.839,19.4954,0.711696,True,10.2662,0.605589,173.448
random,7,1,12,34.0758,91.8998,67.058,6.90473,4.10078,0.748221,199.663,21.7696,0.971638,True,10.2662,0.605589,173.448
random,7,1,13,28.5935,80.1249,43.8682,11.807,3.53751,0.730077,172.883,18.8644,0.773099,True,10.3444,0.605589,172.883
random,7,1,14,35.0765,75.021,74.9631,9.97329,3.32904,0.706555,177.386,19.3618,0.879817,True,10.4509,0.605589,172.883
random,7,1,15,37.6761,107.247,76.1567,9.41831,3.36365,0.778913,178.264,19.4425,0.816773,True,10.4509,0.605589,172.883
random,7,1,16,27.887,106.395,62.0931,7.08331,5.21014,0.813213,209.618,22.8329,0.877274,True,10.4509,0.605589,172.883
random,7,1,17,34.6236,88.4847,55.0515,8.46573,3.59872,0.717414,184.027,20.0802,0.902142,True,10.4509,0.605589,172.883
random,7,2,18,25.5709,103.811,58.7092,9.28581,3.80541,0.825685,181.457,19.7781,0.825761,True,10.4509,0.605589,172.883
random,7,2,19,36.2699,61.2598,54.8874,6.1821,3.30723,0.567482,196.568,21.4639,1.16423,True,11.2406,0.567482,172.883
random,7,2,20,39.5072,92.888,57.1288,9.14244,5.18202,0.695429,197.58,21.5491,0.799438,True,11.2406,0.567482,172.883
random,7,2,21,30.1632,89.5145,67.3474,8.13248,4.29775,0.776593,193.249,21.0674,0.90452,True,11.2406,0.567482,172.883
random,7,2,22,36.4787,105.459,46.0425,11.6005,3.01295,0.735463,170.083,18.5492,0.722249,True,11.6121,0.567482,170.083
random,7,2,23,36.2947,100.526,45.4706,8.51342,5.03814,0.718898,198.253,21.6154,0.815176,True,11.6121,0.567482,170.083
random,7,2,24,25.2141,91.4231,71.7209,9.07802,4.81462,0.823046,192.665,20.9904,0.841966,True,11.6121,0.567482,170.083
random,7,2,25,28.3964,69.9261,54.5251,7.07644,3.86515,0.70578,195.275,21.2973,1.05269,True,11.6121,0.567482,170.083
random,7,2,26,39.2219,88.6666,53.6027,7.62915,5.3801,0.670388,209.634,22.8599,0.864529,True,11.6121,0.567482,170.083
random,7,3,27,31.6672,109.02,60.6209,9.127,5.24135,0.797125,196.478,21.4094,0.775493,True,11.6121,0.567482,170.083
random,7,3,28,36.1415,89.0326,57.066,11.2691,4.02912,0.715884,178.282,19.4568,0.758186,True,11.6121,0.567482,170.083
random,7,3,29,38.8414,63.4358,57.1999,9.11709,5.37735,0.633172,202.318,22.0818,0.867396,True,11.6121,0.567482,170.083
random,7,3,30,28.765,100.302,67.0588,10.3025,4.57406,0.811094,184.991,20.1638,0.769657,True,11.6121,0.567482,170.083
random,7,3,31,39.5734,76.6341,55.931,7.21747,3.12676,0.623558,186.126,20.3209,1.02724,True,11.6121,0.567482,170.083
random,7,3,32,28.1936,105.773,73.6068,6.67443,4.50945,0.825102,205.088,22.3422,0.9366,True,11.6121,0.567482,170.083
random,7,3,33,32.1879,89.7342,66.371,7.83996,5.40338,0.759839,207.724,22.6353,0.869737,True,11.6121,0.567482,170.083
random,7,3,34,31.9876,91.405,65.409,7.10334,3.15466,0.762134,185.657,20.251,1.00846,True,11.6121,0.567482,170.083
random,7,3,35,31.1728,98.2015,72.6089,10.3799,3.28301,0.797569,174.533,19.0334,0.798387,True,11.6121,0.567482,170.083
