strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
heuristic,9,0,0,38.0537,74.3409,64.1259,10.6652,4.79019,0.657876,188.162,20.5381,0.801506,True,6.12571,0.657876,188.162
heuristic,9,0,1,38.0537,91.8409,64.1259,10.6652,4.79019,0.721562,186.917,20.3918,0.758988,True,6.30829,0.657876,186.917
heuristic,9,0,2,38.0537,60,64.1259,10.6652,4.79019,0.583867,189.687,20.7126,0.842312,True,8.35128,0.583867,186.917
heuristic,9,0,3,38.0537,60,78.1259,10.6652,4.79019,0.621136,190.889,20.8367,0.855058,True,8.35128,0.583867,186.917
heuristic,9,0,4,38.0537,60,50.1259,10.6652,4.79019,0.59923,188.262,20.5632,0.829625,True,8.43488,0.583867,186.917
heuristic,9,0,5,38.0537,60,50.1259,12,4.79019,0.577403,183.48,20.0437,0.78002,True,9.83137,0.577403,183.48
heuristic,9,0,6,40,60,50.1259,12,4.79019,0.568972,183.714,20.0715,0.77472,True,10.1145,0.568972,183.48
heuristic,9,0,7,40,60,50.1259,12,5.5,0.635592,189.45,20.6918,0.759068,True,10.1145,0.568972,183.48
heuristic,9,0,8,40,60,50.1259,12,3.91519,0.534933,176.959,19.3352,0.792513,True,13.4403,0.534933,176.959
heuristic,9,1,9,40,77.5,50.1259,12,3.91519,0.625066,176.086,19.2301,0.749661,True,13.6524,0.534933,176.086
heuristic,9,1,10,40,60,50.1259,9.9,3.91519,0.528161,183.355,20.033,0.881809,True,13.8823,0.528161,176.086
heuristic,9,1,11,40,60,50.1259,12,4.79019,0.568972,183.714,20.0715,0.77472,True,13.8823,0.528161,176.086
heuristic,9,1,12,32.2742,63.2577,40.225,10.9837,5.45826,0.67033,190.849,20.824,0.801194,True,13.8823,0.528161,176.086
heuristic,9,1,13,32.2742,63.2577,54.225,10.9837,5.45826,0.646616,192.066,20.9529,0.809504,True,13.8823,0.528161,176.086
heuristic,9,1,14,32.2742,63.2577,54.225,12,5.45826,0.649153,188.087,20.5216,0.774432,True,13.8823,0.528161,176.086
heuristic,9,1,15,32.2742,80.7577,54.225,12,5.45826,0.720449,186.89,20.3796,0.728713,True,13.8823,0.528161,176.086
heuristic,9,1,16,32.2742,60,54.225,12,5.45826,0.63207,188.375,20.556,0.783911,True,13.8823,0.528161,176.086
heuristic,9,1,17,37.5242,60,54.225,12,5.45826,0.623056,189.203,20.6592,0.770113,True,13.8823,0.528161,176.086
heuristic,9,2,18,37.5242,60,54.225,12,5.5,0.626466,189.544,20.6959,0.769155,True,13.8823,0.528161,176.086
heuristic,9,2,19,37.5242,60,54.225,12,4.58326,0.572118,182.139,19.8966,0.78948,True,13.8823,0.528161,176.086
heuristic,9,2,20,40,60,54.225,12,4.58326,0.546125,182.455,19.9338,0.783039,True,13.8823,0.528161,176.086
heuristic,9,2,21,40,60,54.225,12,5.45826,0.613842,189.573,20.7046,0.763548,True,13.8823,0.528161,176.086
heuristic,9,2,22,40,60,54.225,12,3.70826,0.543578,175.73,19.1998,0.80074,True,14.0689,0.528161,175.73
heuristic,9,2,23,40,77.5,54.225,12,3.70826,0.633519,174.844,19.0929,0.756019,True,14.2768,0.528161,174.844
heuristic,9,2,24,36.1112,73.9874,71.3036,11.9264,5.4656,0.694413,189.201,20.6394,0.749685,True,14.2768,0.528161,174.844
heuristic,9,2,25,36.1112,73.9874,71.3036,12,5.4656,0.694516,188.931,20.6101,0.747356,True,14.2768,0.528161,174.844
heuristic,9,2,26,36.1112,91.4874,71.3036,12,5.4656,0.751243,187.565,20.4533,0.70574,True,14.2768,0.528161,174.844
heuristic,9,3,27,36.1112,60,71.3036,12,5.4656,0.6279,190.578,20.7982,0.787078,True,14.2768,0.528161,174.844
heuristic,9,3,28,40,60,71.3036,12,5.4656,0.587119,191.454,20.9001,0.778604,True,14.2768,0.528161,174.844
heuristic,9,3,29,40,60,80,12,5.4656,0.612807,192.223,20.9785,0.786261,True,14.2768,0.528161,174.844
heuristic,9,3,30,40,60,57.3036,12,5.4656,0.599163,189.979,20.7475,0.766078,True,14.2768,0.528161,174.844
heuristic,9,3,31,40,60,71.3036,12,5.5,0.587183,191.748,20.9318,0.777747,True,14.2768,0.528161,174.844
heuristic,9,3,32,40,60,71.3036,12,4.5906,0.584957,183.994,20.096,0.799726,True,14.2768,0.528161,174.844
heuristic,9,3,33,34.75,60,71.3036,12,4.5906,0.63985,183.016,19.9816,0.81052,True,14.2768,0.528161,174.844
heuristic,9,3,34,40,60,71.3036,12,5.4656,0.587119,191.454,20.9001,0.778604,True,14.2768,0.528161,174.844
heuristic,9,3,35,40,60,71.3036,12,3.7156,0.58163,176.874,19.3229,0.819033,True,14.2768,0.528161,174.844
