strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,0,0,0,38.4846,65.1809,44.3989,8.33058,4.05463,0.564475,190.841,20.8439,0.942893,True,8.03285,0.564475,190.841
lhs,0,0,1,29.6197,81.3797,71.4117,9.07606,3.21284,0.767099,178.017,19.4196,0.915532,True,9.32903,0.564475,178.017
lhs,0,0,2,27.5767,107.218,69.0473,11.4944,3.92155,0.83101,176.011,19.1872,0.722973,True,9.40355,0.564475,176.011
lhs,0,0,3,31.1768,92.1345,62.7317,8.61671,5.33176,0.768933,201.211,21.9259,0.833034,True,9.40355,0.564475,176.011
lhs,0,0,4,33.7382,84.8274,60.366,6.39214,5.45726,0.721645,220.775,24.059,0.942949,True,9.40355,0.564475,176.011
lhs,0,0,5,34.8401,82.2261,45.5768,6.21908,3.09372,0.665921,190.405,20.779,1.09659,True,9.44769,0.564475,176.011
lhs,0,0,6,30.5465,70.5709,77.6277,10.5464,4.49129,0.742279,185.553,20.238,0.845669,True,9.56812,0.564475,176.011
lhs,0,0,7,35.2874,71.8252,59.0117,9.17766,4.22515,0.658287,188.624,20.5889,0.892396,True,9.72101,0.564475,176.011
lhs,0,0,8,34.3452,97.053,61.5619,10.277,4.01447,0.758281,180.843,19.727,0.783765,True,9.76254,0.564475,176.011
lhs,0,1,9,36.7124,68.0178,64.8631,9.986,3.35884,0.639409,177.896,19.4266,0.891196,True,11.0642,0.564475,176.011
lhs,0,1,10,25.0887,87.4453,79.0261,8.99024,4.9211,0.827947,194.484,21.1873,0.855569,True,11.0642,0.564475,176.011
lhs,0,1,11,26.6041,94.0968,70.2263,10.9616,4.45472,0.818561,181.722,19.8074,0.763987,True,11.0642,0.564475,176.011
lhs,0,1,12,29.4148,102.78,56.5658,11.5699,3.18759,0.797401,171.074,18.6541,0.736525,True,11.4769,0.564475,171.074
lhs,0,1,13,26.8033,86.1118,74.5088,7.93915,3.75656,0.804716,188.043,20.4985,0.954058,True,11.4769,0.564475,171.074
lhs,0,1,14,27.2379,97.6012,49.5107,6.50757,5.11806,0.783658,213.365,23.2437,0.932369,True,11.4769,0.564475,171.074
lhs,0,1,15,33.9895,88.3053,41.1166,10.3418,4.56527,0.701076,184.795,20.1615,0.781139,True,11.4769,0.564475,171.074
lhs,0,1,16,33.0176,73.198,63.8563,11.0357,3.52676,0.699221,175.651,19.1739,0.827569,True,11.6974,0.564475,171.074
lhs,0,1,17,39.694,77.0679,46.7422,11.3142,5.1716,0.620039,187.668,20.488,0.748353,True,11.7589,0.564475,171.074
lhs,0,2,18,32.5302,60.0445,55.5392,9.68939,4.80686,0.623622,192.423,20.9993,0.891019,True,11.7589,0.564475,171.074
lhs,0,2,19,37.1012,109.793,40.0304,7.18501,4.95678,0.719493,205.986,22.4548,0.857871,True,11.7589,0.564475,171.074
lhs,0,2,20,38.1333,104.122,47.9979,9.51274,3.81485,0.72235,181.378,19.7903,0.796863,True,11.7589,0.564475,171.074
lhs,0,2,21,36.4421,89.9406,73.41,6.99325,3.85194,0.737139,196.598,21.4417,0.983316,True,11.7589,0.564475,171.074
lhs,0,2,22,25.5773,105.794,66.9786,8.164,5.0307,0.834385,199.571,21.7382,0.8382,True,11.7589,0.564475,171.074
lhs,0,2,23,28.1197,62.8762,78.8155,8.69311,5.28704,0.740817,203.049,22.1264,0.934131,True,11.7589,0.564475,171.074
lhs,0,2,24,35.6899,76.069,67.8155,10.073,3.32925,0.691061,176.881,19.3086,0.866053,True,11.7672,0.564475,171.074
lhs,0,2,25,31.9826,94.8776,73.0824,6.81257,3.46609,0.782071,191.582,20.8906,1.00719,True,11.7672,0.564475,171.074
lhs,0,2,26,36.0058,100.897,65.767,7.07325,3.60497,0.75568,191.723,20.9109,0.956716,True,11.7672,0.564475,171.074
lhs,0,3,27,26.078,78.3082,52.6372,7.34015,4.1549,0.756335,196.028,21.3671,0.994786,True,11.7672,0.564475,171.074
lhs,0,3,28,31.4364,99.4529,57.9463,7.64242,3.04121,0.774828,181.013,19.742,0.948556,True,11.7672,0.564475,171.074
lhs,0,3,29,37.5375,75.218,50.197,8.43077,4.26182,0.629297,192.282,20.9901,0.908073,True,11.7672,0.564475,171.074
lhs,0,3,30,32.4959,62.2708,54.3571,9.39123,4.64765,0.632428,191.963,20.9489,0.901963,True,11.7672,0.564475,171.074
lhs,0,3,31,28.4572,65.6336,43.1924,7.6892,4.80143,0.669894,201.837,22.0087,0.977531,True,11.7672,0.564475,171.074
lhs,0,3,32,39.4247,108.014,76.1235,11.6706,4.68224,0.774983,182.282,19.8814,0.696242,True,11.7672,0.564475,171.074
lhs,0,3,33,39.038,69.3474,56.8188,10.6864,5.39509,0.609692,193.605,21.1318,0.790489,True,11.7672,0.564475,171.074
lhs,0,3,34,30.2732,79.4515,51.8712,11.9695,4.32777,0.728962,178.27,19.4507,0.756348,True,11.7672,0.564475,171.074
lhs,0,3,35,28.8282,91.0168,44.4907,6.01238,3.64248,0.747523,198.877,21.6814,1.06606,True,11.7672,0.564475,171.074
