strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,3,0,0,1.74838,8.15747,0.784183,63.2865,0.679492,0.613435,185.468,20.23,0.623029,30.2894,52.9574,6.49189,5.09083,152.636,True,True,0.00680875,0.679492,185.468,0.613435
random,3,0,1,1.77297,10.775,0.569368,46.3896,0.641696,0.613337,185.439,20.23,0.852473,40.8693,72.4602,6.72483,3.8289,380.229,False,True,0.00680875,0.679492,185.468,0.613435
random,3,0,2,3.63027,6.51563,0.510819,60.6696,0.841576,0.61588,186.208,20.23,0.709832,16.6201,60.3357,9.26015,4.73026,52.3593,True,True,0.00680875,0.679492,185.468,0.613435
random,3,0,3,2.74882,12.824,0.741892,78.2507,0.800529,0.61464,185.833,20.23,0.893045,27.615,75.9088,5.91929,4.39147,181.858,True,True,0.00680875,0.679492,185.468,0.613435
random,3,0,4,2.32418,13.6473,0.714144,51.7088,0.733653,0.613744,185.562,20.23,0.924365,33.8059,78.571,5.75726,4.11151,282.096,False,True,0.00680875,0.679492,185.468,0.613435
random,3,0,5,1.50432,17.9795,0.448934,52.5594,0.558839,0.614874,185.903,20.23,1.13298,64.0178,96.3034,5.3563,2.40462,1239.92,False,True,0.00680875,0.679492,185.468,0.613435
random,3,0,6,4.08596,12.8022,0.564206,70.9311,0.856584,0.615358,186.05,20.23,1.02126,21.2452,86.8073,6.78067,3.8257,123.092,True,True,0.00680875,0.679492,185.468,0.613435
random,3,0,7,1.588,14.4262,0.499496,43.6341,0.577946,0.61443,185.769,20.23,1.0182,54.5005,86.547,5.99929,2.99662,807.614,False,True,0.00680875,0.679492,185.468,0.613435
random,3,0,8,3.41545,17.4195,0.388127,65.2036,0.821704,0.615777,186.176,20.23,1.22263,30.4275,103.923,5.96592,2.31554,302.27,False,True,0.00680875,0.679492,185.468,0.613435
random,3,1,9,2.36467,14.8901,0.731443,48.7486,0.733549,0.613807,185.581,20.23,0.96371,34.6413,81.9153,5.50133,4.02391,308.818,False,True,0.00680875,0.679492,185.468,0.613435
random,3,1,10,3.90667,13.7687,0.705199,72.803,0.853166,0.615401,186.063,20.23,0.984715,21.4251,83.7008,6.07906,4.28695,120.705,True,True,0.00680875,0.679492,185.468,0.613435
random,3,1,11,2.74286,15.1161,0.835653,44.0928,0.772017,0.614291,185.727,20.23,0.933846,28.9395,79.3769,5.25116,4.38815,208.846,True,True,0.00680875,0.679492,185.468,0.613435
random,3,1,12,3.96433,10.2524,0.569789,45.8534,0.84149,0.615426,186.07,20.23,0.903313,19.3681,76.7816,7.48916,4.26724,90.4863,True,True,0.00680875,0.679492,185.468,0.613435
random,3,1,13,3.52544,8.89305,0.830759,51.015,0.834464,0.616572,186.417,20.23,0.705891,17.0194,60.0008,6.74693,5.60508,54.6003,True,True,0.00680875,0.679492,185.468,0.613435
random,3,1,14,3.12925,10.3287,0.658606,47.8656,0.806998,0.615001,185.942,20.23,0.842761,22.892,71.6347,6.93547,4.56774,117.934,True,True,0.00680875,0.679492,185.468,0.613435
random,3,1,15,2.02283,14.9581,0.751482,62.6791,0.700681,0.613573,185.51,20.23,0.932307,39.1758,79.2461,5.29786,3.98124,382.087,False,True,0.00680875,0.679492,185.468,0.613435
random,3,1,16,4.17113,7.74367,0.817267,46.7595,0.85666,0.616683,186.45,20.23,0.66479,13.5472,56.5071,7.29721,5.96377,32.5801,True,True,0.00680875,0.679492,185.468,0.613435
random,3,1,17,4.29664,13.3159,0.654589,78.8224,0.866968,0.615586,186.119,20.23,1.00072,19.7972,85.0613,6.38794,4.18148,104.734,True,True,0.00680875,0.679492,185.468,0.613435
random,3,2,18,3.78239,15.5322,0.286063,54.7715,0.829695,0.615999,186.244,20.23,1.21959,27.4074,103.666,6.67422,1.90924,244.636,False,True,0.00680875,0.679492,185.468,0.613435
random,3,2,19,1.74619,7.58037,0.392578,74.3457,0.669135,0.613898,185.608,20.23,0.768017,37.385,65.2814,8.61191,3.38085,286.638,False,True,0.00680875,0.679492,185.468,0.613435
random,3,2,20,1.86759,8.95677,0.578565,73.9784,0.696008,0.61342,185.464,20.23,0.757749,34.4876,64.4086,7.19106,4.16049,240.669,True,True,0.00681165,0.679492,185.464,0.61342
random,3,2,21,4.29917,14.4419,0.392458,61.7993,0.854577,0.61572,186.159,20.23,1.15378,22.8117,98.0715,6.79075,2.66508,160.328,False,True,0.00681165,0.679492,185.464,0.61342
random,3,2,22,3.54728,5.69177,0.703256,54.7313,0.84432,0.616661,186.444,20.23,0.578428,13.8603,49.1664,8.63816,6.07484,29.6731,True,True,0.00681165,0.679492,185.464,0.61342
random,3,2,23,3.21013,13.9271,0.696085,60.922,0.815488,0.614775,185.874,20.23,0.979357,25.9321,83.2453,5.97722,4.16065,175.867,True,True,0.00681165,0.679492,185.464,0.61342
random,3,2,24,3.10874,7.642,0.580125,45.0164,0.807795,0.615402,186.063,20.23,0.739631,20.2232,62.8687,8.22673,4.77253,80.7763,True,True,0.00681165,0.679492,185.464,0.61342
random,3,2,25,2.89417,12.1499,0.76607,55.7466,0.795935,0.614737,185.862,20.23,0.861698,25.3076,73.2443,6.02837,4.61815,147.375,True,True,0.00681165,0.679492,185.464,0.61342
random,3,2,26,1.55684,12.0367,0.386822,69.6503,0.606238,0.614751,185.866,20.23,0.971975,53.0676,82.6179,6.86385,2.65509,730.943,False,True,0.00681165,0.679492,185.464,0.61342
random,3,3,27,2.62722,10.073,0.856303,55.7188,0.781939,0.615176,185.995,20.23,0.723962,23.4227,61.5367,6.10909,5.23124,106.062,True,True,0.00681165,0.679492,185.464,0.61342
random,3,3,28,2.51167,9.64026,0.57051,43.7317,0.753113,0.614038,185.651,20.23,0.835763,28.2839,71.0398,7.36907,4.20413,178.538,True,True,0.00681165,0.679492,185.464,0.61342
random,3,3,29,3.08557,17.2857,0.625281,69.7564,0.810222,0.61493,185.921,20.23,1.11087,30.6018,94.4239,5.46255,3.41563,277.796,False,True,0.00681165,0.679492,185.464,0.61342
random,3,3,30,4.24671,16.2282,0.746004,72.5265,0.861932,0.615475,186.085,20.23,1.05919,21.2003,90.0315,5.54784,4.13871,127.124,True,True,0.00681165,0.679492,185.464,0.61342
random,3,3,31,3.8784,8.3834,0.571309,53.7087,0.845135,0.615773,186.175,20.23,0.800501,17.544,68.0426,8.11635,4.63694,65.7941,True,True,0.00681165,0.679492,185.464,0.61342
random,3,3,32,2.25903,12.6207,0.461924,64.7463,0.730902,0.614579,185.814,20.23,1.00884,37.9593,85.7512,6.79449,3.13854,388.175,False,True,0.00681165,0.679492,185.464,0.61342
random,3,3,33,3.18901,6.39199,0.544945,55.5942,0.820712,0.61579,186.181,20.23,0.67948,18.1109,57.7558,9.03566,4.92394,59.5149,True,True,0.00681165,0.679492,185.464,0.61342
random,3,3,34,3.54929,6.1751,0.362639,60.5039,0.835566,0.615156,185.989,20.23,0.751095,17.9876,63.8431,10.3388,3.74925,64.8946,True,True,0.00681165,0.679492,185.464,0.61342
random,3,3,35,2.67332,13.8713,0.471904,47.8888,0.756891,0.614748,185.865,20.23,1.07142,34.0666,91.0709,6.56542,3.09825,332.037,False,True,0.00681165,0.679492,185.464,0.61342
random,3,4,36,4.20235,8.25195,0.348043,51.1958,0.848953,0.615309,186.035,20.23,0.9045,18.2951,76.8825,9.31688,3.24267,80.8438,True,True,0.00681165,0.679492,185.464,0.61342
random,3,4,37,2.4852,8.00155,0.607544,77.4774,0.783371,0.614664,185.84,20.23,0.724179,24.7687,61.5553,7.69292,4.67379,118.638,True,True,0.00681165,0.679492,185.464,0.61342
random,3,4,38,1.86545,10.5355,0.695438,75.3886,0.696823,0.613384,185.453,20.23,0.774219,35.2775,65.8086,6.24635,4.34395,257.294,False,True,0.00681165,0.679492,185.464,0.61342
random,3,4,39,4.39943,6.91516,0.608198,75.248,0.870059,0.616377,186.358,20.23,0.702937,13.5812,59.7496,8.64038,5.25507,34.6229,True,True,0.00681165,0.679492,185.464,0.61342
random,3,4,40,1.65379,12.8439,0.365941,70.7132,0.627942,0.614982,185.936,20.23,1.02075,52.4635,86.7634,6.75522,2.47201,750.24,False,True,0.00681165,0.679492,185.464,0.61342
random,3,4,41,4.21913,12.1772,0.255978,42.57,0.837994,0.615978,186.237,20.23,1.12698,22.7045,95.7934,7.86663,2.01368,155.135,False,True,0.00681165,0.679492,185.464,0.61342
random,3,4,42,2.70554,16.2974,0.407845,66.7655,0.775552,0.615461,186.081,20.23,1.16891,36.7236,99.357,6.0965,2.48642,420.958,False,True,0.00681165,0.679492,185.464,0.61342
random,3,4,43,2.67539,8.5354,0.719259,52.3303,0.784213,0.615175,185.995,20.23,0.71222,22.628,60.5387,7.09266,5.10146,97.381,True,True,0.00681165,0.679492,185.464,0.61342
random,3,4,44,2.57845,15.2041,0.580133,71.3567,0.773107,0.614633,185.831,20.23,1.05297,34.7115,89.5021,5.88669,3.41507,338.79,False,True,0.00681165,0.679492,185.464,0.61342
