strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
sobol,5,0,0,34.4703,71.8427,60.9964,9.90498,4.62147,0.672915,189.227,20.6497,0.849248,True,5.47967,0.672915,189.227
sobol,5,0,1,25.627,97.8794,57.7283,8.60544,4.18302,0.814133,188.224,20.513,0.863863,True,5.53391,0.672915,188.224
sobol,5,0,2,30.4443,74.2422,71.5478,10.8689,3.12227,0.739459,172.914,18.8685,0.847692,True,7.57932,0.672915,172.914
sobol,5,0,3,39.5297,95.4924,49.8348,6.14165,5.06699,0.673425,218.168,23.7869,0.934628,True,7.57932,0.672915,172.914
sobol,5,0,4,37.5237,79.7954,52.3298,7.41491,5.19142,0.648991,209.523,22.851,0.908177,True,7.76517,0.648991,172.914
sobol,5,0,5,32.423,89.6944,69.0622,11.7634,3.61811,0.766808,174.112,18.9945,0.754191,True,7.76517,0.648991,172.914
sobol,5,0,6,27.4003,63.3354,40.2236,8.00389,3.7316,0.663806,187.344,20.4431,1.01658,True,8.09255,0.648991,172.914
sobol,5,0,7,32.7283,106.143,78.5112,9.6747,4.46269,0.812881,186.995,20.3843,0.784153,True,8.09255,0.648991,172.914
sobol,5,0,8,34.2151,75.9983,44.1143,11.543,3.97034,0.661208,176.889,19.3127,0.776635,True,8.96827,0.648991,172.914
sobol,5,1,9,28.1838,93.736,77.0718,6.87218,4.84025,0.81223,208.188,22.6786,0.94234,True,8.96827,0.648991,172.914
sobol,5,1,10,30.6285,67.3492,53.4104,9.13197,4.97083,0.676284,195.728,21.3457,0.89084,True,8.96827,0.648991,172.914
sobol,5,1,11,36.901,102.373,65.4329,7.78343,3.22452,0.754113,183.105,19.9745,0.920925,True,8.96827,0.648991,172.914
sobol,5,1,12,38.6729,61.5755,72.9476,8.7717,3.3633,0.598383,183.726,20.0676,0.984451,True,10.9821,0.598383,172.914
sobol,5,1,13,28.8843,107.902,45.9057,10.499,5.44256,0.795708,190.846,20.7952,0.722044,True,10.9821,0.598383,172.914
sobol,5,1,14,26.1764,84.2866,64.5863,6.73565,4.40379,0.787623,203.81,22.2067,1.00343,True,10.9821,0.598383,172.914
sobol,5,1,15,36.1916,85.2044,56.6093,11.0352,3.78684,0.701346,177.185,19.3396,0.780808,True,10.9821,0.598383,172.914
sobol,5,1,16,35.3773,82.8837,75.5699,8.18544,5.1395,0.733893,204.18,22.2565,0.88152,True,10.9821,0.598383,172.914
sobol,5,1,17,26.5253,86.6549,43.2344,9.48124,3.04121,0.763564,174.265,19.0074,0.874308,True,10.9821,0.598383,172.914
sobol,5,2,18,29.4717,60.2715,66.8964,7.22164,4.10935,0.676058,199.469,21.7554,1.07315,True,10.9821,0.598383,172.914
sobol,5,2,19,38.5503,109.256,54.2507,11.9452,4.70612,0.747695,180.9,19.7337,0.678658,True,10.9821,0.598383,172.914
sobol,5,2,20,36.5448,68.7543,46.7457,10.6872,4.53788,0.609805,184.773,20.1771,0.813356,True,10.9821,0.598383,172.914
sobol,5,2,21,31.45,100.919,74.4108,6.33491,3.64787,0.798955,197.259,21.5015,1.01546,True,10.9821,0.598383,172.914
sobol,5,2,22,28.2991,77.3062,55.7297,10.0984,3.54651,0.743373,177.395,19.3546,0.861084,True,10.9821,0.598383,172.914
sobol,5,2,23,33.6349,92.3797,63.0847,8.4239,5.274,0.750528,202.274,22.046,0.839076,True,10.9821,0.598383,172.914
sobol,5,2,24,33.32,64.7616,59.9327,6.54219,3.29544,0.635392,193.089,21.0771,1.13577,True,10.9821,0.598383,172.914
sobol,5,2,25,27.2808,104.765,61.3326,11.2167,4.88893,0.821195,183.902,20.0415,0.719612,True,10.9821,0.598383,172.914
sobol,5,2,26,31.6038,81.1249,47.5137,8.95344,4.7656,0.707789,193.417,21.0916,0.860429,True,10.9821,0.598383,172.914
sobol,5,3,27,37.8703,88.4148,71.0938,10.3057,4.05354,0.724214,182.192,19.8815,0.802367,True,10.9821,0.598383,172.914
sobol,5,3,28,39.6418,72.8123,68.6086,9.32523,3.86119,0.641197,185.441,20.2482,0.891978,True,10.9821,0.598383,172.914
sobol,5,3,29,29.86,96.8732,50.0091,7.6017,4.31845,0.767457,195.76,21.3381,0.907787,True,10.9821,0.598383,172.914
sobol,5,3,30,25.273,70.5107,78.8471,11.3614,5.36951,0.793429,188.905,20.5833,0.800072,True,10.9821,0.598383,172.914
sobol,5,3,31,35.2969,99.1629,42.4277,7.06563,3.4449,0.714475,188.69,20.5848,0.960705,True,10.9821,0.598383,172.914
sobol,5,3,32,35.0171,74.948,52.7038,8.30427,4.43934,0.658021,194.843,21.261,0.916396,True,10.9821,0.598383,172.914
sobol,5,3,33,25.1115,94.7379,65.9933,10.0289,3.74518,0.823339,178.673,19.477,0.816879,True,10.9821,0.598383,172.914
sobol,5,3,34,30.1415,71.0851,44.8112,6.2682,3.56578,0.667791,196.851,21.4759,1.11636,True,10.9821,0.598383,172.914
sobol,5,3,35,39.8052,98.5882,76.5406,10.5651,5.2535,0.752037,191.743,20.9101,0.73971,True,10.9821,0.598383,172.914
