R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,F_peak_N,SEA_J_per_g,eta,feasible,pareto
29.570950851775706,75.4691634234041,75.51062367856503,9.469621438533068,3.9992692177183926,4728.730087892113,0.0020200181883989767,0.7326837402451295,1,0
27.791805947199464,91.51870407164097,56.28307428210974,7.424506891518831,3.35604968899861,4762.345041139252,0.0007007189386137581,0.7324932628405536,1,0
39.91674467921257,61.55276069417596,63.147449381649494,11.234777994453907,4.856939916033298,4733.836177071688,0.009311499089617755,0.7339233781351373,1,1
38.50810962263495,103.22804491966963,59.072382375597954,9.25343619659543,3.2862561983056366,4718.01665929897,0.0008846864015812394,0.7326856221199627,1,0
28.2647725334391,84.1705502383411,60.93919590115547,8.468161292374134,4.318482311908156,4744.044024546472,0.0011247253835895803,0.7326584501333614,1,0
30.04624154418707,89.21399199403822,42.099867053329945,10.535159982740879,4.925264329183847,4694.9856323460435,0.0012362231997726186,0.7324987826281221,1,0
32.92080928571522,69.96118555776775,77.71643575280905,6.79970159009099,3.932258351240307,4771.40573633919,0.0026679898606406225,0.7330019332209018,1,0
34.62715337984264,97.26746435277164,65.46530988067389,6.463893413543701,4.210458967834711,4776.900979252177,0.0007452855990495921,0.7326710746599148,1,0
31.88395945355296,64.75786873139441,54.82950855046511,11.632702510803938,5.203379487618804,4700.570656568571,0.005901897786861456,0.7340005130145921,1,0
26.2220338312909,108.05885581299663,73.37524875998497,8.07667226716876,4.596941091120243,4742.909983875821,0.0004366262612397666,0.7324848847529235,1,0
36.596744512207806,75.74457343667746,46.489845141768456,10.383187741041183,3.5648010317236185,4711.460969521067,0.004537570127156466,0.7332572009740456,1,0
37.07830162718892,108.46879108808935,62.29270212352276,7.1506041549146175,5.069741196464747,4761.980675978248,0.0006065263375397906,0.7326601645466119,1,0
26.82079895399511,78.50132239051163,57.92887523770332,10.934463366866112,3.719078758265823,4693.820791677376,0.0015546112432438637,0.7326443149972526,1,0
32.4241102905944,94.55315353348851,79.03076190501451,8.865927770733833,3.1124824467115104,4732.795425874287,0.0008822585049724177,0.732498826984424,1,0
