strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,8,0,0,27.7804,73.9066,54.0903,9.36858,5.16181,0.734643,195.364,21.2945,0.860334,True,2.92794,0.734643,195.364
lhs,8,0,1,31.087,92.7252,68.4747,10.3155,4.21674,0.78262,182.448,19.8954,0.793762,True,4.03282,0.734643,182.448
lhs,8,0,2,25.3161,87.4206,42.017,6.13436,3.56848,0.767017,196.41,21.4076,1.07979,True,4.03282,0.734643,182.448
lhs,8,0,3,29.4071,88.8112,58.2323,9.73262,4.48286,0.770207,186.755,20.3616,0.820847,True,4.13968,0.734643,182.448
lhs,8,0,4,31.7036,80.6247,50.6985,11.1192,4.59606,0.716629,182.848,19.948,0.776604,True,5.25376,0.716629,182.448
lhs,8,0,5,39.9244,73.3407,67.3408,9.89721,3.38526,0.638783,178.583,19.5006,0.874258,True,8.87921,0.638783,178.583
lhs,8,0,6,29.7469,83.3013,79.8511,7.11179,5.28499,0.788347,212.592,23.1578,0.936345,True,8.87921,0.638783,178.583
lhs,8,0,7,35.6809,62.1386,78.09,6.52216,5.35751,0.672249,223.289,24.3385,1.01519,True,8.87921,0.638783,178.583
lhs,8,0,8,38.7683,103.444,58.9014,10.8135,4.9184,0.738713,186.733,20.368,0.723943,True,8.87921,0.638783,178.583
lhs,8,1,9,28.5407,83.9622,62.9877,7.25835,4.85582,0.766678,205.542,22.3976,0.945358,True,8.87921,0.638783,178.583
lhs,8,1,10,27.3128,63.4584,70.4833,10.0493,3.67765,0.728493,179.747,19.613,0.918373,True,8.87921,0.638783,178.583
lhs,8,1,11,26.404,94.597,71.5433,10.9235,4.37952,0.822176,181.23,19.7536,0.766187,True,8.87921,0.638783,178.583
lhs,8,1,12,33.643,107.132,45.1419,7.76604,4.42439,0.753343,195.738,21.3393,0.86274,True,8.87921,0.638783,178.583
lhs,8,1,13,36.2209,107.617,57.4234,11.2864,5.02143,0.764267,185.365,20.2137,0.700225,True,8.87921,0.638783,178.583
lhs,8,1,14,26.8329,70.1963,52.7429,11.964,5.00341,0.733558,183.36,19.9922,0.775716,True,8.87921,0.638783,178.583
lhs,8,1,15,28.2566,67.8602,47.5888,10.587,3.00227,0.692091,172.044,18.7789,0.875079,True,10.0306,0.638783,172.044
lhs,8,1,16,30.1085,91.5126,56.3262,8.70298,3.97399,0.766342,186.282,20.3135,0.876323,True,10.0306,0.638783,172.044
lhs,8,1,17,34.3273,66.588,77.2784,6.80705,3.5254,0.677467,195.657,21.3494,1.10412,True,10.0306,0.638783,172.044
lhs,8,2,18,37.129,102.774,66.1759,6.39463,3.21193,0.751057,191.129,20.8468,1.01908,True,10.0306,0.638783,172.044
lhs,8,2,19,34.7377,76.0513,51.4963,11.6176,5.42368,0.674247,188.426,20.5559,0.747479,True,10.0306,0.638783,172.044
lhs,8,2,20,28.8198,64.9075,47.8591,8.13536,3.90187,0.670208,189.176,20.6424,0.99522,True,10.0306,0.638783,172.044
lhs,8,2,21,31.4521,68.7317,63.3448,8.8937,4.79916,0.692948,196.006,21.3753,0.907089,True,10.0306,0.638783,172.044
lhs,8,2,22,39.3506,109.464,43.1279,9.53014,3.78373,0.717526,180.793,19.726,0.782714,True,10.0306,0.638783,172.044
lhs,8,2,23,33.8298,89.708,54.7804,6.88556,3.12126,0.722981,186.403,20.3377,1.02374,True,10.0306,0.638783,172.044
lhs,8,2,24,32.2667,94.8993,72.9224,7.47223,4.10959,0.781221,195.407,21.3017,0.933008,True,10.0306,0.638783,172.044
lhs,8,2,25,25.8004,98.284,62.2003,10.3869,3.15805,0.819907,173.094,18.8716,0.801627,True,10.0306,0.638783,172.044
lhs,8,2,26,30.4438,99.246,76.1925,8.37058,4.68342,0.809152,195.812,21.3379,0.853921,True,10.0306,0.638783,172.044
lhs,8,3,27,38.306,86.3518,75.3401,9.17521,5.47355,0.723654,201.682,21.9876,0.813335,True,10.0306,0.638783,172.044
lhs,8,3,28,36.7425,78.9381,49.278,11.4378,4.12354,0.659538,178.651,19.5055,0.768719,True,10.0306,0.638783,172.044
lhs,8,3,29,38.5352,60.0768,45.7641,7.83663,5.12976,0.691084,206.981,22.5935,0.93666,True,10.0306,0.638783,172.044
lhs,8,3,30,33.2179,100.768,43.6615,9.09566,3.47559,0.7434,179.352,19.5648,0.838124,True,10.0306,0.638783,172.044
lhs,8,3,31,35.3129,104.446,74.1041,8.61129,3.31152,0.784083,180.444,19.6798,0.868334,True,10.0306,0.638783,172.044
lhs,8,3,32,26.2015,77.8463,69.1187,7.58468,3.7487,0.780878,190.192,20.7351,1.0051,True,10.0306,0.638783,172.044
lhs,8,3,33,36.2891,72.1288,40.3491,6.21738,4.31286,0.612881,208.146,22.7112,1.04426,True,10.2675,0.612881,172.044
lhs,8,3,34,32.8844,96.4266,65.4045,11.8007,3.91166,0.774698,175.811,19.1775,0.730618,True,10.2675,0.612881,172.044
lhs,8,3,35,37.6872,80.98,60.1257,8.21169,4.66067,0.672325,198.43,21.6468,0.893324,True,10.2675,0.612881,172.044
