strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,2,0,0,4.06092,9.05971,0.534234,47.9183,0.804655,0.61513,185.981,20.23,0.860082,18.0026,73.107,8.06946,4.31098,74.4351,0.799114,0.112921,33.1883,6.4218,208.031,167.393,4.06,True,True,0.0150642,0.804655,185.981,0.112921
lhs,2,0,1,2.42799,14.8582,0.884253,58.6176,0.819578,0.613931,185.619,20.23,0.88596,31.016,75.3066,5.06835,4.48171,227.59,0.829656,0.107329,73.962,8.62268,208.21,170.644,4.08,True,True,0.0154722,0.804655,185.619,0.107329
lhs,2,0,2,1.61117,13.3978,0.64167,63.8666,0.748464,0.608624,184.014,20.23,0.901558,47.5633,76.6325,5.71978,3.67021,544.636,0.751753,0.154844,201.394,19.7818,208.513,156.064,4.06,False,True,0.0154722,0.804655,185.619,0.107329
lhs,2,0,3,4.24323,5.98687,0.717811,46.5483,0.891628,0.61536,186.05,20.23,0.60177,12.0546,51.1504,8.54376,6.1328,23.351,0.907735,0.0588216,15.2967,11.1344,207.96,185.423,4.08,True,True,0.0155163,0.804655,185.619,0.0588216
lhs,2,0,4,1.95321,13.0939,0.421976,64.7224,0.705157,0.608122,183.862,20.23,1.0288,44.7714,87.4479,6.67851,2.81817,550.68,0.703996,0.231869,240.186,21.733,208.523,147.042,4.06,False,True,0.0155163,0.804655,185.619,0.0588216
lhs,2,0,5,1.86437,5.44117,0.37013,45.5328,0.859975,0.6105,184.581,20.23,0.6572,29.9629,55.862,10.2666,3.79996,157.556,0.859722,0.155595,130.636,14.9348,208.389,179.209,4.06,True,True,0.0155163,0.804655,184.581,0.0588216
lhs,2,0,6,2.83283,5.61505,0.554135,75.8278,0.899509,0.616103,186.275,20.23,0.613718,18.4148,52.1661,9.2904,5.14814,55.5741,0.909462,0.0775167,27.6572,15.1866,208.015,187.111,4.08,True,True,0.0155163,0.804655,184.581,0.0588216
lhs,2,0,7,3.49087,7.33939,0.632194,48.9916,0.849906,0.615341,186.045,20.23,0.706086,17.1927,60.0173,8.17742,5.16972,55.733,0.856588,0.0810938,24.7776,10.8351,208.051,176.824,4.08,True,True,0.0166109,0.804655,184.581,0.0588216
lhs,2,0,8,4.35619,18.0817,0.729342,74.3053,0.79209,0.615406,186.064,20.23,1.11731,21.8014,94.971,5.25233,3.83074,141.811,0.782324,0.128498,40.7725,4.8997,208.002,164.756,4.06,True,True,0.018569,0.79209,184.581,0.0588216
lhs,2,1,9,4.17338,14.6019,0.45945,68.0549,0.705938,0.613972,185.631,20.23,1.12941,23.003,96.0002,6.57448,3.02065,159.585,0.698281,0.207525,69.384,7.05367,208.095,146.902,4.06,True,True,0.0251865,0.705938,184.581,0.0588216
lhs,2,1,10,2.53806,9.85519,0.400676,55.5573,0.774857,0.610998,184.732,20.23,0.935013,31.3138,79.4761,8.06438,3.23121,244.826,0.776077,0.195851,132.087,12.7692,208.299,161.402,4.06,True,True,0.0253877,0.705938,184.581,0.0588216
