strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
sobol,9,0,0,3.37286,10.8292,0.661642,50.536,0.821175,0.615167,185.992,20.23,0.870872,21.947,74.0241,6.83561,4.52273,112.014,True,True,0.00207488,0.821175,185.992,0.615167
sobol,9,0,1,2.43987,16.6179,0.384826,64.0403,0.744992,0.615467,186.083,20.23,1.17917,41.0797,100.229,6.03141,2.32105,531.372,False,True,0.00207488,0.821175,185.992,0.615167
sobol,9,0,2,1.96004,5.87546,0.91372,42.1007,0.765774,0.615525,186.1,20.23,0.479258,20.7837,40.737,6.9334,6.33519,55.2821,True,True,0.0037646,0.765774,185.992,0.615167
sobol,9,0,3,4.02867,13.344,0.466245,73.7136,0.854811,0.615469,186.083,20.23,1.0814,22.8162,91.9187,6.88838,3.21167,150.328,True,True,0.0037646,0.765774,185.992,0.615167
sobol,9,0,4,4.08038,6.87274,0.295087,79.2095,0.860588,0.615512,186.096,20.23,0.831177,17.3146,70.65,10.2798,3.03342,66.5405,True,True,0.0037646,0.765774,185.992,0.615167
sobol,9,0,5,1.7314,12.6594,0.740965,45.0424,0.635771,0.612996,185.336,20.23,0.834274,40.9573,70.9133,5.60164,4.15062,373.715,False,True,0.0037646,0.765774,185.992,0.615167
sobol,9,0,6,2.74639,9.83407,0.545862,68.2709,0.792217,0.614467,185.78,20.23,0.862639,26.6985,73.3243,7.45615,4.07003,164.199,True,True,0.00384234,0.765774,185.78,0.614467
sobol,9,0,7,3.2404,17.3006,0.823686,57.2428,0.813436,0.614739,185.863,20.23,1.03124,27.0507,87.6551,5.06659,4.17328,201.504,True,True,0.00384234,0.765774,185.78,0.614467
sobol,9,0,8,3.04236,5.04125,0.519315,49.1702,0.812264,0.616264,186.324,20.23,0.594677,16.6146,50.5475,10.0268,5.20706,43.8358,True,True,0.00384234,0.765774,185.78,0.614467
sobol,9,1,9,2.94447,14.1767,0.777966,75.0035,0.810626,0.614755,185.867,20.23,0.934786,26.9851,79.4568,5.60476,4.36031,181.773,True,True,0.00384234,0.765774,185.78,0.614467
sobol,9,1,10,1.56693,11.663,0.269923,58.2322,0.587253,0.615059,185.959,20.23,1.02641,55.6788,87.2449,7.48045,2.01915,849.709,False,True,0.00384234,0.765774,185.78,0.614467
sobol,9,1,11,4.2448,15.7857,0.693863,67.2034,0.858912,0.615406,186.064,20.23,1.06837,21.3936,90.8116,5.75279,3.99165,130.575,True,True,0.00384234,0.765774,185.78,0.614467
sobol,9,1,12,3.84199,9.00182,0.854583,60.4972,0.850482,0.61665,186.44,20.23,0.707786,15.659,60.1618,6.6833,5.71143,46.3447,True,True,0.00384234,0.765774,185.78,0.614467
sobol,9,1,13,2.14685,18.1344,0.432283,54.0009,0.692628,0.615254,186.018,20.23,1.18739,47.012,100.928,5.56554,2.40588,700.775,False,True,0.00384234,0.765774,185.78,0.614467
sobol,9,1,14,2.26405,7.70534,0.606493,72.0614,0.75675,0.614284,185.725,20.23,0.700544,26.3008,59.5463,7.72792,4.68693,129.402,True,True,0.00417916,0.75675,185.725,0.614284
sobol,9,1,15,3.54855,11.8251,0.346876,43.6748,0.813499,0.615407,186.065,20.23,1.07238,25.6871,91.152,7.70834,2.67384,188.95,False,True,0.00417916,0.75675,185.725,0.614284
sobol,9,1,16,3.62103,7.93915,0.761025,69.1165,0.847286,0.61644,186.377,20.23,0.687014,16.127,58.3962,7.35547,5.5977,47.7133,True,True,0.00417916,0.75675,185.725,0.614284
sobol,9,1,17,2.36768,12.1136,0.52584,55.1448,0.737426,0.614123,185.676,20.23,0.966583,34.7005,82.1596,6.7824,3.56646,310.798,False,True,0.00417916,0.75675,185.725,0.614284
sobol,9,2,18,2.12251,8.71298,0.679602,78.1685,0.744141,0.614122,185.676,20.23,0.712272,28.5242,60.5431,6.94861,4.72229,154.754,True,True,0.00460269,0.744141,185.676,0.614122
sobol,9,2,19,3.69021,17.9007,0.273767,47.3358,0.818004,0.616067,186.264,20.23,1.28044,29.4935,108.837,6.08005,1.66452,297.426,False,True,0.00460269,0.744141,185.676,0.614122
sobol,9,2,20,4.37339,11.0649,0.446553,40.5898,0.847054,0.615341,186.045,20.23,1.00933,19.617,85.793,7.75365,3.46242,103.721,True,True,0.00460269,0.744141,185.676,0.614122
sobol,9,2,21,1.6134,15.2365,0.850729,73.977,0.637606,0.613233,185.407,20.23,0.854918,45.0404,72.668,4.76933,4.05741,463.123,False,True,0.00460269,0.744141,185.676,0.614122
sobol,9,2,22,2.7734,5.5903,0.363828,52.164,0.788081,0.614514,185.795,20.23,0.69578,21.3245,59.1413,10.5793,3.84903,84.4888,True,True,0.00460269,0.744141,185.676,0.614122
sobol,9,2,23,3.03838,14.7752,0.599958,63.6598,0.803996,0.614696,185.85,20.23,1.04948,29.3597,89.2058,6.03754,3.62227,241.571,True,True,0.00460269,0.744141,185.676,0.614122
sobol,9,2,24,3.20243,9.54746,0.409537,70.5511,0.820948,0.614949,185.926,20.23,0.929676,24.6758,79.0225,8.27681,3.38966,151.162,True,True,0.00460269,0.744141,185.676,0.614122
