seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
6,1,14,4.38026,14.5737,0.916667,40,0.822839,0.615322,186.039,20.23,0.920088,17.8545,78.2075,5.36633,4.91914,78.3241,0.81935,0.0880641,25.8677,9.24129,208.027,171.173,4.08,True,0.0179223,0.801788,185.852,0.0422252
6,1,15,4.4,10.7547,0.692193,40,0.824249,0.615341,186.045,20.23,0.872135,16.8481,74.1315,6.89295,4.77125,66.1078,0.818813,0.0937137,25.5652,9.11132,208.019,171.46,4.08,True,0.0179223,0.801788,185.852,0.0422252
6,1,16,2.61855,5,0.916667,40,0.837138,0.615264,186.021,20.23,0.451531,14.657,38.3802,7.67603,7.03636,25.9029,0.864866,0.045388,20.9394,20.3402,208.169,174.266,4.06,True,0.0199082,0.801788,185.852,0.0422252
6,1,17,3.39406,5,0.561795,43.8377,0.864411,0.615271,186.024,20.23,0.581473,14.5623,49.4252,9.88505,5.55337,32.9273,0.881743,0.0719886,18.392,13.285,208.035,179.828,4.08,True,0.0199082,0.801788,185.852,0.0422252
6,2,18,1.5,5,0.542084,80,0.906551,0.614201,185.7,20.23,0.521637,29.5594,44.3392,8.86783,4.80711,121.711,0.918681,0.104078,97.3423,15.3729,208.27,188.808,4.06,True,0.0199082,0.801788,185.7,0.0422252
6,2,19,1.5,5,0.916667,80,0.933101,0.616052,186.26,20.23,0.40948,23.2039,34.8058,6.96117,6.38107,58.874,0.975172,0.0598142,47.0953,27.0069,208.286,194.352,4.06,True,0.0199082,0.801788,185.7,0.0422252
6,2,20,3.11618,5,0.916667,80,0.919778,0.615825,186.191,20.23,0.461909,12.5995,39.2623,7.85246,7.19809,19.5809,0.962331,0.0400957,19.6163,11.6697,207.803,191.132,4.1,True,0.0199082,0.801788,185.7,0.0400957
6,2,21,1.67518,5,0.506176,50.5927,0.853126,0.612545,185.199,20.23,0.5543,28.1256,47.1155,9.42309,4.76974,117.089,0.851433,0.103657,82.1085,21.6542,208.379,177.774,4.04,True,0.0199082,0.801788,185.199,0.0400957
6,2,22,1.5,5,0.579417,80,0.902175,0.614675,185.843,20.23,0.508324,28.805,43.2076,8.64151,5.00704,112.628,0.915207,0.0959354,87.687,20.5887,208.262,187.889,4.06,True,0.0199082,0.801788,185.199,0.0400957
6,2,23,4.4,5,0.692004,80,0.924404,0.615862,186.202,20.23,0.546532,10.558,46.4552,9.29104,6.42944,16.2685,0.93548,0.0482809,14.9833,8.45634,207.906,192.189,4.08,True,0.0199082,0.801788,185.199,0.0400957
6,2,24,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,0.0199082,0.801788,185.199,0.0400957
6,2,25,1.5,5,0.500549,80,0.910936,0.613526,185.496,20.23,0.536984,30.4291,45.6436,9.12872,4.56937,132.772,0.922434,0.114797,110.342,11.095,208.286,189.735,4.06,True,0.0199082,0.801788,185.199,0.0400957
6,2,26,1.5,5,0.534918,40,0.878238,0.611266,184.813,20.23,0.534926,30.3125,45.4687,9.09375,4.86441,131.252,0.874523,0.100028,106.157,21.7637,208.481,183.096,4.04,True,0.0199082,0.801788,184.813,0.0400957
6,3,27,3.22329,5,0.916667,40,0.837541,0.615487,186.089,20.23,0.463978,12.2354,39.4382,7.88763,7.23033,18.5481,0.895308,0.0410619,19.4016,15.5622,208.047,174.248,4.06,True,0.0201461,0.801788,184.813,0.0400957
6,3,28,3.23141,10.027,0.916667,40,0.848494,0.615084,185.967,20.23,0.716684,18.8519,60.9181,6.07543,5.56914,68.0153,0.861966,0.0716825,24.3429,12.723,208.096,176.568,4.08,True,0.0201461,0.801788,184.813,0.0400957
6,3,29,3.69106,5,0.877932,40,0.872238,0.61544,186.075,20.23,0.481868,11.0968,40.9588,8.19176,7.19181,15.8449,0.947039,0.0432753,18.2029,13.1628,207.999,181.424,4.06,True,0.0201461,0.801788,184.813,0.0400957
6,3,30,3.28567,13.9026,0.916667,40,0.829217,0.614873,185.903,20.23,0.870686,22.5245,74.0083,5.32334,4.87973,117.962,0.827877,0.0918957,37.8179,10.5559,208.113,172.57,4.06,True,0.0201461,0.801788,184.813,0.0400957
6,3,31,3.21313,7.4687,0.916667,40,0.857975,0.615017,185.947,20.23,0.597978,15.8189,50.8281,6.80549,6.23836,39.9581,0.887431,0.0569417,18.6629,13.1378,208.064,178.514,4.08,True,0.0201461,0.801788,184.813,0.0400957
6,3,32,4.4,14.3534,0.916667,80,0.865442,0.615821,186.19,20.23,0.911794,17.6142,77.5025,5.39959,4.94962,75.5426,0.857013,0.0752338,19.9296,8.16073,207.964,179.981,4.08,True,0.0201461,0.801788,184.813,0.0400957
6,3,33,3.56737,5,0.916667,53.5068,0.905308,0.615562,186.112,20.23,0.469609,11.1894,39.9167,7.98335,7.31807,15.7007,0.980045,0.041285,18.79,13.3131,207.926,188.237,4.08,True,0.0201461,0.801788,184.813,0.0400957
6,3,34,4.4,5,0.507691,40,0.867439,0.615425,186.07,20.23,0.614059,11.8625,52.195,10.439,5.29979,23.0744,0.871534,0.078264,15.1101,9.82388,207.971,180.403,4.08,True,0.0201461,0.801788,184.813,0.0400957
6,3,35,4.4,17.4881,0.916667,80,0.845392,0.61567,186.144,20.23,1.01758,19.6579,86.4946,4.9459,4.53374,105.005,0.836066,0.0896707,25.9122,7.41656,207.961,175.809,4.08,True,0.0201461,0.801788,184.813,0.0400957
6,4,36,2.91657,5,0.916667,40,0.815388,0.615462,186.081,20.23,0.458191,13.3534,38.9462,7.78924,7.14014,21.8173,0.845365,0.0426825,20.0922,17.8582,208.094,169.677,4.06,True,0.021229,0.801788,184.813,0.0400957
6,4,37,4.4,16.3358,0.916667,40,0.807916,0.615248,186.017,20.23,0.981132,18.9537,83.3962,5.10513,4.6797,94.1203,0.801765,0.0963757,29.5774,8.25735,208.035,168.075,4.08,True,0.0212618,0.801788,184.813,0.0400957
6,4,38,2.67894,5,0.512938,40,0.873036,0.614956,185.928,20.23,0.587603,18.644,49.9463,9.98925,5.12386,54.5422,0.870598,0.086862,32.6875,18.5581,208.147,181.72,4.06,True,0.0212618,0.801788,184.813,0.0400957
6,4,39,4.4,14.1249,0.814471,59.3337,0.824296,0.615498,186.092,20.23,0.952649,18.4034,80.9752,5.73281,4.6692,86.1588,0.817593,0.0907669,26.9103,7.06654,208.012,171.464,4.08,True,0.0212618,0.801788,184.813,0.0400957
6,4,40,4.4,5,0.491629,80,0.896231,0.61582,186.19,20.23,0.617599,11.9309,52.4959,10.4992,5.16171,23.4758,0.890676,0.0708699,12.5178,9.10809,207.944,186.366,4.08,True,0.0212618,0.801788,184.813,0.0400957
6,4,41,3.43221,5,0.525363,80,0.90681,0.615971,186.235,20.23,0.592753,14.6798,50.384,10.0768,5.29398,34.1099,0.915003,0.0699225,16.8734,11.9468,207.957,188.577,4.08,True,0.0212618,0.801788,184.813,0.0400957
6,4,42,2.72347,5,0.54132,40,0.864931,0.615036,185.953,20.23,0.577276,18.0169,49.0685,9.8137,5.31235,50.0394,0.85976,0.0804604,28.4437,18.058,208.142,180.029,4.06,True,0.0212618,0.801788,184.813,0.0400957
6,4,43,4.4,17.5933,0.916667,40,0.797284,0.615189,185.999,20.23,1.02186,19.7405,86.8582,4.937,4.52558,106.335,0.789501,0.102405,32.413,7.46234,208.043,165.869,4.08,True,0.0220812,0.797284,184.813,0.0400957
6,4,44,3.4691,5,0.916667,41.2151,0.859379,0.615427,186.071,20.23,0.468016,11.4674,39.7814,7.95628,7.29326,16.4345,0.934088,0.041343,18.96,14.2138,208.016,178.765,4.06,True,0.0220812,0.797284,184.813,0.0400957
