strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,8,0,0,2.44822,18.1637,0.462474,71.542,0.754272,0.615381,186.057,20.23,1.18017,40.9743,100.314,5.52279,2.55414,529.098,False,True,0,inf,inf,inf
heuristic,8,0,1,2.44822,18.1637,0.462474,80,0.762763,0.615496,186.092,20.23,1.17653,40.848,100.005,5.50576,2.54627,524.218,False,True,0,inf,inf,inf
heuristic,8,0,2,2.44822,18.1637,0.462474,57.542,0.738324,0.615261,186.021,20.23,1.18576,41.1684,100.789,5.54894,2.56624,536.65,False,True,0,inf,inf,inf
heuristic,8,0,3,2.44822,18.1637,0.695807,71.542,0.759651,0.614507,185.793,20.23,1.07585,37.3524,91.4469,5.0346,3.50311,400.826,False,True,0,inf,inf,inf
heuristic,8,0,4,2.44822,18.1637,0.25,71.542,0.749663,0.61584,186.196,20.23,1.2617,43.8052,107.245,5.90435,1.47609,646.514,False,True,0,inf,inf,inf
heuristic,8,0,5,3.46322,18.1637,0.462474,71.542,0.829265,0.615661,186.142,20.23,1.21019,29.7026,102.867,5.66331,2.61913,285.11,False,True,0,inf,inf,inf
heuristic,8,0,6,1.5,18.1637,0.462474,71.542,0.585752,0.614964,185.931,20.23,1.11525,63.1976,94.7965,5.21901,2.41366,1189.44,False,True,0,inf,inf,inf
heuristic,8,0,7,2.44822,18.3333,0.462474,71.542,0.754147,0.615393,186.061,20.23,1.18406,41.1093,100.645,5.48971,2.53885,534.345,False,True,0,inf,inf,inf
heuristic,8,0,8,2.44822,13.497,0.462474,71.542,0.759009,0.614872,185.903,20.23,1.04639,36.3296,88.9428,6.58981,3.04761,368.792,False,True,0,inf,inf,inf
heuristic,8,1,9,2.44822,18.3333,0.462474,71.542,0.754147,0.615393,186.061,20.23,1.18406,41.1093,100.645,5.48971,2.53885,534.345,False,True,0,inf,inf,inf
heuristic,8,1,10,2.44822,15.8304,0.462474,71.542,0.756356,0.615165,185.992,20.23,1.12017,38.8913,95.2144,6.01467,2.78163,452.436,False,True,0,inf,inf,inf
heuristic,8,1,11,2.95572,18.1637,0.462474,71.542,0.7995,0.615529,186.102,20.23,1.19786,34.4478,101.818,5.60558,2.59243,379.574,False,True,0,inf,inf,inf
heuristic,8,1,12,1.94072,18.1637,0.462474,71.542,0.682786,0.615203,186.003,20.23,1.15307,50.5023,98.0107,5.39597,2.4955,785.317,False,True,0,inf,inf,inf
heuristic,8,1,13,2.44822,18.1637,0.462474,78.542,0.760987,0.615475,186.085,20.23,1.17716,40.8701,100.059,5.50873,2.54765,525.069,False,True,0,inf,inf,inf
heuristic,8,1,14,2.44822,18.1637,0.462474,64.542,0.74705,0.615311,186.036,20.23,1.18305,41.0743,100.559,5.53627,2.56038,532.982,False,True,0,inf,inf,inf
heuristic,8,1,15,2.58097,6.42605,0.56931,49.6541,0.776743,0.615074,185.964,20.23,0.656962,21.6359,55.8418,8.68991,4.94725,82.1222,True,True,0.00345631,0.776743,185.964,0.615074
heuristic,8,1,16,2.58097,6.42605,0.802644,49.6541,0.785775,0.616166,186.294,20.23,0.565829,18.6346,48.0954,7.48445,6.00735,52.4681,True,True,0.00345631,0.776743,185.964,0.615074
heuristic,8,1,17,2.58097,6.42605,0.335977,49.6541,0.763488,0.614266,185.72,20.23,0.766708,25.2503,65.1702,10.1416,3.40733,130.536,True,True,0.00396762,0.763488,185.72,0.614266
heuristic,8,2,18,2.58097,11.0927,0.335977,49.6541,0.748629,0.615093,185.97,20.23,1.0254,33.7699,87.1591,7.85733,2.63988,312.264,False,True,0.00396762,0.763488,185.72,0.614266
