strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
sobol,5,0,0,3.33092,8.15805,0.599941,66.0332,0.831058,0.615496,186.092,20.23,0.762683,19.4625,64.828,7.94651,4.76743,77.1454,True,True,0.00175109,0.831058,186.092,0.615496
sobol,5,0,1,2.09092,15.1066,0.57792,40.3562,0.677931,0.614197,185.699,20.23,1.03483,42.068,87.9609,5.82269,3.36505,489.039,False,True,0.00175109,0.831058,186.092,0.615496
sobol,5,0,2,2.57641,10.3399,0.754264,72.8201,0.78604,0.614694,185.849,20.23,0.776406,25.6149,65.9945,6.38253,4.81411,136.033,True,True,0.00320753,0.78604,185.849,0.614694
sobol,5,0,3,3.79452,12.9263,0.401454,58.5688,0.836512,0.615417,186.068,20.23,1.0927,24.4772,92.8791,7.18531,2.88457,174.82,False,True,0.00320753,0.78604,185.849,0.614694
sobol,5,0,4,4.35106,9.18586,0.463911,54.3738,0.856416,0.61549,186.09,20.23,0.906956,17.7178,77.0912,8.39238,3.89332,76.0281,True,True,0.00320753,0.78604,185.849,0.614694
sobol,5,0,5,2.74785,14.1129,0.691885,79.8673,0.799589,0.614583,185.815,20.23,0.969431,29.9877,82.4016,5.83874,4.03974,232.794,True,True,0.00321742,0.78604,185.815,0.614583
sobol,5,0,6,1.55713,5.54579,0.307047,47.4105,0.604926,0.613701,185.549,20.23,0.679781,37.1076,57.7813,10.419,3.19911,249.955,True,True,0.00916349,0.604926,185.549,0.613701
sobol,5,0,7,3.13703,17.7513,0.870898,61.8299,0.811065,0.614697,185.85,20.23,1.01694,27.5547,86.44,4.8695,4.24084,206.185,True,True,0.00916349,0.604926,185.549,0.613701
sobol,5,0,8,3.03863,11.3558,0.251248,75.5582,0.808521,0.615879,186.207,20.23,1.07051,29.9456,90.9934,8.01296,2.01324,256.345,False,True,0.00916349,0.604926,185.549,0.613701
sobol,5,1,9,1.70795,11.9105,0.906107,51.1389,0.65017,0.612763,185.265,20.23,0.726923,36.177,61.7885,5.18773,4.70064,254.052,False,True,0.00916349,0.604926,185.549,0.613701
sobol,5,1,10,2.87601,6.6738,0.436778,63.595,0.802817,0.614733,185.861,20.23,0.739052,21.8426,62.8194,9.41284,4.11132,94.1569,True,True,0.00916349,0.604926,185.549,0.613701
sobol,5,1,11,4.1847,16.5907,0.740095,48.1014,0.846894,0.615322,186.039,20.23,1.07226,21.7799,91.1423,5.49358,4.06577,135.826,True,True,0.00916349,0.604926,185.549,0.613701
sobol,5,1,12,4.01327,6.19706,0.802718,44.8361,0.862003,0.616608,186.428,20.23,0.581841,12.3232,49.4565,7.98064,6.4062,23.5951,True,True,0.00916349,0.604926,185.549,0.613701
sobol,5,1,13,2.3194,17.1001,0.374239,69.0874,0.735428,0.615529,186.102,20.23,1.18842,43.5524,101.015,5.9073,2.21074,601.952,False,True,0.00916349,0.604926,185.549,0.613701
sobol,5,1,14,1.90186,9.00375,0.635394,56.623,0.689223,0.613195,185.396,20.23,0.739036,33.0297,62.818,6.97688,4.43307,215.3,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,1,15,3.57235,14.295,0.522039,72.3001,0.837722,0.615221,186.008,20.23,1.08139,25.7305,91.9184,6.43012,3.35677,191.183,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,1,16,3.65225,8.56249,0.886739,45.5163,0.838988,0.616693,186.454,20.23,0.671155,15.62,57.0482,6.66257,5.90796,43.7277,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,1,17,1.95828,14.7298,0.289157,61.1856,0.671238,0.61542,186.069,20.23,1.14823,49.8394,97.5996,6.62601,1.91596,761.63,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,18,2.26291,6.57606,0.716813,53.7289,0.753119,0.615283,186.027,20.23,0.594386,22.3264,50.5228,7.68285,5.50717,79.1183,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,19,3.93349,16.7145,0.439564,77.9725,0.852163,0.615816,186.188,20.23,1.19158,25.7493,101.285,6.05967,2.66362,210.972,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,20,4.12758,7.11477,0.335355,74.7149,0.860112,0.61544,186.075,20.23,0.834683,17.1888,70.9481,9.97195,3.34415,65.8538,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,21,2.79681,16.1564,0.821101,59.2137,0.785992,0.614341,185.742,20.23,0.978395,29.7351,83.1635,5.14741,4.22654,231.006,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,22,1.78703,10.9763,0.518284,66.6774,0.66347,0.613799,185.578,20.23,0.884775,42.0842,75.2059,6.85168,3.55112,418.446,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,23,3.09581,12.2964,0.657696,42.2504,0.796951,0.614671,185.842,20.23,0.931839,25.585,79.2064,6.44145,4.23651,162.885,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,24,3.2622,5.14399,0.548423,55.9788,0.827903,0.61652,186.401,20.23,0.594105,15.48,50.4989,9.81706,5.38391,38.0166,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,25,1.6589,18.1466,0.606969,70.4059,0.629314,0.614584,185.816,20.23,1.06158,54.394,90.2341,4.9725,3.01815,838.729,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,2,26,2.64601,9.63038,0.388953,42.9413,0.754683,0.614509,185.793,20.23,0.936713,30.0908,79.6206,8.26765,3.21572,226.486,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,27,4.226,13.6618,0.788583,68.4426,0.860772,0.615687,186.149,20.23,0.944165,18.9905,80.2541,5.87432,4.63239,90.9267,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,28,3.69204,10.7422,0.684539,64.2398,0.843149,0.615508,186.095,20.23,0.861466,19.8331,73.2246,6.81656,4.6662,90.4875,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,29,2.45195,12.5306,0.49308,49.9963,0.739363,0.614353,185.746,20.23,1.004,34.8051,85.3403,6.81054,3.35814,324.78,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,30,2.21527,7.71385,0.836257,77.4525,0.763214,0.615187,185.998,20.23,0.605905,23.2487,51.502,6.67656,5.58332,87.4519,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,31,3.43347,15.5572,0.319215,51.7831,0.810655,0.615832,186.193,20.23,1.20524,29.8374,102.446,6.58511,2.10206,286.526,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,32,3.44891,10.0372,0.421775,41.4031,0.812337,0.614893,185.909,20.23,0.959595,23.6497,81.5655,8.12629,3.42747,143.32,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,33,2.15151,13.2354,0.735651,66.8954,0.727223,0.613665,185.538,20.23,0.884884,34.9593,75.2151,5.68288,4.18062,288.789,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,34,2.43668,8.05094,0.266169,59.44,0.747787,0.615097,185.971,20.23,0.892815,31.1445,75.8893,9.42614,2.50895,231.256,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,3,35,3.75598,15.2202,0.910795,73.8581,0.849834,0.615522,186.099,20.23,0.931698,21.0848,79.1943,5.20323,4.73907,110.607,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,4,36,4.28694,5.64029,0.639841,78.3765,0.871773,0.616525,186.403,20.23,0.60706,12.0366,51.6001,9.14848,5.85357,23.4859,True,True,0.00926419,0.604926,185.396,0.613195
sobol,5,4,37,2.62774,17.6503,0.537045,52.6957,0.754652,0.614928,185.92,20.23,1.14784,37.1295,97.5664,5.52775,2.96865,422.559,False,True,0.00926419,0.604926,185.396,0.613195
sobol,5,4,38,1.59779,9.50192,0.798027,60.1632,0.639757,0.612686,185.242,20.23,0.667119,35.4897,56.7051,5.96775,4.76243,224.376,True,True,0.00941573,0.604926,185.242,0.612686
sobol,5,4,39,3.2803,13.7903,0.359314,45.9082,0.798465,0.615489,186.089,20.23,1.13497,29.4098,96.4729,6.99568,2.51365,262.143,False,True,0.00941573,0.604926,185.242,0.612686
sobol,5,4,40,3.0686,6.98295,0.770631,52.1806,0.816967,0.616481,186.389,20.23,0.620826,17.1968,52.7702,7.55701,5.82366,49.027,True,True,0.00941573,0.604926,185.242,0.612686
sobol,5,4,41,1.86186,16.2881,0.407301,76.4355,0.674047,0.615275,186.025,20.23,1.12228,51.236,95.3942,5.8567,2.38544,786.723,False,True,0.00941573,0.604926,185.242,0.612686
sobol,5,4,42,2.82385,11.4694,0.583819,48.9673,0.781117,0.614339,185.742,20.23,0.92718,27.9088,78.8103,6.87135,4.01162,192.848,True,True,0.00941573,0.604926,185.242,0.612686
sobol,5,4,43,4.05257,11.8034,0.571991,64.648,0.853051,0.615359,186.05,20.23,0.977053,20.493,83.0495,7.03608,4.02457,109.572,True,True,0.00941573,0.604926,185.242,0.612686
sobol,5,4,44,3.86149,8.90274,0.301197,67.5913,0.846316,0.615509,186.096,20.23,0.951449,20.9435,80.8732,9.08408,2.7361,111.443,False,True,0.00941573,0.604926,185.242,0.612686
