strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
random,7,1,10,2.27604,16.7378,0.589861,73.886,0.771381,0.609797,184.369,20.23,1.07703,40.2224,91.5477,5.46953,3.22626,465.301,0.77562,0.188129,168.755,13.4401,208.335,160.706,4.06,False,True,0.0281003,0.72979,184.889,0.0507476
random,7,1,11,3.35518,14.8903,0.310997,61.6458,0.550752,0.610509,184.584,20.23,1.18521,30.0261,100.743,6.76568,2.10411,285.339,0.550733,0.374609,171.125,15.9999,208.335,114.741,4.08,False,True,0.0281003,0.72979,184.889,0.0507476
random,7,1,12,2.97254,16.6179,0.490843,63.9274,0.67588,0.611021,184.739,20.23,1.15043,32.8965,97.7863,5.88441,2.88832,332.452,0.673456,0.226387,137.048,12.1992,208.272,140.767,4.08,False,True,0.0281003,0.72979,184.889,0.0507476
random,7,1,13,1.67183,10.1684,0.465358,46.008,0.742795,0.608156,183.872,20.23,0.877547,44.6167,74.5915,7.3356,3.41368,466.481,0.741556,0.17338,212.699,23.3776,208.564,154.92,4.06,False,True,0.0281003,0.72979,184.889,0.0507476
random,7,1,14,3.86738,10.0593,0.902499,63.5997,0.876924,0.615883,186.209,20.23,0.737778,16.2154,62.7111,6.23416,5.62632,51.8024,0.877608,0.0646083,18.3644,11.0934,208.018,182.416,4.08,True,True,0.0281003,0.72979,184.889,0.0507476
random,7,1,15,3.25466,13.5066,0.700967,46.0315,0.798932,0.614269,185.721,20.23,0.962652,25.141,81.8254,6.05817,4.24658,162.481,0.801874,0.118029,55.1074,7.16232,208.127,166.279,4.06,True,True,0.0282966,0.72979,184.889,0.0507476
random,7,1,16,2.77691,8.19419,0.518332,43.8682,0.84543,0.613869,185.6,20.23,0.793771,24.297,67.4705,8.23395,4.26792,125.132,0.847993,0.121329,61.4934,8.44861,208.168,175.991,4.06,True,True,0.0282966,0.72979,184.889,0.0507476
random,7,1,17,4.3067,7.86672,0.697843,52.0168,0.863874,0.615542,186.105,20.23,0.720866,14.2275,61.2736,7.78897,5.43548,38.9656,0.865164,0.0714699,17.4617,9.62992,207.998,179.684,4.08,True,True,0.0282966,0.72979,184.889,0.0507476
random,7,2,18,4.03482,13.8295,0.337744,73.803,0.655892,0.612229,185.104,20.23,1.14894,24.2042,97.6596,7.06167,2.38504,179.74,0.652918,0.308968,103.899,9.51765,208.178,136.542,4.06,False,True,0.0282966,0.72979,184.889,0.0507476
random,7,2,19,4.24035,17.0522,0.629813,45.8184,0.719889,0.614362,185.749,20.23,1.1322,22.6955,96.2369,5.64366,3.55445,155.73,0.711991,0.160069,56.2442,6.76658,208.093,149.804,4.06,True,True,0.0300632,0.719889,184.889,0.0507476
random,7,2,20,2.05814,17.3721,0.618218,47.2221,0.755191,0.608747,184.051,20.23,1.07581,44.4304,91.4442,5.26386,3.25421,567.11,0.753536,0.184936,196.905,19.8063,208.485,157.446,4.06,False,True,0.0300632,0.719889,184.889,0.0507476
random,7,2,21,4.06376,13.5543,0.629796,55.0515,0.772746,0.614994,185.94,20.23,1.02147,21.3657,86.8252,6.40574,4.03431,124.518,0.767177,0.124142,42.5373,5.69039,208.048,160.768,4.06,True,True,0.0301626,0.719889,184.889,0.0507476
random,7,2,22,2.69177,8.19319,0.275372,75.0488,0.712332,0.610184,184.486,20.23,0.897055,28.3269,76.2496,9.30647,2.56274,192.215,0.715148,0.285797,159.087,12.9975,208.301,148.379,4.06,False,True,0.0301626,0.719889,184.889,0.0507476
random,7,2,23,2.85642,12.3018,0.464776,70.053,0.746406,0.612365,185.145,20.23,1.01722,30.2699,86.4636,7.02853,3.26669,248.889,0.753201,0.185992,110.249,9.6332,208.196,155.399,4.08,True,True,0.0301626,0.719889,184.889,0.0507476
random,7,2,24,1.57307,9.96247,0.270234,44.9157,0.514339,0.608939,184.109,20.23,0.965288,52.1588,82.0495,8.23586,2.22561,701.264,0.514855,0.300897,356.707,44.9197,208.758,107.372,4.06,False,True,0.0301626,0.719889,184.889,0.0507476
random,7,2,25,4.30473,13.7701,0.53548,60.9496,0.749363,0.614878,185.905,20.23,1.07319,21.191,91.2215,6.62459,3.54733,128.691,0.74034,0.156007,49.2611,5.89445,208.05,155.905,4.06,True,True,0.0302563,0.719889,184.889,0.0507476
random,7,2,26,4.03115,9.58948,0.643527,67.3474,0.847103,0.615731,186.163,20.23,0.831688,17.5368,70.6935,7.37199,4.74408,68.3016,0.840941,0.0875195,24.9375,8.4683,207.996,176.194,4.08,True,True,0.0302563,0.719889,184.889,0.0507476
random,7,3,27,2.5307,11.9213,0.760165,76.3672,0.87505,0.615195,186.001,20.23,0.83867,28.1689,71.2869,5.97979,4.54563,177.705,0.881074,0.101003,60.5207,8.64011,208.087,182.086,4.08,True,True,0.0302563,0.719889,184.889,0.0507476
random,7,3,28,1.93808,17.4456,0.253453,70.1191,0.458363,0.611123,184.769,20.23,1.2249,53.7215,104.117,5.96808,1.51262,943.988,0.456389,0.482908,393.183,46.6411,208.729,95.6736,4.08,False,True,0.0302563,0.719889,184.889,0.0507476
random,7,3,29,3.85053,6.82352,0.529269,72.6103,0.869159,0.615909,186.216,20.23,0.723805,15.9779,61.5234,9.01637,4.77209,49.3435,0.864125,0.0863446,22.2536,10.5581,207.974,180.763,4.08,True,True,0.0302563,0.719889,184.889,0.0507476
random,7,3,30,1.54139,13.3795,0.778682,60.5201,0.750548,0.609624,184.316,20.23,0.822047,45.3319,69.874,5.22247,4.06664,451.1,0.749978,0.13181,169.95,18.5647,208.496,156.486,4.06,False,True,0.0302563,0.719889,184.889,0.0507476
random,7,3,31,3.60496,8.01898,0.382347,54.5251,0.761233,0.614289,185.727,20.23,0.869038,20.4907,73.8682,9.21167,3.52206,97.4364,0.759098,0.167564,59.067,6.87287,208.085,158.401,4.08,True,True,0.0302563,0.719889,184.889,0.0507476
random,7,3,32,2.02028,9.61415,0.882083,62.9333,0.838161,0.61479,185.878,20.23,0.666359,28.036,56.6405,5.89137,5.19667,139.865,0.844588,0.0827148,57.8561,18.6294,208.263,174.558,4.06,True,True,0.0302668,0.719889,184.889,0.0507476
random,7,3,33,2.4862,8.62033,0.884693,57.7791,0.850703,0.615343,186.045,20.23,0.643107,21.987,54.6641,6.3413,5.6101,83.0205,0.860945,0.0694966,33.1324,17.2939,208.194,177.112,4.06,True,True,0.0302668,0.719889,184.889,0.0507476
random,7,3,34,4.34314,11.8736,0.597444,75.8616,0.826015,0.615651,186.138,20.23,0.969946,18.9829,82.4454,6.94357,4.1484,93.3343,0.816441,0.110018,30.8154,5.68588,207.973,171.789,4.08,True,True,0.0302867,0.719889,184.889,0.0507476
random,7,3,35,3.65403,12.742,0.534433,75.1275,0.767723,0.614903,185.912,20.23,1.02274,23.791,86.933,6.82253,3.64619,154.582,0.760328,0.146383,56.881,5.7672,208.037,159.715,4.08,True,True,0.030332,0.719889,184.889,0.0507476
random,7,4,36,2.69377,17.3035,0.29581,57.1999,0.537763,0.610261,184.509,20.23,1.24208,39.193,105.577,6.1015,1.80489,509.491,0.535492,0.438641,272.702,27.4812,208.519,112.134,4.08,False,True,0.030332,0.719889,184.889,0.0507476
random,7,4,37,3.00659,17.6792,0.417333,72.2416,0.606749,0.610122,184.467,20.23,1.2062,34.1008,102.527,5.79933,2.42025,374.559,0.609197,0.294785,171.374,14.3815,208.324,126.401,4.08,False,True,0.030332,0.719889,184.889,0.0507476
random,7,4,38,3.46177,14.5611,0.669748,78.8624,0.804528,0.615187,185.998,20.23,1.02159,25.0842,86.8355,5.96351,3.99405,171.651,0.79845,0.122036,51.484,5.19841,208.014,167.353,4.08,True,True,0.030332,0.719889,184.889,0.0507476
random,7,4,39,2.46478,10.3103,0.385275,42.0282,0.785424,0.609628,184.317,20.23,0.966182,33.3197,82.1255,7.96535,3.06885,286.437,0.784572,0.214788,163.405,15.8018,208.381,163.667,4.06,False,True,0.030332,0.719889,184.889,0.0507476
random,7,4,40,2.11743,17.2062,0.810113,44.4962,0.814482,0.610609,184.614,20.23,0.984393,39.5164,83.6734,4.86298,3.93956,410.481,0.81288,0.136957,131.507,14.6066,208.387,169.728,4.06,False,True,0.030332,0.719889,184.889,0.0507476
random,7,4,41,3.25096,11.3893,0.646457,66.371,0.823415,0.615223,186.009,20.23,0.899725,23.5243,76.4766,6.71478,4.34082,132.957,0.823165,0.10828,46.3965,6.37966,208.054,171.315,4.06,True,True,0.0303617,0.719889,184.889,0.0507476
random,7,4,42,2.38931,17.818,0.56056,65.124,0.718777,0.609588,184.305,20.23,1.12756,40.1131,95.8426,5.37898,3.01524,484.485,0.715527,0.209349,178.221,15.4576,208.377,149.776,4.06,False,True,0.0303617,0.719889,184.889,0.0507476
random,7,4,43,3.34216,7.45186,0.291244,56.4607,0.721624,0.612506,185.188,20.23,0.866295,22.0322,73.6351,9.88144,2.87791,112.293,0.724311,0.24356,95.9151,9.54899,208.18,150.228,4.08,False,True,0.0303617,0.719889,184.889,0.0507476
random,7,4,44,3.71569,15.8696,0.736659,44.5282,0.774002,0.614524,185.798,20.23,1.04307,23.8611,88.6605,5.58681,4.11558,158.585,0.770626,0.123331,50.4278,6.63877,208.098,161.068,4.06,True,True,0.0303819,0.719889,184.889,0.0507476
