strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,5,0,0,3.83451,15.7725,0.59355,51.4321,0.834673,0.615114,185.976,20.23,1.10449,24.4833,93.8816,5.95222,3.53294,176.796,True,True,0.00166125,0.834673,185.976,0.615114
random,5,0,1,1.6564,10.1116,0.522315,41.811,0.611117,0.613419,185.464,20.23,0.841573,43.1863,71.5337,7.07443,3.69508,419.133,False,True,0.00166125,0.834673,185.976,0.615114
random,5,0,2,1.6414,18.3223,0.684913,49.3804,0.598948,0.614163,185.688,20.23,1.03433,53.5629,87.918,4.7984,3.28649,792.421,False,True,0.00166125,0.834673,185.976,0.615114
random,5,0,3,2.76135,17.9891,0.848452,73.7692,0.793844,0.614465,185.78,20.23,1.02013,31.4018,86.7112,4.82019,4.0897,268.617,False,True,0.00166125,0.834673,185.976,0.615114
random,5,0,4,2.63797,11.5736,0.701126,42.4321,0.764637,0.614266,185.72,20.23,0.861822,27.7694,73.2549,6.32946,4.43775,177.467,True,True,0.0039311,0.764637,185.72,0.614266
random,5,0,5,3.11123,8.61935,0.836434,42.5686,0.810534,0.616387,186.361,20.23,0.680904,18.6026,57.8768,6.71475,5.61645,62.9216,True,True,0.0039311,0.764637,185.72,0.614266
random,5,0,6,3.46963,16.6012,0.401546,75.8179,0.832101,0.615796,186.182,20.23,1.19561,29.2903,101.627,6.12164,2.45812,273.908,False,True,0.0039311,0.764637,185.72,0.614266
random,5,0,7,4.02937,5.2469,0.721664,40.048,0.864686,0.616575,186.418,20.23,0.550213,11.6068,46.7681,8.91348,6.43253,19.7936,True,True,0.0039311,0.764637,185.72,0.614266
random,5,0,8,2.95976,10.8222,0.385502,52.9977,0.788173,0.614902,185.912,20.23,0.999782,28.7123,84.9815,7.85249,3.02715,220.095,True,True,0.0039311,0.764637,185.72,0.614266
random,5,1,9,3.83802,9.21936,0.349359,67.9405,0.846355,0.615344,186.046,20.23,0.949761,21.0342,80.7297,8.75654,3.05918,112.211,True,True,0.0039311,0.764637,185.72,0.614266
