trial,regime,stage,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,F_peak_N,SEA_J_per_g,eta
12,crutch,bo,40.0,60.0,61.83396330428629,12.0,3.0,708.0869602264834,0.0020740840494561986,0.9925884944715793
13,crutch,bo,40.0,60.0,40.0,12.0,3.0,708.0869516423793,0.0020933215994522326,0.9925049813086065
16,crutch,bo,40.0,60.0,59.7889221670477,12.0,4.130805604668483,708.0861416546973,0.0026628140164956784,0.9856575306714511
18,crutch,bo,40.0,60.0,59.76680599821897,12.0,3.6379505566110537,708.086536688502,0.002477781284107025,0.9886928695606092
20,crutch,bo,40.0,60.0,55.39235236261567,12.0,3.918085032189781,708.0863191737833,0.002601252255108286,0.9869308264155571
22,crutch,bo,40.0,60.0,51.530848854842844,12.0,3.073486147021066,708.3263959231808,0.0021306833608434,0.9918352671092641
39,crutch,bo,40.0,60.0,64.44341988868936,12.0,3.233627830957453,708.4163096000124,0.0022406947797747124,0.990737672606704
