strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,2,0,0,2.25868,8.97988,0.792817,43.6766,0.737993,0.614522,185.797,20.23,0.686706,25.8426,58.37,6.50009,5.15338,122.465,True,True,0.00473876,0.737993,185.797,0.614522
heuristic,2,0,1,3.27368,8.97988,0.792817,43.6766,0.818078,0.616266,186.324,20.23,0.719951,18.6933,61.1958,6.81477,5.40286,67.1805,True,True,0.00473876,0.737993,185.797,0.614522
heuristic,2,0,2,1.5,8.97988,0.792817,43.6766,0.606053,0.612426,185.163,20.23,0.640503,36.2952,54.4428,6.06275,4.80665,225.314,True,True,0.00948702,0.606053,185.163,0.612426
heuristic,2,0,3,1.5,8.97988,0.916667,43.6766,0.613303,0.612629,185.225,20.23,0.59345,33.6288,50.4432,5.61736,5.14925,179.216,True,True,0.00948702,0.606053,185.163,0.612426
heuristic,2,0,4,1.5,8.97988,0.559484,43.6766,0.586444,0.612919,185.313,20.23,0.751161,42.5658,63.8487,7.11019,3.97804,363.432,False,True,0.00948702,0.606053,185.163,0.612426
heuristic,2,0,5,1.5,8.97988,0.792817,57.6766,0.618001,0.612487,185.182,20.23,0.639056,36.2132,54.3198,6.04905,4.79579,223.79,True,True,0.00948702,0.606053,185.163,0.612426
heuristic,2,0,6,1.5,8.97988,0.792817,40,0.6025,0.612417,185.161,20.23,0.640756,36.3095,54.4642,6.06514,4.80855,225.58,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,0,7,1.5,13.6465,0.792817,40,0.575799,0.612942,185.319,20.23,0.823567,46.6688,70.0032,5.12974,4.06694,478.984,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,0,8,1.5,5,0.792817,40,0.755634,0.614057,185.656,20.23,0.444194,25.171,37.7565,7.5513,5.9868,75.1523,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,9,1.5,8.97988,0.916667,40,0.61976,0.612609,185.219,20.23,0.59346,33.6294,50.4441,5.61746,5.14934,179.225,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,10,1.5,8.97988,0.559484,40,0.582621,0.612928,185.315,20.23,0.752269,42.6286,63.9429,7.12068,3.98391,365.043,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,11,2.515,8.97988,0.792817,40,0.762618,0.615089,185.968,20.23,0.697245,23.565,59.2659,6.59985,5.23247,103.392,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,12,1.5,13.6465,0.792817,40,0.575799,0.612942,185.319,20.23,0.823567,46.6688,70.0032,5.12974,4.06694,478.984,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,13,1.5,5,0.792817,40,0.755634,0.614057,185.656,20.23,0.444194,25.171,37.7565,7.5513,5.9868,75.1523,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,14,1.5,8.97988,0.792817,54,0.615216,0.612465,185.175,20.23,0.639504,36.2386,54.3578,6.05329,4.79915,224.261,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,15,1.65993,8.66626,0.688289,62.4906,0.653246,0.612832,185.286,20.23,0.680673,34.8553,57.8572,6.67615,4.59512,220.824,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,16,1.65993,8.66626,0.688289,76.4906,0.665488,0.613094,185.365,20.23,0.677504,34.693,57.5879,6.64507,4.57372,217.754,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,1,17,1.65993,8.66626,0.688289,48.4906,0.641833,0.612725,185.254,20.23,0.683215,34.9855,58.0733,6.70108,4.61228,223.307,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,18,2.67493,8.66626,0.688289,48.4906,0.780304,0.614962,185.93,20.23,0.732901,23.2891,62.2966,7.18841,4.9477,106.15,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,19,1.5,8.66626,0.688289,48.4906,0.605169,0.612452,185.171,20.23,0.670757,38.0095,57.0143,6.57888,4.52817,258.773,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,20,1.65993,13.3329,0.688289,48.4906,0.617298,0.613281,185.422,20.23,0.881883,45.1587,74.9601,5.62218,3.86968,480.245,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,21,1.65993,5,0.688289,48.4906,0.685539,0.614222,185.706,20.23,0.485643,24.8684,41.2796,8.25592,5.68246,80.201,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,22,1.65993,8.66626,0.916667,48.4906,0.654676,0.613285,185.423,20.23,0.592211,30.3254,50.338,5.8085,5.32446,145.432,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,23,1.65993,8.66626,0.454955,48.4906,0.621474,0.613472,185.48,20.23,0.804226,41.1821,68.3592,7.88798,3.58868,364.221,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,24,1.65993,8.66626,0.688289,62.4906,0.653246,0.612832,185.286,20.23,0.680673,34.8553,57.8572,6.67615,4.59512,220.824,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,25,1.65993,8.66626,0.688289,40,0.633826,0.612704,185.248,20.23,0.68435,35.0436,58.1697,6.71221,4.61994,224.421,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,2,26,1.65993,8.66626,0.916667,40,0.647138,0.61325,185.413,20.23,0.592228,30.3263,50.3394,5.80866,5.32461,145.444,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,27,1.65993,8.66626,0.454955,40,0.612066,0.613473,185.48,20.23,0.807845,41.3674,68.6668,7.92347,3.60483,369.16,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,28,2.67493,8.66626,0.688289,40,0.774417,0.614958,185.929,20.23,0.733393,23.3047,62.3384,7.19324,4.95102,106.364,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,29,1.5,8.66626,0.688289,40,0.596857,0.612448,185.17,20.23,0.672092,38.0852,57.1279,6.59199,4.53719,260.322,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,30,2.72608,13.4425,0.894957,67.3226,0.791958,0.614697,185.85,20.23,0.84397,26.3153,71.7374,5.33663,4.77605,156.067,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,31,2.72608,18.1091,0.894957,67.3226,0.786202,0.614336,185.741,20.23,0.998907,31.1463,84.9071,4.68864,4.19613,258.765,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,32,2.72608,8.77579,0.894957,67.3226,0.8012,0.615896,186.212,20.23,0.654465,20.4064,55.6295,6.33897,5.67311,72.7763,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,33,3.74108,13.4425,0.894957,67.3226,0.84662,0.615661,186.141,20.23,0.87512,19.8834,74.3852,5.5336,4.95233,92.3881,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,34,1.71108,13.4425,0.894957,67.3226,0.658399,0.612931,185.316,20.23,0.784909,38.9914,66.7173,4.96318,4.44183,318.659,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,3,35,2.72608,13.4425,0.894957,80,0.802551,0.614846,185.895,20.23,0.842948,26.2834,71.6505,5.33017,4.77027,155.501,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,36,2.72608,13.4425,0.894957,53.3226,0.782214,0.614623,185.828,20.23,0.844639,26.3362,71.7943,5.34086,4.77985,156.439,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,37,2.72608,13.4425,0.916667,53.3226,0.782774,0.614676,185.844,20.23,0.834901,26.0325,70.9666,5.27929,4.83935,151.09,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,38,2.72608,13.4425,0.661624,53.3226,0.775167,0.61423,185.709,20.23,0.963655,30.0471,81.9107,6.09343,4.03156,232.325,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,39,2.72608,18.1091,0.661624,53.3226,0.767856,0.614546,185.804,20.23,1.10588,34.4818,94,5.19075,3.43433,351.122,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,40,2.72608,8.77579,0.661624,53.3226,0.786423,0.614879,185.905,20.23,0.752074,23.4499,63.9263,7.28439,4.81953,110.437,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,41,2.72608,13.4425,0.894957,53.3226,0.782214,0.614623,185.828,20.23,0.844639,26.3362,71.7943,5.34086,4.77985,156.439,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,42,2.72608,13.4425,0.428291,53.3226,0.766518,0.614956,185.928,20.23,1.07744,33.5951,91.5828,6.81295,2.91792,324.725,False,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,43,3.74108,13.4425,0.661624,53.3226,0.835844,0.615154,185.988,20.23,0.993542,22.574,84.4511,6.28242,4.1566,135.199,True,True,0.00960896,0.6025,185.161,0.612417
heuristic,2,4,44,1.71108,13.4425,0.661624,53.3226,0.631884,0.613437,185.469,20.23,0.904494,44.932,76.882,5.71934,3.78405,487.625,False,True,0.00960896,0.6025,185.161,0.612417
