strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,2,0,0,31.5577,63.7521,49.0953,9.31801,3.58333,0.638249,180.983,19.7623,0.934213,True,8.34807,0.638249,180.983
lhs,2,0,1,38.8631,70.8501,59.9387,11.2875,3.85712,0.625986,178.188,19.4608,0.80391,True,9.47021,0.625986,178.188
lhs,2,0,2,39.7657,66.736,72.8526,10.3885,3.73453,0.622039,181.018,19.7702,0.867049,True,9.61335,0.622039,178.188
lhs,2,0,3,38.0695,68.3786,58.1299,11.9347,4.237,0.620112,179.355,19.5888,0.778171,True,9.69303,0.620112,178.188
lhs,2,0,4,37.7725,98.1791,71.232,7.87074,5.06124,0.747471,204.455,22.2871,0.85456,True,9.69303,0.620112,178.188
lhs,2,0,5,30.8649,92.6793,78.118,7.48213,4.10385,0.796,195.292,21.2863,0.942608,True,9.69303,0.620112,178.188
lhs,2,0,6,38.6659,94.8827,43.6891,9.35846,3.30247,0.681589,177.398,19.3603,0.834088,True,9.8405,0.620112,177.398
lhs,2,0,7,28.1639,62.0603,76.0073,10.1896,3.52513,0.724527,178.37,19.4653,0.922792,True,9.8405,0.620112,177.398
lhs,2,0,8,31.7116,82.7587,55.7452,11.5837,3.78524,0.731654,175.491,19.1504,0.771213,True,10.1008,0.620112,175.491
lhs,2,1,9,26.1087,73.1627,51.982,8.48322,3.48343,0.742173,182.321,19.8878,0.968088,True,10.1008,0.620112,175.491
lhs,2,1,10,27.2075,77.4216,53.447,7.69414,3.0427,0.745362,180.978,19.7434,1.02003,True,10.1008,0.620112,175.491
lhs,2,1,11,34.1776,78.6221,48.0379,6.43213,3.12527,0.66469,189.607,20.6947,1.09176,True,10.1008,0.620112,175.491
lhs,2,1,12,33.6784,75.0261,45.9958,9.64789,4.17917,0.663013,184.823,20.1741,0.857503,True,10.1008,0.620112,175.491
lhs,2,1,13,30.4863,72.3619,79.4994,6.08525,5.24859,0.754248,222.927,24.2849,1.02612,True,10.1008,0.620112,175.491
lhs,2,1,14,26.4567,103.143,52.4996,9.73759,5.17936,0.811506,192.106,20.9301,0.769805,True,10.1008,0.620112,175.491
lhs,2,1,15,39.3723,60.0489,69.7482,11.7185,5.46145,0.588784,192.233,20.9844,0.787702,True,10.8858,0.588784,175.491
lhs,2,1,16,27.8992,101.255,46.7476,9.86924,4.45744,0.791622,185.062,20.1722,0.78416,True,10.8858,0.588784,175.491
lhs,2,1,17,36.1264,109.986,54.6361,6.98161,3.27379,0.75688,187.272,20.4259,0.950398,True,10.8858,0.588784,175.491
lhs,2,2,18,29.5909,102.436,42.9796,8.82516,3.94517,0.774258,184.625,20.1301,0.840055,True,10.8858,0.588784,175.491
lhs,2,2,19,35.6808,99.5507,62.2147,8.64201,3.40209,0.75254,181.162,19.7634,0.871259,True,10.8858,0.588784,175.491
lhs,2,2,20,32.7331,94.3024,65.9852,6.78576,4.81183,0.761741,209.102,22.7871,0.936582,True,10.8858,0.588784,175.491
lhs,2,2,21,26.6826,107.14,41.9899,6.57283,5.37704,0.793391,215.013,23.421,0.891224,True,10.8858,0.588784,175.491
lhs,2,2,22,33.3067,88.91,60.6036,8.05522,4.25671,0.738588,193.524,21.1048,0.904566,True,10.8858,0.588784,175.491
lhs,2,2,23,30.0554,90.842,77.7192,9.00389,3.16565,0.796558,177.603,19.3687,0.893168,True,10.8858,0.588784,175.491
lhs,2,2,24,25.7975,81.8682,57.0881,8.93573,4.98287,0.779796,195.267,21.2773,0.866125,True,10.8858,0.588784,175.491
lhs,2,2,25,28.8314,89.4111,70.5036,7.03459,4.63847,0.788385,204.688,22.3022,0.953681,True,10.8858,0.588784,175.491
lhs,2,2,26,28.344,96.6595,67.8137,11.4927,5.09148,0.809592,185.026,20.1652,0.724273,True,10.8858,0.588784,175.491
lhs,2,3,27,34.7669,64.5644,65.3416,7.24188,4.71602,0.636637,207.645,22.649,1.00264,True,10.8858,0.588784,175.491
lhs,2,3,28,36.6227,87.7734,40.1035,10.0548,4.93021,0.672667,189.386,20.6631,0.779501,True,10.8858,0.588784,175.491
lhs,2,3,29,37.3926,105.187,73.5352,11.1471,3.62724,0.774299,175.593,19.1532,0.739925,True,10.8858,0.588784,175.491
lhs,2,3,30,36.69,86.0491,63.7325,10.94,4.75713,0.714277,185.727,20.264,0.764593,True,10.8858,0.588784,175.491
lhs,2,3,31,25.3805,84.3473,50.4572,10.7289,4.34078,0.782328,181.324,19.7672,0.797259,True,10.8858,0.588784,175.491
lhs,2,3,32,33.7953,76.3316,63.1631,8.26823,4.00216,0.697443,190.49,20.7844,0.940421,True,10.8858,0.588784,175.491
lhs,2,3,33,35.0164,107.624,44.7351,6.17121,4.57863,0.734359,210.278,22.9205,0.941088,True,10.8858,0.588784,175.491
lhs,2,3,34,29.4752,67.7465,75.2273,10.5581,5.29502,0.738639,192.732,21.0092,0.83314,True,10.8858,0.588784,175.491
lhs,2,3,35,32.436,80.114,67.0249,7.58447,4.46432,0.729187,199.813,21.7856,0.951819,True,10.8858,0.588784,175.491
