strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,1,0,0,2.98428,17.6728,0.346106,77.946,0.804551,0.615913,186.218,20.23,1.23054,35.049,104.596,5.91846,2.04842,403.66,False,True,0,inf,inf,inf
heuristic,1,0,1,2.98428,17.6728,0.346106,80,0.80646,0.615939,186.225,20.23,1.22972,35.0257,104.526,5.91452,2.04705,402.855,False,True,0,inf,inf,inf
heuristic,1,0,2,2.98428,17.6728,0.346106,63.946,0.793359,0.615802,186.184,20.23,1.23593,35.2024,105.054,5.94437,2.05738,408.985,False,True,0,inf,inf,inf
heuristic,1,0,3,2.98428,17.6728,0.57944,77.946,0.80902,0.615197,186.001,20.23,1.13558,32.3443,96.5245,5.46174,3.16475,317.236,False,True,0,inf,inf,inf
heuristic,1,0,4,2.98428,17.6728,0.25,77.946,0.802969,0.61606,186.262,20.23,1.26204,35.9462,107.274,6.06996,1.51749,435.459,False,True,0,inf,inf,inf
heuristic,1,0,5,3.99928,17.6728,0.346106,77.946,0.852792,0.616094,186.272,20.23,1.24886,26.543,106.153,6.00656,2.07891,234.954,False,True,0,inf,inf,inf
heuristic,1,0,6,1.96928,17.6728,0.346106,77.946,0.691881,0.615555,186.109,20.23,1.19009,51.3677,101.158,5.7239,1.98108,838.549,False,True,0,inf,inf,inf
heuristic,1,0,7,2.98428,18.3333,0.346106,77.946,0.804244,0.615935,186.224,20.23,1.24489,35.4576,105.815,5.77175,1.99764,417.944,False,True,0,inf,inf,inf
heuristic,1,0,8,2.98428,13.0062,0.346106,77.946,0.807566,0.615639,186.135,20.23,1.09632,31.226,93.1873,7.16484,2.4798,285.456,False,True,0,inf,inf,inf
heuristic,1,1,9,2.98428,17.6728,0.462773,77.946,0.806757,0.615585,186.118,20.23,1.1851,33.7546,100.733,5.69989,2.63775,360.569,False,True,0,inf,inf,inf
heuristic,1,1,10,2.98428,17.6728,0.25,77.946,0.802969,0.61606,186.262,20.23,1.26204,35.9462,107.274,6.06996,1.51749,435.459,False,True,0,inf,inf,inf
heuristic,1,1,11,2.98428,17.6728,0.346106,80,0.80646,0.615939,186.225,20.23,1.22972,35.0257,104.526,5.91452,2.04705,402.855,False,True,0,inf,inf,inf
heuristic,1,1,12,2.98428,17.6728,0.346106,70.946,0.799288,0.615849,186.198,20.23,1.23329,35.1271,104.829,5.93166,2.05299,406.367,False,True,0,inf,inf,inf
heuristic,1,1,13,3.49178,17.6728,0.346106,77.946,0.8332,0.616016,186.249,20.23,1.24121,30.2147,105.503,5.96979,2.06618,302.589,False,True,0,inf,inf,inf
heuristic,1,1,14,2.47678,17.6728,0.346106,77.946,0.760968,0.615772,186.175,20.23,1.21484,41.6916,103.261,5.84292,2.02227,563.877,False,True,0,inf,inf,inf
heuristic,1,1,15,2.68668,12.3279,0.268373,70.1405,0.777055,0.615733,186.163,20.23,1.09714,34.7107,93.2565,7.56466,2.03015,352.985,False,True,0,inf,inf,inf
heuristic,1,1,16,2.68668,16.9946,0.268373,70.1405,0.773639,0.615889,186.21,20.23,1.23792,39.1648,105.223,6.19157,1.66165,507.051,False,True,0,inf,inf,inf
heuristic,1,1,17,2.68668,7.66125,0.268373,70.1405,0.783921,0.615201,186.003,20.23,0.870292,27.534,73.9749,9.65572,2.59133,176.186,False,True,0,inf,inf,inf
heuristic,1,2,18,2.68668,12.3279,0.268373,80,0.785394,0.615839,186.195,20.23,1.09183,34.5429,92.8057,7.5281,2.02034,347.891,False,True,0,inf,inf,inf
heuristic,1,2,19,2.68668,12.3279,0.268373,56.1405,0.762312,0.615648,186.138,20.23,1.10426,34.936,93.8617,7.61375,2.04332,359.902,False,True,0,inf,inf,inf
heuristic,1,2,20,2.68668,12.3279,0.501706,70.1405,0.783405,0.614619,185.826,20.23,0.995202,31.4858,84.5922,6.86184,3.44263,263.457,False,True,0,inf,inf,inf
