strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,6,0,0,3.06068,9.57694,0.496045,54.9799,0.803777,0.61463,185.83,20.23,0.888295,24.6694,75.5051,7.88405,3.91084,144.359,True,True,0.00265726,0.803777,185.83,0.61463
heuristic,6,0,1,3.06068,9.57694,0.729378,54.9799,0.810509,0.615404,186.064,20.23,0.770418,21.3958,65.4855,6.83783,4.98737,94.1784,True,True,0.00265726,0.803777,185.83,0.61463
heuristic,6,0,2,3.06068,9.57694,0.262711,54.9799,0.794893,0.615516,186.098,20.23,0.99315,27.5814,84.4178,8.81469,2.31572,201.752,False,True,0.00265726,0.803777,185.83,0.61463
heuristic,6,0,3,4.07568,9.57694,0.496045,54.9799,0.849303,0.615389,186.059,20.23,0.908006,18.9369,77.1805,8.05899,3.99762,86.9509,True,True,0.00265726,0.803777,185.83,0.61463
heuristic,6,0,4,2.04568,9.57694,0.496045,54.9799,0.699567,0.613642,185.531,20.23,0.850488,35.3387,72.2915,7.54849,3.74439,283.62,False,True,0.00265726,0.803777,185.83,0.61463
heuristic,6,0,5,3.06068,9.57694,0.496045,68.9799,0.813771,0.614755,185.867,20.23,0.885418,24.5895,75.2605,7.85851,3.89817,142.961,True,True,0.00265726,0.803777,185.83,0.61463
heuristic,6,0,6,3.06068,9.57694,0.496045,40.9799,0.793376,0.614587,185.817,20.23,0.890529,24.7315,75.695,7.90388,3.92068,145.451,True,True,0.00298787,0.793376,185.817,0.614587
heuristic,6,0,7,3.06068,14.2436,0.496045,40.9799,0.783277,0.614837,185.892,20.23,1.08513,30.1357,92.2357,6.47558,3.21218,263.155,False,True,0.00298787,0.793376,185.817,0.614587
heuristic,6,0,8,3.06068,5,0.496045,40.9799,0.807275,0.616125,186.282,20.23,0.601886,16.7154,51.1603,10.2321,5.07556,44.9071,True,True,0.00298787,0.793376,185.817,0.614587
heuristic,6,1,9,3.06068,9.57694,0.496045,54.9799,0.803777,0.61463,185.83,20.23,0.888295,24.6694,75.5051,7.88405,3.91084,144.359,True,True,0.00298787,0.793376,185.817,0.614587
heuristic,6,1,10,3.06068,9.57694,0.496045,40,0.792641,0.614585,185.816,20.23,0.890657,24.735,75.7058,7.90501,3.92124,145.513,True,True,0.00301112,0.792641,185.816,0.614585
heuristic,6,1,11,3.06068,9.57694,0.729378,40,0.801296,0.615454,186.079,20.23,0.771085,21.4143,65.5423,6.84375,4.99169,94.4233,True,True,0.00301112,0.792641,185.816,0.614585
heuristic,6,1,12,3.06068,9.57694,0.262711,40,0.780151,0.615483,186.088,20.23,0.998032,27.717,84.8327,8.85801,2.3271,204.741,False,True,0.00301112,0.792641,185.816,0.614585
heuristic,6,1,13,3.06068,14.2436,0.496045,40,0.78238,0.614836,185.892,20.23,1.08528,30.14,92.2489,6.47651,3.21264,263.268,False,True,0.00301112,0.792641,185.816,0.614585
heuristic,6,1,14,3.06068,5,0.496045,40,0.806595,0.616113,186.278,20.23,0.60196,16.7174,51.1666,10.2333,5.07618,44.9236,True,True,0.00301112,0.792641,185.816,0.614585
heuristic,6,1,15,3.47176,6.63963,0.284486,74.0077,0.837073,0.615255,186.019,20.23,0.812547,19.8938,69.0665,10.4022,2.95927,85.8721,False,True,0.00301112,0.792641,185.816,0.614585
