strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
lhs,0,0,0,3.00562,6.10525,0.4568,63.0964,0.813231,0.615105,185.973,20.23,0.694297,19.635,59.0152,9.66631,4.41558,71.4784,True,True,0.00232474,0.813231,185.973,0.615105
lhs,0,0,1,3.31648,14.5073,0.522494,44.6849,0.803919,0.614905,185.913,20.23,1.08716,27.8634,92.4083,6.36977,3.32817,225.387,True,True,0.00262959,0.803919,185.913,0.614905
lhs,0,0,2,1.85163,10.9452,0.726802,49.7753,0.670801,0.613021,185.343,20.23,0.780637,35.8355,66.3542,6.06242,4.40618,267.698,False,True,0.00262959,0.803919,185.913,0.614905
lhs,0,0,3,2.41141,13.8789,0.476227,55.8439,0.737633,0.614669,185.842,20.23,1.05736,37.271,89.8758,6.4757,3.0839,392.225,False,True,0.00262959,0.803919,185.913,0.614905
lhs,0,0,4,3.57104,10.7655,0.290004,43.1798,0.813673,0.615589,186.12,20.23,1.05013,24.9958,89.2608,8.29138,2.40454,175.204,False,True,0.00262959,0.803919,185.913,0.614905
lhs,0,0,5,4.20484,12.3706,0.269694,59.8692,0.849932,0.615976,186.237,20.23,1.12626,22.7671,95.7322,7.7387,2.08708,155.893,False,True,0.00262959,0.803919,185.913,0.614905
lhs,0,0,6,2.23368,6.96039,0.650041,65.7948,0.753428,0.61461,185.824,20.23,0.640078,24.3574,54.4066,7.8166,5.08111,101.406,True,True,0.00424055,0.753428,185.824,0.61461
lhs,0,0,7,1.90693,10.4369,0.536097,41.4321,0.661129,0.613481,185.482,20.23,0.866345,38.6166,73.6393,7.05567,3.78252,344.992,False,True,0.00424055,0.753428,185.824,0.61461
lhs,0,0,8,3.48907,13.0825,0.83481,58.3909,0.831388,0.615385,186.058,20.23,0.883382,21.5208,75.0875,5.73953,4.79141,109.253,True,True,0.00424055,0.753428,185.824,0.61461
lhs,0,1,9,3.0798,7.10682,0.591718,59.2375,0.816298,0.615612,186.127,20.23,0.700743,19.3399,59.5631,8.38113,4.95926,69.9902,True,True,0.00424055,0.753428,185.824,0.61461
lhs,0,1,10,2.75206,15.5713,0.507862,54.8107,0.770204,0.614865,185.901,20.23,1.10898,34.252,94.2634,6.05366,3.07443,347.427,False,True,0.00424055,0.753428,185.824,0.61461
lhs,0,1,11,1.99032,10.0695,0.824412,67.0016,0.716181,0.613741,185.561,20.23,0.706427,30.1692,60.0463,5.96316,4.9161,171.697,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,1,12,4.13681,8.60514,0.742043,53.1206,0.854506,0.616624,186.433,20.23,0.739123,15.1869,62.8255,7.30092,5.4176,45.5225,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,1,13,2.79685,5.87154,0.422798,52.3109,0.791864,0.614744,185.864,20.23,0.690541,20.9865,58.696,9.9967,4.22659,81.2152,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,1,14,1.59987,12.7641,0.305842,79.9538,0.623741,0.615258,186.02,20.23,1.03205,54.8323,87.7243,6.87277,2.10198,828.595,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,1,15,3.53615,12.6449,0.648656,42.1508,0.820677,0.615032,185.951,20.23,0.963433,23.1585,81.8918,6.47628,4.20088,137.978,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,1,16,2.38297,9.54163,0.854452,75.607,0.77444,0.614887,185.908,20.23,0.690601,24.6336,58.7011,6.1521,5.25667,111.905,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,1,17,1.54092,11.7836,0.892532,64.0648,0.623676,0.612563,185.205,20.23,0.712753,39.3169,60.584,5.1414,4.58887,294.216,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,18,1.7294,11.2357,0.583335,53.8442,0.639818,0.613373,185.45,20.23,0.859638,42.2513,73.0692,6.50332,3.79362,409.792,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,19,3.90892,14.7792,0.35446,74.2577,0.84901,0.615897,186.213,20.23,1.17084,25.46,99.521,6.73384,2.38688,202.666,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,20,2.16006,11.9637,0.568084,69.5237,0.727908,0.61397,185.63,20.23,0.924419,36.3766,78.5756,6.56782,3.73107,326.65,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,21,1.7955,17.8194,0.328353,46.2826,0.615063,0.615294,186.031,20.23,1.21497,57.5175,103.273,5.79551,1.90298,1073.33,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,22,2.91037,17.2284,0.428853,77.3618,0.800707,0.615636,186.134,20.23,1.18629,34.6467,100.835,5.85281,2.50999,380.263,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,23,3.17461,7.41077,0.857686,72.038,0.833891,0.616411,186.368,20.23,0.613962,16.4388,52.1867,7.04201,6.03983,44.3048,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,24,3.74597,9.74885,0.607186,73.0468,0.849763,0.615521,186.099,20.23,0.851812,19.3285,72.404,7.42693,4.50953,84.9786,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,25,3.4024,6.70893,0.312194,40.068,0.811422,0.614889,185.908,20.23,0.814367,20.3448,69.2212,10.3178,3.22115,90.011,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,2,26,4.38285,14.0255,0.347144,49.8391,0.84884,0.615803,186.184,20.23,1.1605,22.5066,98.6429,7.03311,2.4415,156.976,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,27,2.72183,17.5239,0.907565,51.5303,0.773906,0.614212,185.703,20.23,0.97539,30.4604,82.9082,4.73116,4.29384,241.668,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,28,3.96698,16.8471,0.875808,75.0998,0.856286,0.615477,186.086,20.23,1.00824,21.6034,85.7002,5.08693,4.45518,125.653,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,29,3.24457,5.57301,0.459758,71.9407,0.83233,0.615566,186.113,20.23,0.658509,17.2514,55.9733,10.0436,4.61764,52.3333,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,30,2.05781,15.8355,0.546799,63.5002,0.698203,0.61456,185.809,20.23,1.06306,43.9107,90.36,5.70618,3.12013,547.352,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,31,3.86776,16.1877,0.784991,65.577,0.847288,0.615283,186.027,20.23,1.03141,22.6668,87.6699,5.41585,4.25139,141.508,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,32,2.9742,18.2479,0.759835,67.9519,0.803006,0.614635,185.831,20.23,1.07357,30.6818,91.2538,5.00078,3.79977,269.876,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,33,2.54337,16.3895,0.675357,70.7441,0.770085,0.61442,185.766,20.23,1.04273,34.8483,88.6323,5.40787,3.65224,338.147,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,3,34,3.76728,7.77733,0.769125,77.005,0.856459,0.616384,186.36,20.23,0.677558,15.2876,57.5925,7.40517,5.6955,42.2855,True,True,0.00556042,0.716181,185.561,0.613741
