strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
sobol,3,0,0,35.4911,86.7346,56.8129,8.32526,4.09366,0.706932,190.411,20.7738,0.896624,True,4.33414,0.706932,190.411
sobol,3,0,1,26.8402,81.0406,64.2071,10.4647,4.48963,0.78157,184.139,20.0741,0.816278,True,4.87729,0.706932,184.139
sobol,3,0,2,31.1504,108.533,48.206,7.41139,5.32335,0.77613,208.112,22.6751,0.844965,True,4.87729,0.706932,184.139
sobol,3,0,3,36.5182,65.3028,70.9291,11.2837,3.25991,0.642784,174.157,19.0175,0.846701,True,9.72191,0.642784,174.157
sobol,3,0,4,38.1941,103.609,65.0093,10.6107,3.50599,0.751745,175.945,19.1946,0.763256,True,9.72191,0.642784,174.157
sobol,3,0,5,29.5287,71.7412,52.7306,6.60801,4.92034,0.699774,212.306,23.1435,1.01197,True,9.72191,0.642784,174.157
sobol,3,0,6,28.4474,94.3464,79.8545,9.64963,4.73601,0.820974,189.613,20.6635,0.810027,True,9.72191,0.642784,174.157
sobol,3,0,7,33.8297,74.9427,42.2505,7.66399,3.69033,0.645782,188.975,20.6279,0.981609,True,9.72191,0.642784,174.157
sobol,3,0,8,33.106,106.245,76.5645,6.30176,4.37362,0.801101,207.499,22.6102,0.959604,True,9.72191,0.642784,174.157
sobol,3,1,9,27.2385,63.0495,44.2907,10.9139,4.20959,0.681201,180.422,19.6883,0.851076,True,9.72191,0.642784,174.157
sobol,3,1,10,29.7856,90.5375,68.2994,7.96712,3.1439,0.782894,181.1,19.7515,0.955132,True,9.72191,0.642784,174.157
sobol,3,1,11,39.87,84.806,50.6905,9.34339,5.43928,0.651099,199.114,21.7205,0.797404,True,9.72191,0.642784,174.157
sobol,3,1,12,37.6832,96.5981,45.2479,10.018,5.03633,0.701598,190.575,20.7883,0.759939,True,9.72191,0.642784,174.157
sobol,3,1,13,31.8009,77.2319,72.6372,8.7692,3.39007,0.737832,181.431,19.7966,0.939516,True,9.72191,0.642784,174.157
sobol,3,1,14,25.2083,99.8416,59.7709,11.7277,3.80633,0.824458,174.57,19.0307,0.732092,True,9.72191,0.642784,174.157
sobol,3,1,15,35.3076,67.9399,62.499,6.96471,4.62009,0.639084,208.115,22.7004,1.00879,True,9.75586,0.639084,174.157
sobol,3,1,16,34.5933,97.5265,42.716,9.38677,3.22123,0.721868,176.265,19.2309,0.834477,True,9.75586,0.639084,174.157
sobol,3,1,17,25.9296,66.9286,75.0142,7.82301,5.20534,0.767339,206.69,22.518,0.967644,True,9.75586,0.639084,174.157
sobol,3,2,18,32.0464,94.5203,52.2652,10.8646,4.45215,0.755795,182.108,19.8614,0.756137,True,9.75586,0.639084,174.157
sobol,3,2,19,37.4307,76.3862,69.8496,6.44001,3.9744,0.670052,204.036,22.2578,1.05225,True,9.75586,0.639084,174.157
sobol,3,2,20,39.1567,89.5941,74.212,7.29044,3.72793,0.717461,193.489,21.1094,0.967308,True,9.75586,0.639084,174.157
sobol,3,2,21,30.5078,82.8259,46.7982,11.4909,4.85541,0.728628,183.307,19.992,0.752664,True,9.75586,0.639084,174.157
sobol,3,2,22,27.483,105.136,60.9242,8.43761,4.95917,0.816156,197.266,21.4905,0.82675,True,9.75586,0.639084,174.157
sobol,3,2,23,32.8525,60.832,58.2206,10.2489,3.62419,0.63038,179.096,19.5593,0.898653,True,10.1957,0.63038,174.157
sobol,3,2,24,34.0752,92.0357,62.6519,11.9845,5.40183,0.752885,186.511,20.3362,0.705523,True,10.1957,0.63038,174.157
sobol,3,2,25,28.1948,73.939,55.2431,6.79962,3.02467,0.724533,185.715,20.262,1.10353,True,10.1957,0.63038,174.157
sobol,3,2,26,28.8145,101.523,72.4843,9.75812,4.17089,0.818928,183.581,20.0113,0.80034,True,10.1957,0.63038,174.157
sobol,3,3,27,38.9155,70.891,49.7758,8.93117,4.25559,0.596029,190.031,20.7511,0.890698,True,11.1321,0.596029,174.157
sobol,3,3,28,36.7628,107.585,54.2858,8.08238,4.65891,0.747968,197.089,21.4885,0.83533,True,11.1321,0.596029,174.157
sobol,3,3,29,30.897,63.315,66.5791,9.13052,3.92451,0.679849,186.163,20.3178,0.949594,True,11.1321,0.596029,174.157
sobol,3,3,30,26.1269,85.6333,40.6954,6.18376,3.42769,0.753085,194.09,21.1604,1.08816,True,11.1321,0.596029,174.157
sobol,3,3,31,36.2134,78.8276,78.2847,11.124,5.15575,0.726548,189.558,20.6748,0.774211,True,11.1321,0.596029,174.157
sobol,3,3,32,35.9628,109.564,67.8817,10.1462,3.647,0.783144,178.071,19.4215,0.770482,True,11.1321,0.596029,174.157
sobol,3,3,33,26.3763,65.9813,50.4734,8.57071,4.76958,0.711143,195.949,21.3625,0.940401,True,11.1321,0.596029,174.157
sobol,3,3,34,30.6769,87.6068,77.0996,11.623,4.87822,0.790146,183.828,20.0418,0.745853,True,11.1321,0.596029,174.157
sobol,3,3,35,36.984,81.4867,44.3903,7.18664,3.53834,0.643509,190.133,20.7548,0.993576,True,11.1321,0.596029,174.157
