strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
heuristic,0,0,0,34.5544,73.4893,41.6389,6.09917,5.03318,0.685203,218.182,23.7959,1.00754,True,0,0.685203,218.182
heuristic,0,0,1,39.8044,73.4893,41.6389,6.09917,5.03318,0.666514,218.98,23.8921,0.989126,True,0,0.666514,218.182
heuristic,0,0,2,39.8044,73.4893,55.6389,6.09917,5.03318,0.648672,220.674,24.071,0.996083,True,0,0.648672,218.182
heuristic,0,0,3,39.8044,73.4893,40,6.09917,5.03318,0.66822,218.771,23.8697,0.988398,True,0,0.648672,218.182
heuristic,0,0,4,39.8044,73.4893,40,6.09917,5.5,0.702283,224.074,24.4468,0.95892,True,0,0.648672,218.182
heuristic,0,0,5,39.8044,73.4893,40,6.09917,4.15818,0.587899,207.47,22.6456,1.04569,True,2.75289,0.587899,207.47
heuristic,0,0,6,39.8044,73.4893,40,8.19917,4.15818,0.574154,191.886,20.9547,0.916024,True,7.46959,0.574154,191.886
heuristic,0,0,7,39.8044,90.9893,40,8.19917,4.15818,0.647875,191.016,20.8487,0.873581,True,7.66139,0.574154,191.016
heuristic,0,0,8,39.8044,60,40,8.19917,4.15818,0.602521,192.827,21.0636,0.952041,True,7.66139,0.574154,191.016
heuristic,0,1,9,39.8044,73.4893,40,10.2992,4.15818,0.58254,182.394,19.922,0.814201,True,10.181,0.574154,182.394
heuristic,0,1,10,39.8044,73.4893,54,10.2992,4.15818,0.614352,183.45,20.0344,0.824483,True,10.181,0.574154,182.394
heuristic,0,1,11,40,73.4893,40,10.2992,4.15818,0.58057,182.41,19.924,0.813714,True,10.1997,0.574154,182.394
heuristic,0,1,12,37.8611,61.6793,69.1862,7.05393,5.15795,0.638017,216.181,23.5804,0.989106,True,10.1997,0.574154,182.394
heuristic,0,1,13,37.8611,61.6793,80,7.05393,5.15795,0.634374,217.303,23.6909,0.997444,True,10.1997,0.574154,182.394
heuristic,0,1,14,37.8611,61.6793,55.1862,7.05393,5.15795,0.666264,214.43,23.3991,0.978738,True,10.1997,0.574154,182.394
heuristic,0,1,15,37.8611,61.6793,69.1862,7.05393,5.5,0.664652,220.031,23.9982,0.968837,True,10.1997,0.574154,182.394
heuristic,0,1,16,37.8611,61.6793,69.1862,7.05393,4.28295,0.593133,205.286,22.4021,1.04221,True,10.1997,0.574154,182.394
heuristic,0,1,17,37.8611,61.6793,69.1862,9.15393,4.28295,0.602098,191.727,20.9337,0.925942,True,10.1997,0.574154,182.394
heuristic,0,2,18,40,61.6793,69.1862,9.15393,4.28295,0.579535,192.209,20.9877,0.920368,True,10.1997,0.574154,182.394
heuristic,0,2,19,40,79.1793,69.1862,9.15393,4.28295,0.667191,190.168,20.7563,0.867644,True,10.1997,0.574154,182.394
heuristic,0,2,20,40,60,69.1862,9.15393,4.28295,0.569156,192.455,21.0154,0.925916,True,10.3238,0.569156,182.394
heuristic,0,2,21,40,60,69.1862,11.2539,4.28295,0.576692,183.616,20.0569,0.833081,True,10.3559,0.569156,182.394
heuristic,0,2,22,40,60,80,11.2539,4.28295,0.604523,184.402,20.1392,0.844036,True,10.3559,0.569156,182.394
heuristic,0,2,23,40,60,55.1862,11.2539,4.28295,0.545346,182.408,19.929,0.818617,True,11.2654,0.545346,182.394
heuristic,0,2,24,35.0594,92.3595,64.6154,8.30207,5.49302,0.7421,205.687,22.4181,0.834229,True,11.2654,0.545346,182.394
heuristic,0,2,25,35.0594,109.859,64.6154,8.30207,5.49302,0.780554,204.61,22.2957,0.795659,True,11.2654,0.545346,182.394
heuristic,0,2,26,35.0594,74.8595,64.6154,8.30207,5.49302,0.686407,207.291,22.6008,0.879684,True,11.2654,0.545346,182.394
heuristic,0,3,27,40,74.8595,64.6154,8.30207,5.49302,0.637787,208.423,22.7332,0.867935,True,11.2654,0.545346,182.394
heuristic,0,3,28,40,74.8595,64.6154,8.30207,5.5,0.637839,208.496,22.7411,0.867639,True,11.2654,0.545346,182.394
heuristic,0,3,29,40,74.8595,64.6154,8.30207,4.61802,0.634943,198.772,21.6912,0.905053,True,11.2654,0.545346,182.394
heuristic,0,3,30,40,74.8595,78.6154,8.30207,4.61802,0.672402,199.812,21.7973,0.914604,True,11.2654,0.545346,182.394
heuristic,0,3,31,40,74.8595,50.6154,8.30207,4.61802,0.60272,197.462,21.5543,0.895521,True,11.2654,0.545346,182.394
heuristic,0,3,32,40,74.8595,50.6154,10.4021,4.61802,0.612136,186.902,20.4089,0.802043,True,11.2654,0.545346,182.394
heuristic,0,3,33,40,74.8595,50.6154,6.20207,4.61802,0.612551,213.83,23.3306,1.01049,True,11.2654,0.545346,182.394
heuristic,0,3,34,40,92.3595,50.6154,8.30207,4.61802,0.673262,196.243,21.4101,0.853121,True,11.2654,0.545346,182.394
heuristic,0,3,35,40,60,50.6154,8.30207,4.61802,0.619442,198.922,21.7227,0.935887,True,11.2654,0.545346,182.394
