strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
heuristic,7,0,0,34.3764,104.861,71.0274,7.35124,3.75042,0.784619,191.513,20.8823,0.925971,True,2.1538,0.784619,191.513
heuristic,7,0,1,34.3764,110,71.0274,7.35124,3.75042,0.794256,191.283,20.8556,0.913119,True,2.17079,0.784619,191.283
heuristic,7,0,2,34.3764,87.3607,71.0274,7.35124,3.75042,0.742216,192.542,21.0014,0.975141,True,3.22027,0.742216,191.283
heuristic,7,0,3,34.3764,87.3607,80,7.35124,3.75042,0.762208,192.84,21.0312,0.979198,True,3.22027,0.742216,191.283
heuristic,7,0,4,34.3764,87.3607,57.0274,7.35124,3.75042,0.716166,191.909,20.9355,0.968471,True,3.90831,0.716166,191.283
heuristic,7,0,5,39.6264,87.3607,57.0274,7.35124,3.75042,0.669584,192.684,21.0275,0.95792,True,5.05461,0.669584,191.283
heuristic,7,0,6,39.6264,87.3607,57.0274,9.45124,3.75042,0.676917,182.174,19.8864,0.841425,True,6.89673,0.669584,182.174
heuristic,7,0,7,39.6264,87.3607,57.0274,9.45124,4.62542,0.676964,190.758,20.8172,0.816113,True,6.89673,0.669584,182.174
heuristic,7,0,8,39.6264,87.3607,57.0274,9.45124,3,0.675329,175.298,19.1313,0.860895,True,8.2394,0.669584,175.298
heuristic,7,1,9,39.6264,87.3607,57.0274,11.5512,3,0.67858,170.788,18.6356,0.763881,True,9.09446,0.669584,170.788
heuristic,7,1,10,39.6264,87.3607,71.0274,11.5512,3,0.70504,171.13,18.6709,0.772118,True,9.09446,0.669584,170.788
heuristic,7,1,11,39.6264,87.3607,43.0274,11.5512,3,0.647844,170.387,18.5925,0.755412,True,10.3342,0.647844,170.387
heuristic,7,1,12,29.1764,72.7435,57.8031,9.02729,4.38374,0.721247,189.868,20.7063,0.904449,True,10.3342,0.647844,170.387
heuristic,7,1,13,29.1764,90.2435,57.8031,9.02729,4.38374,0.773578,188.887,20.5928,0.852422,True,10.3342,0.647844,170.387
heuristic,7,1,14,29.1764,60,57.8031,9.02729,4.38374,0.664972,190.943,20.8318,0.949689,True,10.3342,0.647844,170.387
heuristic,7,1,15,29.1764,60,57.8031,9.02729,5.25874,0.669415,199.991,21.8128,0.916474,True,10.3342,0.647844,170.387
heuristic,7,1,16,29.1764,60,57.8031,9.02729,3.50874,0.664179,181.8,19.8475,0.980829,True,10.3342,0.647844,170.387
heuristic,7,1,17,29.1764,60,71.8031,9.02729,3.50874,0.692696,182.502,19.9195,0.991521,True,10.3342,0.647844,170.387
heuristic,7,2,18,29.1764,60,43.8031,9.02729,3.50874,0.6344,180.965,19.7599,0.970071,True,10.8226,0.6344,170.387
heuristic,7,2,19,34.4264,60,43.8031,9.02729,3.50874,0.57062,181.532,19.8302,0.952143,True,13.1033,0.57062,170.387
heuristic,7,2,20,34.4264,60,43.8031,11.1273,3.50874,0.576411,175.119,19.1302,0.845927,True,13.5538,0.57062,170.387
heuristic,7,2,21,39.6764,60,43.8031,11.1273,3.50874,0.519248,175.538,19.1779,0.830225,True,15.7335,0.519248,170.387
heuristic,7,2,22,39.6764,60,57.8031,11.1273,3.50874,0.552197,176.507,19.2835,0.8454,True,15.7335,0.519248,170.387
heuristic,7,2,23,39.6764,60,40,11.1273,3.50874,0.510722,175.27,19.1486,0.826311,True,16.1071,0.510722,170.387
heuristic,7,2,24,34.1881,62.1971,41.4272,9.08933,4.16552,0.586409,187.583,20.485,0.918697,True,16.1071,0.510722,170.387
heuristic,7,2,25,34.1881,62.1971,41.4272,11.1893,4.16552,0.589451,179.739,19.6332,0.821844,True,16.1071,0.510722,170.387
heuristic,7,2,26,39.4381,62.1971,41.4272,11.1893,4.16552,0.539436,180.2,19.6893,0.806531,True,16.1071,0.510722,170.387
heuristic,7,3,27,39.4381,62.1971,41.4272,11.1893,5.04052,0.6331,187.461,20.4772,0.786473,True,16.1071,0.510722,170.387
heuristic,7,3,28,39.4381,62.1971,41.4272,11.1893,3.29052,0.528478,173.53,18.9545,0.824379,True,16.3039,0.510722,170.387
heuristic,7,3,29,39.4381,62.1971,55.4272,11.1893,3.29052,0.561288,174.356,19.0448,0.838832,True,16.3039,0.510722,170.387
heuristic,7,3,30,39.4381,62.1971,40,11.1893,3.29052,0.525246,173.445,18.9451,0.82297,True,16.32,0.510722,170.387
heuristic,7,3,31,39.4381,79.6971,40,11.1893,3.29052,0.612753,172.936,18.8801,0.780884,True,16.3379,0.510722,170.387
heuristic,7,3,32,39.4381,60,40,11.1893,3.29052,0.512346,173.525,18.9549,0.828598,True,16.3604,0.510722,170.387
heuristic,7,3,33,40,60,40,11.1893,3.29052,0.506591,173.561,18.9587,0.826866,True,16.5438,0.506591,170.387
heuristic,7,3,34,40,60,40,12,3.29052,0.508711,171.99,18.7857,0.793112,True,16.7299,0.506591,170.387
heuristic,7,3,35,40,60,40,9.08933,3.29052,0.499856,179.373,19.5947,0.932015,True,16.9853,0.499856,170.387
