strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,8,0,0,2.44033,13.1529,0.836691,71.3461,0.863885,0.614906,185.913,20.23,0.847003,29.5023,71.9953,5.47374,4.57982,196.864,0.871443,0.100929,65.4703,8.59565,208.135,179.805,4.08,True,True,0.00525487,0.863885,185.913,0.100929
lhs,8,0,1,2.87993,8.55886,0.371521,69.5858,0.767257,0.612984,185.332,20.23,0.886367,26.1608,75.3412,8.80272,3.27039,161.989,0.77456,0.189866,98.25,8.90467,208.164,159.715,4.08,True,True,0.0143835,0.767257,185.332,0.100929
lhs,8,0,2,2.69972,16.3041,0.467753,41.9365,0.720489,0.609427,184.257,20.23,1.15001,36.2077,97.7507,5.99547,2.8044,402.599,0.719198,0.242056,179.74,16.9336,208.394,150.146,4.06,False,True,0.0143835,0.767257,185.332,0.100929
lhs,8,0,3,3.98234,16.7801,0.383077,65.0856,0.625944,0.611861,184.993,20.23,1.21792,25.9957,103.524,6.16945,2.36337,219.782,0.623386,0.314175,114.276,10.8098,208.213,130.329,4.06,False,True,0.0143835,0.767257,185.332,0.100929
lhs,8,0,4,1.96272,5.52189,0.757328,47.059,0.89181,0.614563,185.809,20.23,0.508103,22.0045,43.1887,7.82137,5.92334,65.6969,0.915426,0.066434,36.5147,26.861,208.372,185.829,4.06,True,True,0.0144086,0.767257,185.332,0.066434
lhs,8,0,5,3.0377,13.0925,0.743122,43.0171,0.820267,0.614172,185.691,20.23,0.917053,25.6607,77.9495,5.95374,4.42436,161.25,0.824537,0.110762,55.1355,7.66701,208.151,170.74,4.06,True,True,0.0178589,0.767257,185.332,0.066434
lhs,8,0,6,3.83476,17.155,0.520469,52.8963,0.659007,0.612892,185.304,20.23,1.17311,26.0028,99.7143,5.81256,3.02526,211.81,0.658691,0.212211,87.317,8.92281,208.166,137.183,4.06,True,True,0.0256666,0.659007,185.304,0.066434
lhs,8,0,7,2.81976,12.2399,0.331346,77.5299,0.65986,0.60988,184.394,20.23,1.06928,32.2327,90.8885,7.42559,2.46044,296.655,0.662168,0.292945,172.093,13.7416,208.319,137.461,4.08,False,True,0.0256666,0.659007,185.304,0.066434
lhs,8,0,8,2.29476,9.69286,0.563035,54.038,0.820165,0.612695,185.245,20.23,0.831723,30.8078,70.6965,7.29367,4.10659,210.799,0.817585,0.12971,92.9182,10.5076,208.259,170.807,4.08,True,True,0.0256727,0.659007,185.245,0.066434
lhs,8,1,9,1.54349,15.4744,0.65987,56.6091,0.691475,0.607999,183.825,20.23,0.95626,52.6614,81.2821,5.25266,3.46608,708.156,0.690584,0.164658,232.35,25.096,208.599,144.241,4.06,False,True,0.0256727,0.659007,185.245,0.066434
lhs,8,1,10,3.1952,9.91848,0.879838,55.4236,0.861643,0.615459,186.08,20.23,0.725525,19.3007,61.6696,6.21765,5.47052,72.1717,0.873231,0.0715371,25.8383,13.2744,208.09,179.299,4.08,True,True,0.0265814,0.659007,185.245,0.066434
lhs,8,1,11,3.72535,6.29546,0.254681,62.9877,0.690643,0.613396,185.457,20.23,0.804039,18.3455,68.3433,10.856,2.76481,72.2613,0.688195,0.261721,78.0371,7.99978,208.123,143.739,4.08,False,True,0.0265814,0.659007,185.245,0.066434
lhs,8,1,12,2.99431,16.0088,0.815756,63.8778,0.806742,0.614664,185.84,20.23,0.983481,27.9182,83.5959,5.22186,4.25977,204.696,0.811067,0.113459,61.1151,6.76872,208.109,167.891,4.08,True,True,0.0276087,0.659007,185.245,0.066434
