strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,2,0,0,3.65393,6.37093,0.25344,44.3423,0.731184,0.612696,185.245,20.23,0.813175,18.9166,69.1199,10.8493,2.74964,77.7032,0.733214,0.272775,91.2766,9.3053,208.171,152.211,4.08,False,True,0,inf,inf,inf
lhs,2,0,1,2.41833,9.91535,0.561335,59.9387,0.817004,0.613366,185.448,20.23,0.847849,29.8004,72.0672,7.26824,4.07992,201.063,0.823033,0.129647,87.0163,9.32819,208.21,170.109,4.08,True,True,0.0116841,0.817004,185.448,0.129647
lhs,2,0,2,1.71952,9.20095,0.758106,48.7222,0.830624,0.611954,185.021,20.23,0.681195,33.6732,57.9016,6.293,4.77076,206.257,0.827538,0.100725,91.7685,17.4241,208.408,173.109,4.04,True,True,0.0134747,0.817004,185.021,0.100725
lhs,2,0,3,3.80126,14.0114,0.594023,79.2965,0.784432,0.61519,185.999,20.23,1.04448,23.3556,88.7806,6.33633,3.76392,152.142,0.775389,0.135181,49.532,5.12939,208.007,163.168,4.08,True,True,0.0183331,0.784432,185.021,0.100725
lhs,2,0,4,2.22762,12.5248,0.279785,43.1253,0.604111,0.609113,184.162,20.23,1.10119,42.0185,93.6013,7.47328,2.09091,519.173,0.600876,0.361931,300.97,30.8435,208.597,126.016,4.06,False,True,0.0183331,0.784432,185.021,0.100725
lhs,2,0,5,3.72769,5.92183,0.381644,54.6938,0.811259,0.615048,185.956,20.23,0.727277,16.5836,61.8186,10.4391,3.98403,53.4107,0.807244,0.133283,37.4407,6.46347,208.022,168.76,4.06,True,True,0.0183441,0.784432,185.021,0.100725
lhs,2,0,6,2.19937,10.954,0.852391,77.0069,0.888021,0.615426,186.07,20.23,0.741864,28.6711,63.0584,5.75666,4.90692,162.848,0.888694,0.0889988,60.0618,14.9687,208.131,184.825,4.08,True,True,0.018397,0.784432,185.021,0.0889988
lhs,2,0,7,1.89414,11.6279,0.616631,41.2395,0.82901,0.609842,184.382,20.23,0.872926,39.1727,74.1987,6.38107,3.93477,357.696,0.827571,0.139431,146.494,16.6202,208.443,172.802,4.06,False,True,0.018397,0.784432,185.021,0.0889988
lhs,2,0,8,2.49246,9.50028,0.701029,47.3261,0.834252,0.6141,185.67,20.23,0.761623,25.9735,64.7379,6.81432,4.77703,137.205,0.827012,0.0976388,54.8704,13.4798,208.21,173.7,4.06,True,True,0.0185629,0.784432,185.021,0.0889988
lhs,2,1,9,4.03616,7.74317,0.345146,71.7353,0.759344,0.614973,185.933,20.23,0.870032,18.3225,73.9527,9.55071,3.29639,77.9965,0.749761,0.181316,50.8,5.69454,208.029,157.965,4.08,True,True,0.0211475,0.759344,185.021,0.0889988
lhs,2,1,10,3.52257,5.14307,0.734642,72.7799,0.926447,0.615751,186.169,20.23,0.531272,12.8197,45.1581,8.78038,6.45044,23.3151,0.959484,0.0495862,16.6736,12.4902,207.926,192.632,4.08,True,True,0.0211475,0.759344,185.021,0.0495862
