strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,9,0,0,4.02372,8.82423,0.652099,71.1014,0.863198,0.615881,186.208,20.23,0.78754,16.6366,66.9409,7.58604,4.94685,58.2062,0.85744,0.0796335,21.3747,10.3187,207.987,179.534,4.08,True,True,0.00600577,0.863198,186.208,0.0796335
heuristic,9,0,1,4.02372,8.82423,0.652099,80,0.876684,0.615901,186.214,20.23,0.786771,16.6203,66.8755,7.57862,4.94201,58.0357,0.869715,0.0773068,19.5688,9.57625,207.96,182.315,4.08,True,True,0.00604265,0.863198,186.208,0.0773068
heuristic,9,0,2,4.02372,8.82423,0.885432,80,0.903345,0.615726,186.161,20.23,0.690233,14.581,58.6698,6.64872,5.88699,39.1867,0.903596,0.0555682,16.6153,9.39583,207.965,187.864,4.08,True,True,0.00604265,0.863198,186.161,0.0555682
heuristic,9,0,3,4.4,8.82423,0.885432,80,0.901322,0.615726,186.161,20.23,0.696158,13.4485,59.1734,6.70579,5.93752,33.6221,0.898838,0.0543931,16.2631,8.65437,207.958,187.437,4.08,True,True,0.00604265,0.863198,186.161,0.0543931
heuristic,9,0,4,4.4,13.4909,0.885432,80,0.86762,0.615839,186.195,20.23,0.894122,17.2728,76.0003,5.63345,4.98804,71.2346,0.859318,0.0741502,19.2808,8.26685,207.965,180.434,4.08,True,True,0.0061424,0.863198,186.161,0.0543931
heuristic,9,0,5,4.4,5,0.885432,80,0.938958,0.61588,186.208,20.23,0.488085,9.42892,41.4873,8.29745,7.34683,11.5875,0.983157,0.0392963,17.4693,8.33106,207.843,195.156,4.08,True,True,0.0061424,0.863198,186.161,0.0392963
heuristic,9,0,6,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,0.0061424,0.863198,186.161,0.0382891
heuristic,9,0,7,4.4,9.66667,0.916667,80,0.896713,0.61573,186.162,20.23,0.723538,13.9774,61.5007,6.36214,5.83196,37.7472,0.892812,0.0559236,16.2936,8.77823,207.965,186.484,4.08,True,True,0.0061424,0.863198,186.161,0.0382891
heuristic,9,0,8,4.4,5,0.916667,66,0.935339,0.615778,186.177,20.23,0.479767,9.26823,40.7802,8.15605,7.47638,11.0051,0.982239,0.0397429,17.7999,10.7213,207.873,194.432,4.08,True,True,0.0061424,0.863198,186.161,0.0382891
heuristic,9,1,9,3.385,5,0.916667,80,0.926848,0.615792,186.181,20.23,0.466551,11.7155,39.6569,7.93137,7.27043,17.0997,0.980641,0.0392176,19.0451,10.5776,207.799,192.598,4.1,True,True,0.0061424,0.863198,186.161,0.0382891
