strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,1,0,0,3.87544,15.3887,0.488071,57.8348,0.661225,0.61332,185.434,20.23,1.13849,24.9706,96.7719,6.2885,3.06923,189.564,0.653799,0.206038,80.3098,8.23326,208.141,137.628,4.06,True,True,0.0181115,0.661225,185.434,0.206038
lhs,1,0,1,3.16655,7.43581,0.88282,77.3231,0.911028,0.615687,186.149,20.23,0.606203,16.2724,51.5272,6.92961,6.1176,42.8636,0.931193,0.0535257,18.4129,12.9578,207.99,189.485,4.08,True,True,0.0181115,0.661225,185.434,0.0535257
lhs,1,0,2,2.5835,11.2861,0.847157,72.7354,0.879176,0.6157,186.153,20.23,0.775861,25.5266,65.9482,5.84332,4.95021,135.002,0.887476,0.0851752,45.4708,13.6206,208.095,182.952,4.06,True,True,0.0197263,0.661225,185.434,0.0535257
lhs,1,0,3,4.05122,13.9672,0.68883,73.9406,0.815925,0.615571,186.114,20.23,1.00437,21.073,85.3713,6.11225,4.2103,119.101,0.807115,0.108105,35.2903,5.44028,207.99,169.705,4.06,True,True,0.0259206,0.661225,185.434,0.0535257
lhs,1,0,4,4.22809,13.7396,0.820306,69.7085,0.84041,0.615729,186.162,20.23,0.931516,18.7269,79.1789,5.76283,4.72728,87.2346,0.83284,0.0859315,25.5579,8.48478,207.994,174.8,4.08,True,True,0.0267802,0.661225,185.434,0.0535257
lhs,1,0,5,4.09789,7.11837,0.574348,60.0214,0.857001,0.615614,186.127,20.23,0.72719,15.0837,61.8111,8.68333,4.98725,44.1804,0.854013,0.0820946,20.5842,8.87728,207.998,178.254,4.08,True,True,0.0269065,0.661225,185.434,0.0535257
lhs,1,0,6,3.51698,12.5093,0.425162,79.6923,0.700381,0.613395,185.456,20.23,1.0572,25.5509,89.8618,7.18358,3.05419,184.305,0.696553,0.202945,84.8981,7.363,208.106,145.754,4.08,True,True,0.0272639,0.661225,185.434,0.0535257
lhs,1,0,7,2.1315,6.12225,0.610814,63.2046,0.851642,0.615016,185.946,20.23,0.603199,24.0543,51.2719,8.37468,5.11537,93.2001,0.859023,0.0856851,49.9761,18.5406,208.207,177.318,4.06,True,True,0.0272652,0.661225,185.434,0.0535257
lhs,1,0,8,2.497,5.45308,0.534944,50.0919,0.845308,0.614868,185.902,20.23,0.605219,20.6022,51.4436,9.43386,5.04659,68.5973,0.840848,0.0886071,39.2864,17.7326,208.168,175.966,4.06,True,True,0.0272652,0.661225,185.434,0.0535257
lhs,1,1,9,2.94681,8.13756,0.445197,72.1529,0.825242,0.614729,185.86,20.23,0.826987,23.8542,70.2939,8.6382,3.84571,125.66,0.832505,0.139712,65.061,6.53716,208.07,171.708,4.08,True,True,0.0272652,0.661225,185.434,0.0535257
lhs,1,1,10,2.25389,8.38791,0.405686,67.4888,0.806896,0.611526,184.891,20.23,0.840525,31.6983,71.4446,8.51757,3.45546,225.524,0.812393,0.175917,130.924,11.7585,208.278,168.059,4.06,True,True,0.0275093,0.661225,184.891,0.0535257
lhs,1,1,11,2.9629,9.25574,0.499798,63.6077,0.807864,0.614463,185.779,20.23,0.864576,24.8031,73.489,7.93983,3.96831,142.031,0.815119,0.132871,64.6327,7.05103,208.103,168.119,4.08,True,True,0.0278563,0.661225,184.891,0.0535257
lhs,1,1,12,4.30753,15.8075,0.366976,78.0143,0.687619,0.612554,185.202,20.23,1.19993,23.6781,101.994,6.45225,2.36782,179.647,0.684692,0.30749,94.6606,8.70389,208.154,143.131,4.06,False,True,0.0278563,0.661225,184.891,0.0535257
lhs,1,1,13,3.09568,11.3695,0.635346,45.4649,0.814395,0.614192,185.697,20.23,0.902728,24.7868,76.7319,6.74893,4.2879,148.104,0.818444,0.117215,55.7814,7.3567,208.137,169.506,4.06,True,True,0.0278803,0.661225,184.891,0.0535257
lhs,1,1,14,2.80055,5.79212,0.733768,52.809,0.863907,0.615068,185.962,20.23,0.559023,16.967,47.517,8.20373,6.01963,42.9743,0.881493,0.0606642,20.4376,16.867,208.116,179.792,4.08,True,True,0.0284938,0.661225,184.891,0.0535257
lhs,1,1,15,3.25015,10.1826,0.719524,56.9779,0.837872,0.615257,186.019,20.23,0.808616,21.1475,68.7324,6.75001,4.85679,96.5668,0.842028,0.0893854,34.9566,9.23268,208.076,174.341,4.06,True,True,0.0285413,0.661225,184.891,0.0535257
lhs,1,1,16,1.83547,9.71042,0.264533,61.5119,0.613106,0.608345,183.929,20.23,0.956621,44.3008,81.3128,8.37377,2.21514,501.34,0.614819,0.324231,308.045,31.5273,208.649,127.924,4.06,False,True,0.0285413,0.661225,184.891,0.0535257
lhs,1,1,17,3.61015,5.01346,0.358324,65.0198,0.836725,0.615342,186.045,20.23,0.663274,15.6166,56.3783,11.2454,4.02949,43.1953,0.83551,0.128048,34.1199,7.00673,207.991,174.031,4.08,True,True,0.0285413,0.661225,184.891,0.0535257
lhs,1,2,18,4.32793,17.436,0.646491,55.5283,0.737031,0.614706,185.853,20.23,1.13593,22.3096,96.5543,5.53763,3.58003,150.975,0.728838,0.154135,51.4288,6.18679,208.066,153.351,4.06,True,True,0.0319725,0.661225,184.891,0.0535257
lhs,1,2,19,3.45964,8.73367,0.771725,55.6828,0.863188,0.615513,186.097,20.23,0.720616,17.7049,61.2524,7.01336,5.41239,60.3195,0.869345,0.0725495,23.1514,12.2351,208.056,179.591,4.08,True,True,0.0319794,0.661225,184.891,0.0535257
lhs,1,2,20,3.38014,11.9461,0.550583,40.8759,0.794462,0.61385,185.594,20.23,0.983519,24.7325,83.5991,6.99803,3.853,160.652,0.799747,0.142839,65.5383,7.8392,208.142,165.361,4.06,True,True,0.0321307,0.661225,184.891,0.0535257
lhs,1,2,21,3.68859,13.1249,0.586565,46.4839,0.765062,0.614323,185.737,20.23,1.01855,23.4715,86.5767,6.59636,3.8692,149.842,0.763548,0.138943,55.9367,6.90314,208.102,159.211,4.06,True,True,0.0326296,0.661225,184.891,0.0535257
lhs,1,2,22,2.67811,7.84565,0.385346,44.246,0.830516,0.612053,185.051,20.23,0.840638,26.6808,71.4542,9.10749,3.50953,159.8,0.831353,0.1743,102.616,10.8402,208.244,172.95,4.08,True,True,0.0326296,0.661225,184.891,0.0535257
lhs,1,2,23,1.54863,14.9978,0.837732,48.4209,0.754432,0.609084,184.153,20.23,0.851078,46.7131,72.3416,4.82347,4.04077,495.925,0.751903,0.130835,171.462,20.9367,208.541,157.33,4.06,False,True,0.0326296,0.661225,184.891,0.0535257
lhs,1,2,24,2.05536,14.3951,0.520733,74.7497,0.78123,0.608814,184.071,20.23,1.0263,42.443,87.2354,6.06007,3.15568,493.69,0.785073,0.196361,196.618,15.567,208.402,162.81,4.06,False,True,0.0326296,0.661225,184.891,0.0535257
lhs,1,2,25,3.78344,16.3218,0.326531,47.0754,0.541798,0.610849,184.687,20.23,1.22819,27.593,104.396,6.39615,2.08854,249.709,0.541818,0.392122,157.309,15.1534,208.305,112.859,4.06,False,True,0.0326296,0.661225,184.891,0.0535257
lhs,1,2,26,1.59584,12.2808,0.702895,66.4486,0.789579,0.609798,184.369,20.23,0.822827,43.8266,69.9403,5.69508,4.00305,422.04,0.79705,0.136457,169.271,16.727,208.454,164.591,4.06,False,True,0.0326296,0.661225,184.891,0.0535257
lhs,1,3,27,3.27253,17.1321,0.874873,54.3631,0.789446,0.614624,185.828,20.23,1.00019,25.9786,85.016,4.96237,4.34144,180.253,0.789243,0.110276,52.7197,6.6341,208.108,164.29,4.06,True,True,0.0333158,0.661225,184.891,0.0535257
lhs,1,3,28,2.4459,13.2359,0.755595,52.0793,0.813357,0.613259,185.415,20.23,0.892393,31.0125,75.8534,5.73089,4.33023,229.191,0.807631,0.115793,79.5075,9.48368,208.235,169.37,4.08,True,True,0.0333158,0.661225,184.891,0.0535257
lhs,1,3,29,1.95303,10.77,0.274723,76.1601,0.660746,0.608129,183.864,20.23,0.996043,43.35,84.6637,7.86104,2.15961,499.834,0.664004,0.340998,306.815,26.2921,208.596,137.829,4.06,False,True,0.0333158,0.661225,184.891,0.0535257
lhs,1,3,30,3.94997,10.2446,0.903213,41.8167,0.858789,0.615317,186.038,20.23,0.747299,16.0812,63.5204,6.2004,5.60029,51.6061,0.866762,0.0700633,19.3393,9.96331,208.021,178.646,4.08,True,True,0.0333705,0.661225,184.891,0.0535257
lhs,1,3,31,2.75277,18.1971,0.47019,68.6631,0.650917,0.609795,184.368,20.23,1.19009,36.7477,101.158,5.559,2.61379,429.151,0.650476,0.261402,178.373,15.1127,208.352,135.62,4.06,False,True,0.0333705,0.661225,184.891,0.0535257
lhs,1,3,32,2.36325,15.254,0.799758,42.6926,0.8322,0.612103,185.066,20.23,0.939725,33.7995,79.8766,5.23643,4.18788,286.675,0.832025,0.123884,95.9128,11.3812,208.299,173.347,4.08,False,True,0.0333705,0.661225,184.891,0.0535257
lhs,1,3,33,2.14672,6.56494,0.309423,59.1564,0.791699,0.609937,184.411,20.23,0.772844,30.6009,65.6918,10.0065,3.09623,193.255,0.791971,0.216015,158.576,15.2324,208.371,164.967,4.06,True,True,0.0333705,0.661225,184.411,0.0535257
lhs,1,3,34,1.77413,17.6231,0.663155,49.444,0.724669,0.608251,183.901,20.23,1.03906,49.7821,88.32,5.01161,3.32347,687.631,0.723094,0.175823,221.694,23.4342,208.56,151.137,4.06,False,True,0.0333705,0.661225,184.411,0.0535257
lhs,1,3,35,1.73546,16.6709,0.301614,70.9637,0.505249,0.610087,184.456,20.23,1.17409,57.5049,99.7973,5.9863,1.80555,1036.76,0.501568,0.383564,394.49,43.261,208.749,105.47,4.06,False,True,0.0333705,0.661225,184.411,0.0535257
