strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
sobol,0,0,0,3.9667,17.4182,0.491812,54.582,0.63866,0.612722,185.253,20.23,1.19325,25.5695,101.426,5.823,2.86382,208.326,0.632344,0.232499,90.2116,9.1103,208.169,132.949,4.06,False,True,0,inf,inf,inf
sobol,0,0,1,2.78181,11.5185,0.674016,76.9704,0.860232,0.615202,186.003,20.23,0.874512,26.7213,74.3335,6.45343,4.34971,166.744,0.867664,0.108303,57.5188,6.70942,208.054,178.975,4.08,True,True,0.00568675,0.860232,186.003,0.108303
sobol,0,0,2,1.52216,12.1904,0.352652,48.9033,0.542848,0.608572,183.998,20.23,1.01082,56.4459,85.9196,7.04814,2.48554,860.018,0.543599,0.254217,341.133,41.384,208.748,113.319,4.06,False,True,0.00568675,0.860232,186.003,0.108303
sobol,0,0,3,3.41925,6.31669,0.816105,61.4382,0.909714,0.615535,186.103,20.23,0.57455,14.2829,48.8368,7.73139,6.30962,31.2989,0.938852,0.0536537,17.5833,13.0194,207.99,189.211,4.08,True,True,0.00568675,0.860232,186.003,0.0536537
sobol,0,0,4,3.23169,14.1472,0.626772,67.7919,0.777338,0.614491,185.788,20.23,1.02207,26.8826,86.8761,6.14086,3.84892,197.239,0.777056,0.13567,66.2594,6.74896,208.09,161.756,4.08,True,True,0.0180103,0.777338,185.788,0.0536537
sobol,0,0,5,2.04681,8.1726,0.53816,40.0105,0.876012,0.611563,184.902,20.23,0.756063,31.3978,64.2653,7.86351,4.23183,199.033,0.875637,0.125675,103.707,12.6396,208.348,182.516,4.06,True,True,0.0180103,0.777338,184.902,0.0536537
sobol,0,0,6,2.23166,15.612,0.862285,73.1972,0.856185,0.613533,185.498,20.23,0.909621,34.6459,77.3178,4.95245,4.27043,291.563,0.860805,0.116545,94.5089,8.63003,208.196,178.254,4.08,False,True,0.0180103,0.777338,184.902,0.0536537
sobol,0,0,7,4.12876,9.61135,0.304926,55.8943,0.654552,0.613007,185.339,20.23,0.992731,20.4376,84.3821,8.77943,2.67707,110.729,0.648479,0.270362,82.0094,8.51749,208.145,136.242,4.06,False,True,0.0180103,0.777338,184.902,0.0536537
sobol,0,0,8,4.35472,13.2214,0.880342,44.9206,0.829348,0.615358,186.05,20.23,0.886277,17.2993,75.3335,5.69785,5.01606,70.8264,0.827926,0.0838381,24.1783,8.55192,208.023,172.523,4.08,True,True,0.0204014,0.777338,184.902,0.0536537
sobol,0,1,9,2.4583,5.75852,0.281295,67.2965,0.792294,0.611601,184.914,20.23,0.732519,25.3281,62.2641,10.8125,3.04151,125.485,0.7919,0.224701,126.793,11.4408,208.252,164.997,4.06,True,True,0.0204014,0.777338,184.902,0.0536537
