seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
6,1,14,4.4,18.3333,0.916667,53.7677,0.798824,0.615285,186.028,20.23,1.04485,20.1845,88.8119,4.84429,4.4406,113.673,0.792579,0.101495,32.5741,5.76239,208.03,166.179,4.08,True,0.0183211,0.798824,185.858,0.0417394
6,1,15,4.4,10.552,0.698594,41.5878,0.827004,0.615351,186.048,20.23,0.859415,16.6023,73.0502,6.92286,4.83627,63.2571,0.823475,0.0909618,24.5881,8.99398,208.017,172.031,4.08,True,0.0184201,0.798824,185.858,0.0417394
6,1,16,4.4,10.4782,0.690187,73.96,0.857845,0.615784,186.179,20.23,0.858401,16.5827,72.9641,6.9634,4.80605,63.0336,0.850009,0.0818737,20.9468,8.94292,207.973,178.408,4.08,True,0.018433,0.798824,185.858,0.0417394
6,1,17,3.22101,5,0.566477,46.8342,0.863172,0.615293,186.03,20.23,0.576764,15.2204,49.025,9.805,5.55431,35.6794,0.882271,0.0717495,19.7681,13.9076,208.054,179.586,4.08,True,0.0185863,0.798824,185.858,0.0417394
6,2,18,4.4,8.42218,0.915995,40,0.885005,0.615281,186.027,20.23,0.666063,12.8671,56.6153,6.72217,6.15747,29.4474,0.901969,0.0591319,16.7431,11.0644,207.961,184.047,4.08,True,0.018668,0.798824,185.858,0.0417394
6,2,19,4.4,12.8149,0.916667,40,0.839111,0.615371,186.054,20.23,0.855137,16.5197,72.6867,5.67206,5.19939,62.3173,0.838997,0.0797245,22.0345,9.84499,208.014,174.547,4.08,True,0.0187738,0.798824,185.858,0.0417394
6,2,20,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,0.0187738,0.798824,185.858,0.0382891
6,2,21,4.4,5,0.80145,40,0.899955,0.615486,186.089,20.23,0.512646,9.90339,43.5749,8.71498,6.98462,13.4262,0.948386,0.0473188,16.5436,11.3754,207.955,187.15,4.08,True,0.0187738,0.798824,185.858,0.0382891
6,2,22,4.4,15.1404,0.916667,80,0.860616,0.61578,186.178,20.23,0.939654,18.1524,79.8706,5.27532,4.83571,82.6809,0.851912,0.0787723,21.3671,7.81674,207.962,178.976,4.08,True,0.0187763,0.798824,185.858,0.0382891
6,2,23,4.4,11.6902,0.916667,80,0.881839,0.615879,186.207,20.23,0.810019,15.6481,68.8516,5.88967,5.39886,52.9648,0.874886,0.063856,15.6508,8.69994,207.971,183.397,4.08,True,0.0187957,0.798824,185.858,0.0382891
6,2,24,4.4,15.888,0.916667,40,0.811748,0.615269,186.023,20.23,0.966126,18.6638,82.1207,5.16872,4.73799,89.8675,0.806221,0.0941878,28.557,8.54141,208.033,168.87,4.08,True,0.0189071,0.798824,185.858,0.0382891
6,2,25,1.50001,5,0.52269,40,0.874963,0.611122,184.769,20.23,0.539997,30.5997,45.8998,9.17995,4.79827,135.019,0.870641,0.102599,109.213,21.0239,208.481,182.413,4.04,True,0.0189071,0.798824,184.769,0.0382891
6,2,26,4.4,10.7107,0.916667,40,0.860123,0.615385,186.058,20.23,0.769746,14.8701,65.4284,6.1087,5.59964,45.4511,0.865849,0.0699415,17.8133,10.0892,207.994,178.901,4.08,True,0.018962,0.798824,184.769,0.0382891
6,3,27,4.4,5,0.635636,40,0.889057,0.615369,186.053,20.23,0.566927,10.952,48.1888,9.63776,6.1261,18.1586,0.909345,0.0598271,14.0829,10.9762,207.95,184.879,4.08,True,0.018962,0.798824,184.769,0.0382891
6,3,28,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,0.018962,0.798824,184.769,0.0382891
6,3,29,4.4,14.5604,0.916667,40,0.823315,0.615327,186.041,20.23,0.919969,17.7721,78.1973,5.37055,4.923,77.5926,0.819824,0.0878985,25.7005,9.2106,208.025,171.27,4.08,True,0.0190149,0.798824,184.769,0.0382891
6,3,30,4.4,5,0.916667,59.909,0.927961,0.615756,186.17,20.23,0.47979,9.26867,40.7822,8.15643,7.47673,11.0067,0.978997,0.0405226,17.7825,11.0057,207.894,192.918,4.08,True,0.0190149,0.798824,184.769,0.0382891
6,3,31,4.26125,5.62357,0.603953,40,0.873823,0.615379,186.056,20.23,0.62077,12.3826,52.7654,9.38291,5.66684,25.417,0.884556,0.0690153,14.2802,9.72395,207.974,181.732,4.08,True,0.0190223,0.798824,184.769,0.0382891
6,3,32,4.4,6.82924,0.916667,40,0.898859,0.615406,186.064,20.23,0.584771,11.2967,49.7056,7.27835,6.67182,19.9278,0.931928,0.0512519,17.261,11.6134,207.945,186.913,4.08,True,0.0190223,0.798824,184.769,0.0382891
6,3,33,3.92079,6.78741,0.609662,40,0.856008,0.615328,186.041,20.23,0.690007,14.9589,58.6506,8.64108,5.26814,41.2306,0.858939,0.0793548,19.9273,10.5503,208.013,178.061,4.08,True,0.0190238,0.798824,184.769,0.0382891
6,3,34,4.4,16.8582,0.916667,40,0.803467,0.615224,186.009,20.23,0.998299,19.2853,84.8554,5.03348,4.61403,99.1479,0.796603,0.0988807,30.7531,7.92616,208.038,167.152,4.08,True,0.0190455,0.798824,184.769,0.0382891
6,3,35,4.4,18.0319,0.916667,40,0.793465,0.615166,185.992,20.23,1.0356,20.0058,88.0257,4.88167,4.47487,110.681,0.785197,0.104569,33.4596,7.17543,208.045,165.077,4.06,True,0.0200087,0.793465,184.769,0.0382891
