seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
3,1,12,4.4,12.9755,0.675919,49.5857,0.796312,0.615209,186.005,20.23,0.978969,18.9119,83.2124,6.41303,4.33469,93.4993,0.790984,0.108764,32.4393,5.70615,208.028,165.656,4.08,True,0.0255671,0.746538,184.986,0.0382891
3,1,13,4.4,12.2792,0.697599,78.5662,0.849782,0.615711,186.156,20.23,0.935894,18.0798,79.551,6.47851,4.5194,81.6923,0.840674,0.0911724,24.3416,7.83758,207.96,176.721,4.08,True,0.0255671,0.746538,184.986,0.0382891
3,1,14,2.98484,5,0.829255,78.8221,0.916304,0.615714,186.157,20.23,0.483393,13.7657,41.0884,8.21768,6.81455,24.4604,0.943537,0.0444429,18.9782,12.9867,207.878,190.479,4.08,True,0.0255671,0.746538,184.986,0.0382891
3,1,15,4.4,5,0.890914,54.6409,0.920209,0.615719,186.159,20.23,0.486808,9.40425,41.3787,8.27574,7.37297,11.4967,0.971417,0.0420331,17.554,10.7739,207.914,191.325,4.08,True,0.0255671,0.746538,184.986,0.0382891
3,1,16,4.4,14.2371,0.618259,71.9324,0.798912,0.615469,186.084,20.23,1.054,20.3614,89.59,6.29272,3.89053,116.687,0.789156,0.125831,37.5069,4.84,207.998,166.172,4.06,True,0.0255671,0.746538,184.986,0.0382891
3,1,17,1.5,16.5059,0.686713,80,0.808578,0.606937,183.504,20.23,0.958827,54.3335,81.5003,4.93765,3.39075,755.866,0.810758,0.174334,262.543,20.517,208.555,168.633,4.06,False,0.0255671,0.746538,184.986,0.0382891
3,2,18,4.4,10.4294,0.916667,40,0.863066,0.615385,186.058,20.23,0.757646,14.6364,64.3999,6.17487,5.6603,43.3412,0.869824,0.0686221,17.2649,10.2556,207.991,179.51,4.08,True,0.0258601,0.746538,184.986,0.0382891
3,2,19,4.4,17.5937,0.786002,40,0.77113,0.614993,185.94,20.23,1.08461,20.9527,92.1921,5.24006,4.1187,127.153,0.761394,0.122258,40.2807,6.148,208.059,160.441,4.06,True,0.0262825,0.746538,184.986,0.0382891
3,2,20,4.4,15.6793,0.916667,40,0.813543,0.615279,186.026,20.23,0.959037,18.5268,81.5181,5.1991,4.76584,87.9037,0.808301,0.0932489,28.1405,8.67066,208.031,169.242,4.08,True,0.0267217,0.746538,184.986,0.0382891
3,2,21,4.4,5,0.663095,80,0.920484,0.615829,186.192,20.23,0.55617,10.7442,47.2745,9.4549,6.2695,17.1445,0.927675,0.0502753,14.4715,8.32962,207.917,191.384,4.08,True,0.0267217,0.746538,184.986,0.0382891
3,2,22,4.4,11.0457,0.512296,40,0.773859,0.614964,185.931,20.23,0.980702,18.9454,83.3597,7.54681,3.8662,93.9966,0.767658,0.139823,41.4704,6.13232,208.054,161.004,4.06,True,0.0267217,0.746538,184.986,0.0382891
3,2,23,4.4,5,0.525559,40,0.870621,0.615418,186.068,20.23,0.607249,11.7309,51.6162,10.3232,5.42547,22.3152,0.877011,0.0749064,14.4131,9.67826,207.969,181.062,4.08,True,0.0267217,0.746538,184.986,0.0382891
3,2,24,4.4,12.4099,0.80022,40,0.825314,0.61534,186.044,20.23,0.892306,17.2377,75.846,6.11172,4.89072,70.8016,0.821515,0.0892055,25.1643,9.25365,208.021,171.683,4.08,True,0.0268135,0.746538,184.986,0.0382891
3,2,25,4.4,10.2209,0.916667,80,0.892171,0.615757,186.17,20.23,0.748124,14.4524,63.5905,6.22162,5.70315,41.7275,0.88708,0.0580841,16.1198,8.77796,207.968,185.543,4.08,True,0.0268173,0.746538,184.986,0.0382891
3,2,26,4.4,18.3333,0.738962,40,0.750705,0.614772,185.873,20.23,1.12238,21.6823,95.402,5.20374,3.84537,140.902,0.743474,0.139114,46.935,6.36891,208.074,156.202,4.06,True,0.0268173,0.746538,184.986,0.0382891
3,3,27,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,0.0268173,0.746538,184.986,0.0382891
3,3,28,2.89663,5,0.916667,40,0.814098,0.615458,186.08,20.23,0.45778,13.4333,38.9113,7.78226,7.13373,22.0593,0.842046,0.0429472,20.192,18.0423,208.098,169.412,4.06,True,0.0297205,0.746538,184.986,0.0382891
3,3,29,3.7868,14.1523,0.784295,40,0.806533,0.614935,185.922,20.23,0.957202,21.4857,81.3622,5.74904,4.50894,117.998,0.802678,0.105196,38.6899,8.03661,208.075,167.819,4.06,True,0.0297455,0.746538,184.986,0.0382891
3,3,30,3.66725,12.0394,0.895253,40,0.838412,0.615204,186.003,20.23,0.819534,18.9953,69.6604,5.78604,5.17997,78.9635,0.8383,0.0816109,26.8949,10.2483,208.062,174.441,4.08,True,0.0297455,0.746538,184.986,0.0382891
3,3,31,3.67957,14.4754,0.684066,40,0.788261,0.614468,185.781,20.23,1.02159,23.5991,86.8347,5.99877,4.10355,151.927,0.789364,0.12557,51.7309,6.86843,208.106,164.042,4.06,True,0.0297455,0.746538,184.986,0.0382891
3,3,32,1.5,5,0.916667,80,0.933101,0.616052,186.26,20.23,0.40948,23.2039,34.8058,6.96117,6.38107,58.874,0.975172,0.0598142,47.0953,27.0069,208.286,194.352,4.06,True,0.0297455,0.746538,184.986,0.0382891
3,3,33,3.71513,14.8753,0.653579,40,0.776118,0.614272,185.722,20.23,1.04916,24.0042,89.1787,5.9951,3.91828,161.43,0.776934,0.136761,57.0516,7.14618,208.114,161.521,4.06,True,0.0297455,0.746538,184.986,0.0382891
3,3,34,3.76324,13.7214,0.824453,40,0.815766,0.615049,185.956,20.23,0.920035,20.7808,78.203,5.69934,4.69884,106.095,0.808456,0.0974684,34.7542,9.39384,208.07,169.736,4.06,True,0.0297455,0.746538,184.986,0.0382891
3,3,35,3.00271,5,0.916667,80,0.916416,0.615828,186.192,20.23,0.459744,13.0143,39.0783,7.81565,7.16435,20.7936,0.954635,0.040495,19.8847,12.2557,207.809,190.44,4.1,True,0.0297455,0.746538,184.986,0.0382891
