strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,4,0,0,2.14903,15.9217,0.805995,67.688,0.824278,0.612288,185.122,20.23,0.943963,37.3363,80.2368,5.03946,4.06178,351.387,0.831668,0.128921,115.458,10.7514,208.27,171.673,4.06,False,True,0,inf,inf,inf
lhs,4,0,1,4.02885,18.1939,0.827743,63.1394,0.78556,0.615244,186.015,20.23,1.07484,22.6768,91.3613,5.02154,4.15654,147.596,0.778094,0.11371,41.2818,5.3327,208.033,163.422,4.06,True,True,0.0182531,0.78556,186.015,0.11371
lhs,4,0,2,4.24923,16.28,0.622181,50.5809,0.730592,0.614578,185.814,20.23,1.11426,22.2893,94.7125,5.81771,3.61967,147.826,0.723721,0.153263,52.2815,6.3943,208.076,152.019,4.06,True,True,0.025458,0.730592,185.814,0.11371
lhs,4,0,3,3.80143,12.1152,0.639182,44.0336,0.793054,0.614826,185.889,20.23,0.951213,21.2691,80.8531,6.67369,4.26571,114.907,0.787058,0.116112,41.9186,6.25748,208.071,165.012,4.06,True,True,0.025458,0.730592,185.814,0.11371
lhs,4,0,4,2.87195,8.72999,0.302265,51.5457,0.734003,0.610458,184.568,20.23,0.930644,27.5439,79.1047,9.06126,2.7389,188.541,0.73363,0.261516,142.954,13.5261,208.304,152.896,4.08,False,True,0.025458,0.730592,185.814,0.11371
lhs,4,0,5,1.68489,13.5397,0.571006,76.5184,0.809637,0.607833,183.775,20.23,0.943252,47.5857,80.1764,5.92158,3.38126,570.36,0.813674,0.177183,224.296,17.9227,208.483,168.795,4.06,False,True,0.025458,0.730592,185.814,0.11371
lhs,4,0,6,2.02378,14.0764,0.518514,68.9349,0.759949,0.60887,184.088,20.23,1.01749,42.735,86.4863,6.14405,3.18578,496.208,0.763821,0.193689,197.115,16.7603,208.427,158.394,4.06,False,True,0.025458,0.730592,185.814,0.11371
lhs,4,0,7,3.64681,15.6579,0.444035,45.9543,0.662781,0.611772,184.966,20.23,1.16296,27.1064,98.852,6.31325,2.80331,228.181,0.664846,0.245273,110.848,10.8756,208.226,138.008,4.08,False,True,0.025458,0.730592,185.814,0.11371
lhs,4,0,8,2.55213,12.5622,0.596892,41.1891,0.829037,0.611962,185.023,20.23,0.959394,31.9532,81.5485,6.49157,3.87477,261.573,0.82931,0.142856,101.933,11.3073,208.279,172.671,4.08,False,True,0.025458,0.730592,185.814,0.11371
lhs,4,1,9,2.10483,8.45341,0.555999,60.87,0.828865,0.613146,185.381,20.23,0.760361,30.7058,64.6307,7.64552,4.2509,191.439,0.833483,0.122736,92.9431,10.3,208.258,172.618,4.08,True,True,0.025458,0.730592,185.381,0.11371
lhs,4,1,10,3.4581,10.6405,0.672393,49.489,0.815598,0.614981,185.936,20.23,0.858685,21.1065,72.9883,6.85947,4.61226,102.149,0.814756,0.100039,37.8052,8.14599,208.075,169.705,4.06,True,True,0.0265098,0.730592,185.381,0.100039
lhs,4,1,11,4.37085,9.75158,0.857012,74.4861,0.884269,0.615797,186.183,20.23,0.75039,14.5928,63.7832,6.5408,5.60555,42.6713,0.879922,0.061255,15.6949,9.36666,207.98,183.91,4.08,True,True,0.0268304,0.730592,185.381,0.061255
lhs,4,1,12,2.31488,11.1547,0.402973,74.3978,0.767083,0.609699,184.339,20.23,0.976237,35.8464,82.9802,7.43903,2.99772,334.977,0.771189,0.216752,171.691,13.7041,208.338,159.812,4.06,False,True,0.0268304,0.730592,185.381,0.061255
lhs,4,1,13,3.27906,5.91216,0.494069,65.249,0.867054,0.615617,186.128,20.23,0.669744,17.3611,56.9282,9.629,4.75739,53.9054,0.871235,0.0920403,28.9535,11.131,208.017,180.362,4.08,True,True,0.0269681,0.730592,185.381,0.061255
lhs,4,1,14,3.00026,11.5378,0.769029,48.4117,0.822985,0.614698,185.85,20.23,0.838651,23.7598,71.2854,6.17844,4.7514,126.425,0.825306,0.0960722,44.2124,10.1992,208.132,171.289,4.06,True,True,0.027143,0.730592,185.381,0.061255
lhs,4,1,15,2.74864,10.2015,0.751793,68.45,0.867902,0.615569,186.114,20.23,0.778314,24.0689,66.1567,6.48501,4.87538,120.403,0.878404,0.0880527,42.8668,12.3438,208.09,180.602,4.06,True,True,0.0272082,0.730592,185.381,0.061255
lhs,4,1,16,3.56969,13.2196,0.285047,72.8976,0.580767,0.610975,184.725,20.23,1.1408,27.1643,96.9679,7.33515,2.09086,224.788,0.580175,0.379294,149.516,13.3113,208.277,120.961,4.08,False,True,0.0272082,0.730592,185.381,0.061255
lhs,4,1,17,2.39607,5.40087,0.356787,45.4681,0.875379,0.612602,185.217,20.23,0.677594,24.0375,57.5955,10.6641,3.80482,104.548,0.875926,0.155099,89.3635,10.2605,208.231,182.282,4.08,True,True,0.0272082,0.730592,185.217,0.061255
lhs,4,2,18,2.80599,6.99193,0.801157,59.4379,0.877409,0.615387,186.059,20.23,0.603214,18.2728,51.2732,7.3332,5.87504,53.7836,0.894985,0.0625153,23.1133,16.847,208.115,182.602,4.08,True,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,19,4.23314,12.8889,0.332838,58.1059,0.645809,0.612422,185.162,20.23,1.12398,22.5691,95.5381,7.41246,2.46715,152.882,0.642102,0.302351,94.955,9.55517,208.177,134.442,4.06,False,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,20,2.70123,11.7982,0.724623,47.223,0.824154,0.613914,185.613,20.23,0.861419,27.1064,73.2206,6.20607,4.49707,169.016,0.821636,0.108101,60.8149,8.78776,208.187,171.578,4.06,True,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,21,3.16464,16.9874,0.609847,54.8699,0.727115,0.612694,185.245,20.23,1.11482,29.9433,94.7597,5.57824,3.40188,266.915,0.730002,0.173391,95.5893,9.58949,208.196,151.383,4.08,False,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,22,1.89767,17.8796,0.544965,71.7963,0.716997,0.607832,183.774,20.23,1.10432,49.4642,93.8669,5.24995,2.86104,721.514,0.721154,0.22226,255.707,21.3999,208.529,149.514,4.06,False,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,23,1.54181,16.8102,0.311711,57.2363,0.422889,0.610597,184.611,20.23,1.17179,64.6007,99.6019,5.92507,1.84691,1305.85,0.421113,0.347008,409.046,57.6312,208.821,88.308,4.06,False,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,24,3.23192,9.22316,0.45491,78.2346,0.809758,0.614928,185.92,20.23,0.890343,23.4162,75.6791,8.20534,3.73269,130.364,0.810485,0.143432,60.225,5.80707,208.033,168.456,4.08,True,True,0.0273834,0.730592,185.217,0.061255
lhs,4,2,25,3.90914,7.90872,0.86678,52.9749,0.89026,0.615374,186.055,20.23,0.650921,14.1536,55.3283,6.99586,6.06387,34.82,0.902878,0.0589467,16.9347,11.6989,207.993,185.168,4.08,True,True,0.0273887,0.730592,185.217,0.0589467
lhs,4,2,26,3.69471,15.1812,0.428154,63.6228,0.624565,0.612368,185.146,20.23,1.15318,26.5298,98.02,6.45665,2.76444,216.737,0.61855,0.244811,101.68,9.62417,208.185,130.025,4.08,False,True,0.0273887,0.730592,185.217,0.0589467
lhs,4,3,27,4.14359,5.26488,0.689038,77.3163,0.920664,0.615791,186.181,20.23,0.562824,11.5456,47.8401,9.08663,6.26104,20.0342,0.931774,0.0510173,15.0988,9.35994,207.923,191.427,4.08,True,True,0.0273887,0.730592,185.217,0.0510173
lhs,4,3,28,2.23248,9.88424,0.734785,53.7432,0.823825,0.613879,185.603,20.23,0.751861,28.6265,63.9082,6.46566,4.75087,164.529,0.822367,0.098767,65.9832,13.0584,208.248,171.56,4.06,True,True,0.0273887,0.730592,185.217,0.0510173
lhs,4,3,29,1.98267,14.5237,0.70367,55.6684,0.787059,0.610613,184.615,20.23,0.941741,40.3738,80.048,5.51156,3.87832,409.92,0.785723,0.141307,142.057,14.8005,208.389,164.015,4.06,False,True,0.0273887,0.730592,185.217,0.0510173
lhs,4,3,30,2.51792,17.3887,0.900953,66.2873,0.823592,0.613901,185.609,20.23,0.963987,32.5423,81.9389,4.7122,4.24547,272.607,0.833784,0.116418,81.9281,8.24102,208.177,171.453,4.08,False,True,0.0273887,0.730592,185.217,0.0510173
lhs,4,3,31,3.37307,6.63147,0.38842,40.4113,0.834073,0.614391,185.757,20.23,0.77264,19.4702,65.6744,9.90344,3.84669,78.2143,0.840212,0.14769,54.6126,7.02298,208.097,173.568,4.06,True,True,0.0273887,0.730592,185.217,0.0510173
lhs,4,3,32,1.62205,7.55075,0.251909,42.2559,0.583671,0.608116,183.86,20.23,0.848653,44.4717,72.1355,9.55343,2.4066,448.195,0.585354,0.288696,318.7,37.2701,208.703,121.814,4.06,False,True,0.0273887,0.730592,185.217,0.0510173
lhs,4,3,33,3.93011,14.869,0.886409,70.2547,0.838997,0.61572,186.159,20.23,0.935164,20.2257,79.489,5.34597,4.73871,102.156,0.832111,0.0863696,28.4466,8.7386,208.004,174.514,4.08,True,True,0.0276817,0.730592,185.217,0.0510173
lhs,4,3,34,3.1061,6.18909,0.378058,78.9558,0.847351,0.615317,186.037,20.23,0.733848,20.0821,62.3771,10.0785,3.81027,79.0305,0.852361,0.140764,52.5957,5.45054,208.004,176.252,4.08,True,True,0.0276817,0.730592,185.217,0.0510173
lhs,4,3,35,1.80277,7.97661,0.486443,61.6274,0.805357,0.610987,184.728,20.23,0.75257,35.4834,63.9685,8.0195,3.90103,253.027,0.803506,0.145164,138.744,14.3945,208.379,167.82,4.06,False,True,0.0276817,0.730592,185.217,0.0510173
