strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,6,0,0,2.66498,12.6506,0.780202,55.1394,0.818886,0.614304,185.731,20.23,0.86638,27.6333,73.6423,5.82123,4.54174,176.662,0.82772,0.104508,60.5045,8.65017,208.17,170.468,4.06,True,True,0.0132444,0.818886,185.731,0.104508
lhs,6,0,1,3.43434,11.8027,0.404179,45.1889,0.722006,0.612228,185.104,20.23,1.04486,25.8603,88.8132,7.52484,3.04138,186.593,0.724803,0.217028,100.804,10.1461,208.208,150.327,4.08,True,True,0.0197654,0.722006,185.104,0.104508
lhs,6,0,2,2.08967,18.2878,0.693486,71.2776,0.783279,0.609564,184.298,20.23,1.05898,43.0754,90.0135,4.92205,3.41338,524.705,0.788284,0.171775,175.026,14.4455,208.371,163.213,4.06,False,True,0.0197654,0.722006,185.104,0.104508
lhs,6,0,3,3.91595,8.71157,0.41987,45.7942,0.77316,0.614563,185.809,20.23,0.897903,19.49,76.3217,8.76096,3.67847,91.0794,0.771246,0.155137,50.2815,6.43073,208.072,160.873,4.06,True,True,0.0225955,0.722006,185.104,0.104508
lhs,6,0,4,2.46279,9.73799,0.789817,63.9639,0.859267,0.615252,186.018,20.23,0.730142,25.1999,62.0621,6.37319,5.03366,123.815,0.870003,0.0851154,46.9548,14.6328,208.158,178.864,4.06,True,True,0.0232407,0.722006,185.104,0.0851154
lhs,6,0,5,3.70501,7.5473,0.320623,68.3364,0.727003,0.614243,185.713,20.23,0.863543,19.8113,73.4011,9.72548,3.11822,90.5065,0.723201,0.205133,66.5384,6.85272,208.078,151.274,4.08,True,True,0.0237897,0.722006,185.104,0.0851154
lhs,6,0,6,2.32493,15.9112,0.87765,73.482,0.85593,0.613904,185.61,20.23,0.917395,33.5401,77.9785,4.90087,4.30125,275.585,0.861122,0.114096,86.955,8.03704,208.171,178.18,4.08,False,True,0.0237897,0.722006,185.104,0.0851154
lhs,6,0,7,2.93875,14.0964,0.257651,44.0898,0.555616,0.610143,184.473,20.23,1.17974,34.1226,100.278,7.11369,1.83285,366.807,0.552207,0.459313,250.251,25.1048,208.475,115.832,4.08,False,True,0.0237897,0.722006,185.104,0.0851154
lhs,6,0,8,1.8691,6.89372,0.278627,40.5119,0.727252,0.60774,183.747,20.23,0.807161,36.7068,68.6087,9.95235,2.77299,290.417,0.7255,0.252826,242.772,24.8783,208.563,151.678,4.06,False,True,0.0237897,0.722006,185.104,0.0851154
lhs,6,1,9,2.95238,5.63852,0.659356,65.1535,0.893562,0.615638,186.135,20.23,0.579017,16.6701,49.2164,8.7286,5.75525,42.9672,0.911283,0.0638791,20.7761,16.2435,208.058,185.912,4.08,True,True,0.0237897,0.722006,185.104,0.0638791
lhs,6,1,10,1.9582,12.081,0.304343,79.037,0.678801,0.60806,183.843,20.23,1.03592,44.9664,88.053,7.28855,2.21822,559.333,0.681308,0.325748,305.529,25.0881,208.584,141.587,4.06,False,True,0.0237897,0.722006,185.104,0.0638791
lhs,6,1,11,3.52776,11.3353,0.860004,60.8458,0.854537,0.615635,186.134,20.23,0.802647,19.3394,68.225,6.01881,5.1762,80.1643,0.854452,0.0769021,26.4318,10.8514,208.051,177.787,4.08,True,True,0.0241936,0.722006,185.104,0.0638791
lhs,6,1,12,2.24311,5.20857,0.63879,57.0082,0.840247,0.615266,186.022,20.23,0.539906,20.4591,45.892,8.81086,5.62829,60.3474,0.844927,0.0710972,33.6441,19.7013,208.222,174.958,4.06,True,True,0.0248916,0.722006,185.104,0.0638791
lhs,6,1,13,2.4828,14.6394,0.524988,77.4978,0.774723,0.610741,184.654,20.23,1.0546,36.1047,89.6407,6.12325,3.21463,367.099,0.778123,0.189457,145.063,11.2635,208.263,161.346,4.06,False,True,0.0248916,0.722006,185.104,0.0638791
lhs,6,1,14,3.76833,6.81785,0.893069,47.2758,0.896652,0.615334,186.043,20.23,0.582883,13.1477,49.545,7.26696,6.4899,26.9062,0.930314,0.0527122,17.7498,12.2003,207.972,186.478,4.08,True,True,0.0248916,0.722006,185.104,0.0527122
lhs,6,1,15,4.28574,13.3175,0.53021,72.6319,0.774153,0.615207,186.004,20.23,1.05776,20.9787,89.9096,6.75123,3.57957,124.313,0.764217,0.149249,45.7933,5.28827,208.017,161.037,4.06,True,True,0.025155,0.722006,185.104,0.0527122
lhs,6,1,16,3.30009,5.89177,0.560911,76.167,0.897329,0.616068,186.265,20.23,0.639683,16.4762,54.373,9.22864,5.17644,46.3712,0.904692,0.0744623,21.2064,12.4407,207.984,186.63,4.08,True,True,0.025155,0.722006,185.104,0.0527122
lhs,6,1,17,2.70934,12.8114,0.698751,51.6292,0.808035,0.613668,185.539,20.23,0.917036,28.7702,77.9481,6.08427,4.25139,202.693,0.803852,0.118877,71.1314,8.50525,208.189,168.224,4.06,True,True,0.0254845,0.722006,185.104,0.0527122
lhs,6,2,18,1.9939,11.0626,0.390786,50.5263,0.732327,0.608281,183.91,20.23,0.974539,41.5447,82.8358,7.48789,2.92616,449.158,0.730973,0.222232,221.901,22.0028,208.52,152.705,4.06,False,True,0.0254845,0.722006,185.104,0.0527122
lhs,6,2,19,2.61178,8.12118,0.910859,66.9096,0.883892,0.615877,186.207,20.23,0.614897,20.0117,52.2663,6.4358,5.8621,65.7568,0.893021,0.0616355,26.2818,17.9131,208.13,183.965,4.08,True,True,0.0255663,0.722006,185.104,0.0527122
lhs,6,2,20,2.15834,10.5579,0.808612,49.9342,0.825002,0.613556,185.505,20.23,0.74455,29.322,63.2868,5.99429,4.84705,170.942,0.817912,0.0955984,66.1434,15.2472,208.283,171.834,4.06,True,True,0.0257022,0.722006,185.104,0.0527122
lhs,6,2,21,1.76387,6.18216,0.585699,61.6759,0.825196,0.6138,185.579,20.23,0.599652,28.8969,50.9704,8.24477,4.82895,133.712,0.830312,0.0994816,78.9253,19.9544,208.313,171.899,4.06,True,True,0.0257022,0.722006,185.104,0.0527122
lhs,6,2,22,4.20055,14.433,0.487872,53.3812,0.694323,0.613957,185.626,20.23,1.11485,22.5594,94.7619,6.56563,3.20318,151.509,0.686237,0.192407,65.1931,7.23744,208.106,144.492,4.06,True,True,0.0289575,0.694323,185.104,0.0527122
lhs,6,2,23,3.0316,10.0878,0.565605,48.6575,0.811873,0.614116,185.674,20.23,0.877034,24.5902,74.5478,7.38991,4.17977,141.615,0.813937,0.123158,58.9288,7.46203,208.136,168.98,4.06,True,True,0.0289575,0.694323,185.104,0.0527122
lhs,6,2,24,3.2654,7.69177,0.457104,56.4447,0.807626,0.614706,185.853,20.23,0.804478,20.941,68.3807,8.89011,4.0637,94.2059,0.807887,0.128258,49.6675,6.38332,208.072,168.044,4.08,True,True,0.0289661,0.694323,185.104,0.0527122
lhs,6,2,25,1.66484,16.7038,0.616928,69.666,0.731358,0.607594,183.702,20.23,1.01983,52.0683,86.6852,5.18955,3.20158,738.315,0.737342,0.188012,251.316,22.1913,208.557,152.53,4.06,False,True,0.0289661,0.694323,185.104,0.0527122
lhs,6,2,26,3.18258,16.1956,0.337309,41.4519,0.597334,0.609886,184.395,20.23,1.21437,32.4334,103.222,6.37344,2.14982,341.119,0.595902,0.371428,199.263,19.0296,208.394,124.481,4.08,False,True,0.0289661,0.694323,185.104,0.0527122
lhs,6,3,27,3.3962,15.6945,0.498384,74.4809,0.683443,0.612829,185.285,20.23,1.13009,28.2839,96.058,6.12051,3.05036,241.414,0.682817,0.203326,96.7283,8.42825,208.148,142.258,4.08,True,True,0.0298475,0.683443,185.104,0.0527122
lhs,6,3,28,4.14344,15.0139,0.729295,42.6929,0.780388,0.614952,185.927,20.23,1.02648,21.0576,87.2508,5.81135,4.23819,121.545,0.769627,0.11616,39.6673,6.08914,208.06,162.368,4.06,True,True,0.0307832,0.683443,185.104,0.0527122
lhs,6,3,29,4.0638,17.2237,0.369448,62.3648,0.620255,0.61174,184.956,20.23,1.23501,25.832,104.976,6.09485,2.25173,220.068,0.618376,0.340148,119.123,11.4796,208.227,129.153,4.06,False,True,0.0307832,0.683443,185.104,0.0527122
lhs,6,3,30,3.61801,17.7968,0.837785,57.9199,0.77744,0.614885,185.907,20.23,1.05082,24.6875,89.3194,5.01884,4.20471,171.021,0.774018,0.114505,48.667,6.05037,208.074,161.765,4.06,True,True,0.0309494,0.683443,185.104,0.0527122
lhs,6,3,31,4.32869,13.5985,0.753577,78.8425,0.847128,0.615694,186.152,20.23,0.960517,18.8611,81.6439,6.00389,4.52439,91.245,0.838011,0.0909948,25.4922,7.83406,207.962,176.171,4.08,True,True,0.0309494,0.683443,185.104,0.0527122
lhs,6,3,32,2.8518,8.49832,0.655953,52.6775,0.837156,0.614949,185.926,20.23,0.744252,22.183,63.2614,7.44399,4.8829,97.7976,0.848335,0.091462,40.5234,11.1601,208.127,174.234,4.06,True,True,0.0309622,0.683443,185.104,0.0527122
lhs,6,3,33,1.5848,10.4245,0.737215,59.7757,0.777954,0.611172,184.784,20.23,0.731561,39.2368,62.1827,5.96504,4.39752,300.751,0.776935,0.116963,131.284,15.4604,208.435,162.153,4.06,False,True,0.0309622,0.683443,185.104,0.0527122
lhs,6,3,34,1.5164,9.11243,0.438607,66.177,0.727958,0.607772,183.756,20.23,0.815867,45.7326,69.3487,7.61034,3.33795,455.658,0.731694,0.182804,232.544,22.7495,208.569,151.829,4.06,False,True,0.0309622,0.683443,185.104,0.0527122
lhs,6,3,35,3.96917,17.1912,0.345408,70.1069,0.620407,0.611558,184.901,20.23,1.2397,26.5484,105.375,6.12958,2.11721,233.326,0.619371,0.368832,130.563,12.0927,208.241,129.194,4.06,False,True,0.0309622,0.683443,185.104,0.0527122
