specimen,n_valid,dv_health,t180_mean,t180_sd,t1000_mean,t1000_sd,out_180_g_mean,out_180_g_sd,in_180_g_mean,in_180_g_sd,in_dv_ms_mean,in_dv_ms_sd,t_second_ms_mean,t_second_ms_sd,e_rebound_mean,e_rebound_sd,fn_hz_mean,fn_hz_sd,zeta_pct_mean,zeta_pct_sd,t_drift_flag,t180_slope_pct_per_drop,t180_e2e_pct,H_mm,R_mm,cable_d_mm,mass_g,spec,strut_d_mm,twist_deg,trial
corny1,20,settled,1.045944913533993,0.0028918559010836,1.2994600871174502,0.0249577201813454,229.9024719302639,2.775676044189566,219.80501498649207,2.706768078877497,5.259245397869501,0.0644886473990318,30.75777777777852,1.560299954403812,0.0286953401899953,0.0017667975111409,371.9857206031464,22.41685604912906,31.145529797444503,1.8628574409450671,False,-0.0006436284516532,-0.03,77.66,17.65,3.88,20.2,5,8.47,40.0,42
corny2,20,settled,1.0846226870626232,0.0029792695844582,1.11032981056218,0.008505506560615,234.2378768647945,1.0758601132282206,215.96498153417733,1.3205115157214515,5.103995581090506,0.1054227388017449,31.775555555556323,0.5012246440378422,0.0305392272447087,0.0008193990861565,356.04195790802544,46.84635748375256,9.529432943415769,2.6670444606174915,False,-0.0221132783594288,-0.21,80.34,18.26,4.02,20.21,1,7.98,40.0,38
corny3,20,settled,1.0704557214791617,0.0013299702073006,1.247908803380651,0.0134274594051811,234.3213988982648,1.2759781342474028,218.89904044353705,1.2206674969661604,5.1967736087166605,0.0283696054084249,30.800000000000743,0.5327840308506113,0.0290607140751418,0.0004713037818422,313.3177568511523,,10.767443930759525,,False,-0.0186926191517218,-0.25,91.52,20.8,4.58,20.15,7,4.99,40.0,44
corny4,20,healthy,1.0474956471197776,0.0024701494601466,1.0763686715328125,0.0171131193794454,235.91243620598357,1.9612015883108465,225.21362896489205,1.4992314526961454,5.360750843899777,0.042985268841098,15.345555555555924,0.2601181229912673,0.0140377130921611,0.0003022862893126,300.8151077200856,6.960782165068422,17.976487299756872,2.402438911583507,False,-0.0321995405500598,-0.38,91.62,20.82,4.58,20.56,3,5.0,40.0,40
corny5,20,healthy,1.087555924669342,0.0099044747427656,1.196980085546443,0.1122522694253371,241.7419329341332,2.970871678989683,222.27468043349856,0.932347117639304,5.28225086169797,0.0547063704716436,29.69777777777849,2.9287772103239327,0.0275622619612133,0.0026434227837333,326.8101236271779,12.06554627900691,11.021648163909717,1.2091457880446244,True,-0.1443653905477651,-1.9,86.47,19.65,4.32,20.58,8,6.89,40.0,45
corny6,20,settled,0.9105953945413616,0.0181088891892213,0.9659902389235706,0.1626752310880961,200.2613347613628,3.836071883142807,219.92748673772132,0.724957521464091,5.190481424061761,0.0296494434367659,20.852222222222725,8.710991404073,0.0196992498656585,0.0082307295685652,375.4612212977594,192.85610530898808,34.26372290070272,16.580611375894335,False,-0.0671498655140695,-0.96,67.12,34.34,2.58,19.45,0,8.98,79.0,37
corny7,20,settled,0.8031138203968776,0.0024850589220593,0.7866193780951869,0.0063719173016625,176.57409449479053,0.8244911409417064,219.86124236408293,0.5545333469332177,5.214587482198394,0.0230472687097094,33.97444444444526,13.524943067064244,0.0319430730808473,0.0127085475639926,418.45816468818725,10.37492931568561,20.43455033718167,2.440309838155996,False,0.0199438502344087,0.16,68.3,34.7,2.6,19.62,2,8.86,80.0,39
corny8,20,settled,0.9535275915651016,0.0024655667298318,0.985552105926432,0.0134454267130395,209.9422390331285,0.5327856770817091,220.17535662247985,0.7041440308073105,5.2414375379672125,0.0212556167161184,63.87777777777932,17.68368725043668,0.0597575660564061,0.0165445869943285,764.1143388539024,2.9396607031457416,4.7718954676112215,0.6645870721771738,False,0.0228322419176323,0.35,65.47,37.09,2.78,19.64,6,9.25,80.0,43
corny9,20,settled,0.8765806710880136,0.0036465483791172,0.8853801244011029,0.0072249556925663,191.15238353349196,1.1353433819025474,218.06572348468652,0.8627740738194221,5.229682763208082,0.0168922508283672,66.33222222222382,12.816550217477875,0.0622126475599774,0.0120468972295191,381.15028155924745,25.217664738492417,21.665952841184108,4.634901290676166,False,-0.0046934146074069,-0.03,67.29,33.42,2.51,19.46,4,8.65,80.0,41
