specimen,n_valid,dv_health,t180_mean,t180_sd,t1000_mean,t1000_sd,out_180_g_mean,out_180_g_sd,in_180_g_mean,in_180_g_sd,in_dv_ms_mean,in_dv_ms_sd,t_second_ms_mean,t_second_ms_sd,e_rebound_mean,e_rebound_sd,fn_hz_mean,fn_hz_sd,zeta_pct_mean,zeta_pct_sd,t_drift_flag,t180_slope_pct_per_drop,t180_e2e_pct,H_mm,R_mm,cable_d_mm,mass_g,spec,strut_d_mm,twist_deg,trial
drran1,20,healthy,1.03259000006491,0.0016495591705116,1.1045216126268813,0.0134166396687978,233.5817647437933,2.7448239298575974,226.21324538105208,2.949688721791085,5.408002897209085,0.0518026234554734,69.13888888889055,0.3043583199587435,0.0626912416632007,0.0005513971763731,302.3217631473501,2.913044206666689,19.11150754941097,1.5864867764461863,False,0.0236180387068908,0.29,62.11,25.88,3.11,19.31,8,8.27,40.0,36
drran2,20,healthy,1.034535479213522,0.0006451619510725,1.130647981658728,0.0034772985748329,231.98216792381345,0.5242098511247693,224.23798915997648,0.4812111908853693,5.353672071955628,0.0120788659224996,44.44000000000107,0.4835165305283044,0.0407019881030858,0.0004576209351893,,,,,False,-0.0020669772790714,-0.03,55.37,23.07,5.08,19.33,5,5.54,40.0,33
drran3,20,healthy,1.038912160653277,0.0011506256746595,1.1486002097800692,0.0584843797450477,233.67916708251207,4.617870719008713,224.92351884394972,4.258020050634889,5.297952863328501,0.0501582888024828,15.35888888888926,0.8575058832855419,0.0142149444455994,0.0007817743595886,260.7967268990241,,21.26584194884775,,False,-0.0159222075792163,-0.2,65.07,20.74,4.14,19.92,3,9.04,40.0,31
drran4,20,settled,1.0343554492868483,0.0016671106351654,1.0815735162596147,0.0079396987016514,224.8472796355345,1.5442795325813925,217.37825989621007,1.306736877918699,5.22370655771164,0.0135217712818731,32.54777777777857,0.1432626364637239,0.0305518650693868,0.0001795259705013,304.5721958810531,0.9963252173650023,27.96120060663428,0.3567962264178433,False,-0.0175412373621113,-0.23,76.5,27.82,3.83,19.92,1,8.35,40.0,29
drran5,20,settled,1.0373325267188342,0.0023535582132952,1.0427000931245418,0.0038625566765478,222.7930358525618,1.378570220231584,214.7744654578784,1.14596910677365,5.204594262582653,0.0543922161520832,17.75111111111154,1.240080115480662,0.0167225551087648,0.0011400558413162,,,,,False,-0.0403891252637441,-0.52,55.75,23.23,5.11,19.88,0,5.58,40.0,28
drran6,20,healthy,1.047081593224621,0.0039571531884352,1.075054971486929,0.0310093529160821,232.63431034734185,1.0165033833232011,222.1738067951586,0.3794289557801081,5.409224334247921,0.015241765961649,18.285555555556,0.7033635343390586,0.0165749571712293,0.0006231486182113,307.8660438905665,,10.68639543357459,,False,-0.0586551233279785,-0.74,52.14,21.72,4.78,19.24,6,8.81,40.0,34
drran7,20,healthy,1.251289971228526,0.0096094267847808,2.937734594076864,0.2016123651032881,279.7407850702172,2.252413827259086,223.56178148458827,0.4772210975952686,5.410977500205667,0.0172281544521413,30.076666666667396,1.277870471204554,0.0272547415509949,0.0011493723221533,351.5534566338615,4.396766926755336,12.28400479731278,0.8717114303604826,False,0.0119210316745863,0.17,60.57,29.89,4.11,20.06,4,8.1,40.0,32
drran8,20,healthy,0.9804378489488348,0.0050804400287836,1.0415063485162763,0.0284136455540848,218.6521269466649,3.704806116227284,223.03513087787476,4.763564998549289,5.33026116324666,0.0632699157130895,42.19444444444546,9.572445272590302,0.0388623537476988,0.0091246982852937,313.78074855472056,10.704910081185306,30.606694286284394,1.4780820158465349,True,0.0919806142216314,1.23,60.82,25.34,3.04,19.32,7,9.02,61.5445,35
drran9,20,settled,1.0424926519273503,0.0009387117391997,1.0498415053336838,0.0037849749867462,227.0068895054154,0.5474678359808761,217.75420807595688,0.5980340535520515,5.25753691733497,0.017371275191451,19.29444444444491,0.2920761830961746,0.0179949177830001,0.00029199286269,,,,,False,0.009992787697306,0.14,55.21,23.01,5.06,19.34,2,5.52,40.0,30
