round,plate,trial_index,best_predicted,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,mass_printed_g,strut_infill_pct,tpu_infill_pct,pla_nozzle_temp_C,pla_flow_mm3_s,tpu_nozzle_temp_C,tpu_flow_mm3_s,pla_speed_mm_s,tpu_speed_mm_s,pred_t180_mean,pred_t180_sd,pred_e_reb_mJ_mean,pred_e_reb_mJ_sd,pred_e_rebound_approx,target_mass_g,scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,joint_d_print_mm,core_d_print_mm,shell_d_print_mm,footprint_d_mm,solid_mass_g,printed_mass_g,envelope_cm3,envelope_ok,cable_bridge_ok
5,1,55,True,25.0049,109.8652,40.0739,6.0000,5.4808,20.2400,25.0000,20.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0183,0.1110,8.7293,4.1037,0.0289,20.2300,0.8281,20.7073,90.9824,4.9688,4.5388,5.7969,7.0232,9.6732,51.0877,25.6266,20.2300,122.5610,True,True
5,1,56,False,39.9833,77.1184,78.8409,10.6034,3.0000,20.2200,22.0000,19.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0284,0.1133,8.7294,4.1037,0.0289,20.2300,0.8565,34.2455,66.0515,9.0818,2.5695,5.9955,5.9955,8.7362,77.2272,31.8088,20.2300,243.3542,True,False
5,1,57,False,25.0000,109.9022,43.7231,6.0000,5.4416,20.2400,28.0000,14.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0213,0.1122,8.7293,4.1037,0.0289,20.2300,0.8287,20.7166,91.0723,4.9720,4.5093,5.8007,6.9953,9.6470,51.0803,25.5034,20.2300,122.7934,True,True
5,1,58,False,25.0282,107.5560,40.0000,6.0000,5.5000,20.2400,23.0000,24.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0230,0.1089,8.7291,4.1037,0.0289,20.2300,0.8320,20.8236,89.4868,4.9920,4.5760,5.8240,7.0720,9.7344,51.3815,25.7414,20.2300,121.9042,True,True
5,1,59,False,39.3231,71.4837,78.3603,10.0904,3.0000,20.2200,22.0000,13.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0298,0.1133,8.7294,4.1037,0.0289,20.2300,0.8909,35.0319,63.6828,8.9893,2.6726,6.2361,6.2361,9.0869,79.1506,31.6412,20.2300,245.5265,True,False
5,1,60,False,25.0000,109.9075,40.0000,6.0000,5.4140,20.2400,26.0000,23.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0191,0.1108,8.7293,4.1037,0.0289,20.2300,0.8312,20.7809,91.3591,4.9874,4.5003,5.8187,6.9940,9.6540,51.2158,25.5661,20.2300,123.9455,True,True
5,1,61,False,25.0000,110.0000,40.0000,6.0000,5.3235,20.2400,32.0000,20.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0188,0.1136,8.7293,4.1037,0.0289,20.2300,0.8319,20.7977,91.5098,4.9914,4.4287,5.8233,6.9244,9.5865,51.1819,25.2505,20.2300,124.3503,True,True
5,1,62,False,25.1792,102.7357,40.0000,6.0000,5.5000,20.2400,23.0000,22.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0228,0.1093,8.7291,4.1037,0.0289,20.2300,0.8401,21.1537,86.3111,5.0408,4.6207,5.8809,7.1411,9.8295,52.1369,25.8256,20.2300,121.3361,True,True
5,1,63,False,40.0000,78.6715,78.9297,10.7812,3.0005,20.2200,24.0000,22.0000,223.0000,24.7000,240.0000,3.0000,132.7957,16.1290,1.0291,0.1134,8.7293,4.1037,0.0289,20.2300,0.8402,33.6080,66.0998,9.0584,2.5210,5.8814,5.8814,8.5700,75.7861,31.3230,20.2300,234.5504,True,False
