specimen,drop_index,event_time,t180,e_rebound
6nheas,78,2026-08-21T01:09:22,0.9989840912925768,0.040446140656325735
6nheas,79,2026-08-21T01:10:08,0.9985017507904667,0.040787174959801824
6nheas,80,2026-08-21T01:10:53,0.9973920720130582,0.040466834115501754
6nheas,81,2026-08-21T01:11:38,0.9975586084049934,0.04086502154244022
6nheas,82,2026-08-21T01:12:23,0.999319502014017,0.040245884994677565
6nheas,83,2026-08-21T01:13:08,0.9986365874193815,0.04075445847513636
6nheas,84,2026-08-21T01:13:54,0.9990767139105653,0.04055454762843692
6nheas,85,2026-08-21T01:14:39,1.0000283649254305,0.0407937918607974
6nheas,86,2026-08-21T01:15:24,0.9993445318018845,0.040486562655462834
6nheas,87,2026-08-21T01:16:09,1.0000038125593322,0.040958302320418506
6nheas,88,2026-08-21T01:16:55,0.9988584891426046,0.04024813174128723
6nheas,89,2026-08-21T01:17:40,0.9983520074418374,0.04061668155916571
6nheas,90,2026-08-21T01:18:25,0.9932180909657772,0.04006434681313104
6nheas,91,2026-08-21T01:19:10,0.9977775321236507,0.04029999553104101
6nheas,92,2026-08-21T01:19:56,0.9979544447452178,0.0408297587630338
6nheas,93,2026-08-21T01:20:41,0.9995858024038624,0.040509888642488445
6nheas,94,2026-08-21T01:21:26,0.9993684908865612,0.04055598207553791
6nheas,95,2026-08-21T01:22:11,0.9972982993735605,0.04040537790372685
6nheas,96,2026-08-21T01:22:57,0.997915669110794,0.040521192703654695
6nheas,97,2026-08-21T01:23:42,0.9977242380015604,0.04035715382778477
6nheas,98,2026-08-21T01:24:28,0.9976883348856914,0.04073926137177628
9hhbkp,0,2026-08-20T20:57:58,1.0205910498849105,0.022546238317873418
9hhbkp,1,2026-08-20T20:58:39,1.022897895361511,0.022024492851179425
9hhbkp,2,2026-08-20T20:59:24,1.0205353844223375,0.022522948241022047
9hhbkp,3,2026-08-20T21:00:09,1.0213507468177259,0.022611657645909285
9hhbkp,4,2026-08-20T21:00:55,1.020349800011844,0.022279860254656052
9hhbkp,5,2026-08-20T21:01:40,1.0211689071622658,0.022469660797178992
9hhbkp,6,2026-08-20T21:02:25,1.0215210038679776,0.02205812825854668
9hhbkp,7,2026-08-20T21:03:11,1.0215372390115987,0.021691798817163883
9hhbkp,8,2026-08-20T21:03:56,1.021178607748302,0.021516263933448826
9hhbkp,9,2026-08-20T21:04:41,1.0215512755573017,0.021265366612493182
9hhbkp,10,2026-08-20T21:05:27,1.0216113209259299,0.021090506227940287
9hhbkp,11,2026-08-20T21:06:12,1.0216719864795303,0.021168440230886706
9hhbkp,12,2026-08-20T21:06:57,1.0206605327444003,0.020943759687943535
9hhbkp,13,2026-08-20T21:07:43,1.0207759634859344,0.020907180660042067
9hhbkp,14,2026-08-20T21:08:28,1.0204149786719978,0.020845918646009418
9hhbkp,15,2026-08-20T21:09:13,1.0206839775927585,0.021114494108697552
9hhbkp,16,2026-08-20T21:09:59,1.021425951656764,0.02117940158744363
9hhbkp,17,2026-08-20T21:10:44,1.0216029498249173,0.02102928353578455
9hhbkp,18,2026-08-20T21:11:29,1.0203766132470997,0.020835875283942824
9hhbkp,19,2026-08-20T21:12:15,1.0196942379264469,0.021238200505549462
9hhbkp,20,2026-08-20T21:13:00,1.0184932452495463,0.020944498261454055
9hhbkp,21,2026-08-20T21:13:45,1.0190519618082812,0.02092269774736585
9hhbkp,22,2026-08-20T21:14:31,1.0207254194772684,0.020964686458262233
9hhbkp,23,2026-08-20T21:15:16,1.0188819513021075,0.020943731026047633
9hhbkp,24,2026-08-20T21:16:02,1.0180421032590812,0.021159493985834735
9hhbkp,25,2026-08-20T21:16:47,1.0187581343230145,0.02114358161512093
9hhbkp,26,2026-08-20T21:17:32,1.0194005487493825,0.020961151223877646
9hhbkp,27,2026-08-20T21:18:18,1.0195531775947784,0.020901236350952108
9hhbkp,28,2026-08-20T21:19:03,1.0174447594347877,0.021109359799415292
9hhbkp,29,2026-08-20T21:19:48,1.0190663920564371,0.021076726676197404
9hhbkp,30,2026-08-20T21:20:34,1.0189718503569478,0.021302168441554966
9hhbkp,31,2026-08-20T21:21:19,1.0190347971538394,0.02124774686150912
9hhbkp,32,2026-08-20T21:22:05,1.0191438232620549,0.021091939156101507
9hhbkp,33,2026-08-20T21:22:50,1.0194131250595115,0.021026777942743827
9hhbkp,34,2026-08-20T21:23:35,1.019022408488933,0.021114711629688587
9hhbkp,35,2026-08-20T21:24:20,1.0174063317099573,0.02110774058493323
9hhbkp,36,2026-08-20T21:25:06,1.0183593862250817,0.021272044585725708
9hhbkp,37,2026-08-20T21:25:51,1.0186986840043306,0.020979223117688503
9hhbkp,38,2026-08-20T21:26:36,1.0176361027975045,0.021119200638408622
9hhbkp,39,2026-08-20T21:27:22,1.016937146699448,0.020997382255040872
9hhbkp,40,2026-08-20T21:28:07,1.0186228626765335,0.021043111586419718
9hhbkp,41,2026-08-20T21:28:52,1.0164235488579185,0.02103965301017524
9hhbkp,42,2026-08-20T21:29:38,1.0161625163469403,0.02125829824627808
9hhbkp,43,2026-08-20T21:30:23,1.0174078748206716,0.021179560698972408
9hhbkp,44,2026-08-20T21:31:08,1.0184922302405077,0.021174164257631425
9hhbkp,45,2026-08-20T21:31:53,1.0185735995654286,0.021249502333901917
9hhbkp,46,2026-08-20T21:32:39,1.0176422231251228,0.021200013052928523
9hhbkp,47,2026-08-20T21:33:24,1.0155590492374889,0.021191452948975835
9hhbkp,48,2026-08-20T21:34:09,1.0174214451436452,0.02143627122960878
9hhbkp,49,2026-08-20T21:34:55,1.0178558334666614,0.021552987727991295
9hhbkp,50,2026-08-20T21:35:40,1.017589629261655,0.021407453647907356
9hhbkp,51,2026-08-20T21:36:25,1.017339755963125,0.021490177374190914
9hhbkp,52,2026-08-20T21:37:10,1.0183410595940057,0.021486978899006002
9hhbkp,53,2026-08-20T21:37:56,1.0165152140566995,0.021326081054110168
9hhbkp,54,2026-08-20T21:38:41,1.0169534964809417,0.021391183687853574
9hhbkp,55,2026-08-20T21:39:26,1.0181735099654203,0.021479427595514525
9hhbkp,56,2026-08-20T21:40:12,1.0171494831706502,0.021387495801195935
