TP4 Time Domain Export File
Generated From: C:\TP4_46\DataStore\EventDatabase.TP4_db
Recording Session ID: 57vqhX 60 in - 4 felt 1 crdbrd
Recording Session Date: 07/28/2026 02:22:59 PM,
Event: 41
EventTime: 7/28/2026 8:50:39 PM
Order: 0

Time (sec), CH2 Acc (G's), CH3 Acc (G's), CH4 Acc (G's), CH5 Acc (G's), 
0.000000E+000, -2.377275E+000, 3.163425E-001, 1.506032E+001, 1.420718E+001
8.000000E-007, -2.427377E+000, 1.608521E-002, 1.529257E+001, 1.397416E+001
1.600000E-006, -2.588051E+000, 3.610236E-001, 1.559140E+001, 1.396516E+001
2.400000E-006, -1.877978E+000, 8.828994E-001, 1.627840E+001, 1.469572E+001
3.200000E-006, -2.824742E+000, 1.973119E+000, 1.643269E+001, 1.392801E+001
4.000000E-006, -3.032062E+000, 1.946311E+000, 1.605590E+001, 1.506832E+001
4.800000E-006, -1.708666E+000, 5.719186E-001, 1.674777E+001, 1.504131E+001
5.600000E-006, -2.258066E+000, -5.361737E-002, 1.602991E+001, 1.442781E+001
6.400000E-006, -2.201053E+000, 1.226051E+000, 1.639534E+001, 1.495463E+001
7.200000E-006, -2.173410E+000, 1.783671E+000, 1.654313E+001, 1.439855E+001
8.000000E-006, -3.059705E+000, 8.292820E-001, 1.564338E+001, 1.500866E+001
8.800000E-006, -2.805737E+000, 5.522589E-001, 1.634824E+001, 1.479141E+001
9.600000E-006, -2.047290E+000, 1.322562E-001, 1.567911E+001, 1.475539E+001
1.040000E-005, -1.508257E+000, 2.251930E-001, 1.630926E+001, 1.567056E+001
1.120000E-005, -2.289164E+000, -1.447669E-001, 1.679811E+001, 1.530134E+001
1.200000E-005, -2.207963E+000, 5.022160E-001, 1.653014E+001, 1.543980E+001
1.280000E-005, -1.256017E+000, 7.470687E-001, 1.707259E+001, 1.516738E+001
1.360000E-005, -2.251155E+000, -2.144695E-001, 1.633200E+001, 1.486232E+001
1.440000E-005, -2.990598E+000, 8.489417E-001, 1.669905E+001, 1.513024E+001
1.520000E-005, -2.684801E+000, 5.540462E-002, 1.628165E+001, 1.580452E+001
1.600000E-005, -2.904215E+000, 1.072347E-002, 1.637098E+001, 1.614898E+001
1.680000E-005, -3.203102E+000, 1.075922E+000, 1.692804E+001, 1.533061E+001
1.760000E-005, -2.904215E+000, -5.361737E-003, 1.611274E+001, 1.575724E+001
1.840000E-005, -3.275664E+000, -3.485129E-001, 1.619232E+001, 1.603303E+001
1.920000E-005, -2.617421E+000, -3.931941E-002, 1.641320E+001, 1.569308E+001
2.000000E-005, -2.615694E+000, -3.931941E-002, 1.738929E+001, 1.572122E+001
2.080000E-005, -4.054843E+000, 3.467257E-001, 1.623130E+001, 1.611858E+001
2.160000E-005, -2.664068E+000, 7.488559E-001, 1.575219E+001, 1.621089E+001
2.240000E-005, -2.537949E+000, 4.539604E-001, 1.706122E+001, 1.584054E+001
2.320000E-005, -3.151272E+000, 3.395767E-001, 1.586101E+001, 1.628406E+001
2.400000E-005, -2.062839E+000, 5.057905E-001, 1.632712E+001, 1.621201E+001
2.480000E-005, -2.337539E+000, 5.933656E-001, 1.667306E+001, 1.642814E+001
2.560000E-005, -2.971594E+000, -1.233200E-001, 1.570347E+001, 1.580339E+001
2.640000E-005, -2.935313E+000, -3.395767E-001, 1.665682E+001, 1.543867E+001
2.720000E-005, -3.206557E+000, 3.127680E-001, 1.699626E+001, 1.701687E+001
2.800000E-005, -3.294668E+000, 4.468114E-002, 1.681760E+001, 1.659587E+001
2.880000E-005, -2.475752E+000, 1.358307E-001, 1.720739E+001, 1.599476E+001
2.960000E-005, -2.423922E+000, 5.737059E-001, 1.692155E+001, 1.657110E+001
3.040000E-005, -2.553498E+000, 5.683441E-001, 1.738279E+001, 1.625366E+001
3.120000E-005, -3.026879E+000, 7.631539E-001, 1.754683E+001, 1.644053E+001
3.200000E-005, -3.375869E+000, 1.697883E-001, 1.656587E+001, 1.724989E+001
3.280000E-005, -2.700350E+000, -3.842578E-001, 1.760205E+001, 1.697522E+001
3.360000E-005, -2.670979E+000, 5.272375E-001, 1.814937E+001, 1.693470E+001
3.440000E-005, -2.620877E+000, 2.323419E-001, 1.766863E+001, 1.736696E+001
3.520000E-005, -3.222106E+000, -4.039175E-001, 1.815262E+001, 1.667579E+001
3.600000E-005, -2.695167E+000, -2.430654E-001, 1.765564E+001, 1.667129E+001
3.680000E-005, -2.487846E+000, -3.199170E-001, 1.818185E+001, 1.737934E+001
3.760000E-005, -3.142633E+000, -2.037460E-001, 1.795935E+001, 1.728141E+001
3.840000E-005, -1.850335E+000, -1.501286E-001, 1.688582E+001, 1.794556E+001
3.920000E-005, -2.543132E+000, -5.897911E-002, 1.724150E+001, 1.803223E+001
4.000000E-005, -2.667524E+000, 3.985558E-001, 1.734706E+001, 1.792417E+001
4.080000E-005, -2.268432E+000, -2.984701E-001, 1.814775E+001, 1.855117E+001
4.160000E-005, -3.308490E+000, -1.288604E+000, 1.818997E+001, 1.758422E+001
4.240000E-005, -2.465386E+000, 2.573634E-001, 1.857651E+001, 1.734670E+001
4.320000E-005, -2.055928E+000, 5.451099E-001, 1.906049E+001, 1.761911E+001
4.400000E-005, -2.183776E+000, 2.180440E-001, 1.819160E+001, 1.767764E+001
4.480000E-005, -2.525855E+000, 1.059837E+000, 1.817536E+001, 1.812116E+001
4.560000E-005, -2.617421E+000, 2.466399E-001, 1.799833E+001, 1.788364E+001
4.640000E-005, -1.337217E+000, 1.787246E-003, 1.792687E+001, 1.823260E+001
4.720000E-005, -2.118124E+000, 6.469830E-001, 1.792200E+001, 1.839245E+001
4.800000E-005, -3.330950E+000, -3.788961E-001, 1.768163E+001, 1.834067E+001
4.880000E-005, -3.199646E+000, -8.006861E-001, 1.800970E+001, 1.822022E+001
4.960000E-005, -3.018241E+000, 1.143837E-001, 1.801457E+001, 1.828776E+001
5.040000E-005, -2.674434E+000, -7.649412E-001, 1.853266E+001, 1.864235E+001
5.120000E-005, -3.840612E+000, -1.118816E+000, 1.850667E+001, 1.811441E+001
5.200000E-005, -3.270481E+000, -3.645981E-001, 1.831665E+001, 1.865023E+001
5.280000E-005, -2.280525E+000, 5.183013E-002, 1.909460E+001, 1.896542E+001
5.360000E-005, -3.545181E+000, 1.429797E-002, 1.825818E+001, 1.873578E+001
5.440000E-005, -3.064888E+000, -4.932798E-001, 1.897441E+001, 1.949787E+001
5.520000E-005, -3.239383E+000, -7.971116E-001, 1.952661E+001, 1.882021E+001
5.600000E-005, -3.113263E+000, -1.016943E+000, 1.830528E+001, 1.889788E+001
5.680000E-005, -2.726265E+000, 6.720044E-001, 1.848069E+001, 1.979617E+001
5.760000E-005, -3.208285E+000, 7.792391E-001, 1.846607E+001, 1.888212E+001
5.840000E-005, -2.494757E+000, -6.523447E-001, 1.948438E+001, 1.932676E+001
5.920000E-005, -3.654024E+000, -1.465542E-001, 1.954610E+001, 1.986259E+001
6.000000E-005, -3.408695E+000, -1.108092E+000, 1.916931E+001, 1.967685E+001
6.080000E-005, -2.023103E+000, -7.846009E-001, 1.936582E+001, 2.014063E+001
6.160000E-005, -2.356543E+000, 2.502144E-002, 1.904588E+001, 1.986596E+001
6.240000E-005, -1.855518E+000, -9.007719E-001, 1.976211E+001, 1.999316E+001
6.320000E-005, -2.278798E+000, -1.822991E-001, 1.898091E+001, 2.020930E+001
6.400000E-005, -2.567319E+000, -6.273233E-001, 1.896954E+001, 2.001005E+001
6.480000E-005, -2.420467E+000, -6.523447E-001, 1.978322E+001, 2.003481E+001
6.560000E-005, -2.969866E+000, -7.077493E-001, 1.928787E+001, 2.020479E+001
6.640000E-005, -2.437744E+000, -1.324349E+000, 1.985468E+001, 2.016089E+001
6.720000E-005, -3.230745E+000, 8.846866E-001, 2.021361E+001, 2.048959E+001
6.800000E-005, -3.956366E+000, -6.255360E-002, 2.008693E+001, 2.083630E+001
6.880000E-005, -2.886938E+000, -2.092865E+000, 2.005120E+001, 2.025995E+001
6.960000E-005, -2.622604E+000, -9.919214E-001, 1.968090E+001, 2.057514E+001
7.040000E-005, -1.893527E+000, -5.647696E-001, 1.980596E+001, 2.091509E+001
7.120000E-005, -3.080437E+000, -3.574491E-001, 2.028669E+001, 2.058302E+001
7.200000E-005, -3.785327E+000, -8.328565E-001, 2.016651E+001, 2.046933E+001
7.280000E-005, -2.601872E+000, -4.932798E-001, 2.071383E+001, 2.081941E+001
7.360000E-005, -3.564185E+000, -3.217042E-002, 2.082265E+001, 2.090834E+001
7.440000E-005, -2.425650E+000, -5.915784E-001, 2.031917E+001, 2.067082E+001
7.520000E-005, -2.550042E+000, 4.110665E-001, 2.138296E+001, 2.108957E+001
7.600000E-005, -4.068665E+000, -3.574491E-001, 2.119294E+001, 2.053687E+001
7.680000E-005, -3.313673E+000, -7.542177E-001, 2.111986E+001, 2.066520E+001
7.760000E-005, -3.372414E+000, 3.181297E-001, 2.081290E+001, 2.120327E+001
7.840000E-005, -2.954317E+000, -9.114953E-002, 2.003171E+001, 2.096575E+001
7.920000E-005, -3.280847E+000, -1.163497E+000, 2.084863E+001, 2.150382E+001
8.000000E-005, -3.403512E+000, -1.628181E+000, 2.047834E+001, 2.122916E+001
8.080000E-005, -3.000964E+000, -5.057905E-001, 2.060989E+001, 2.120102E+001
8.160000E-005, -2.461931E+000, -8.346438E-001, 2.089573E+001, 2.124042E+001
8.240000E-005, -1.720760E+000, -1.683586E+000, 2.050432E+001, 2.104117E+001
8.320000E-005, -3.963277E+000, -1.503074E+000, 2.024446E+001, 2.124942E+001
8.400000E-005, -3.648841E+000, -1.124178E+000, 2.038576E+001, 2.113573E+001
8.480000E-005, -2.524127E+000, -6.219615E-001, 2.128227E+001, 2.216010E+001
8.560000E-005, -4.193057E+000, -1.310051E+000, 2.105976E+001, 2.200250E+001
